cipcode,cip6,cip2d,cip3d,cip4d,Awards,stem,ciptitle,onettitle,onetcode,know_score,unprof_score,nonstem_score,stem_score,math_score,comp_score,engin_score,science_score,bio_score,chem_score,physics_score,med_score,econ_score,manage_score,english_score,law_score,stem_raw,know_raw,comp_raw,science_raw,math_raw,engin_raw,_merge,Avg_Stem2,Avg_Stem3,Avg_Stem4,Avg_Stem2_raw,Avg_Stem3_raw,Avg_Stem4_raw,Avg_know2,Avg_know3,Avg_know4,Avg_know2x_raw,Avg_know2_raw,Avg_know3x_raw,Avg_know3_raw,Avg_know4x_raw,Avg_know4_raw,Avg_engin2,Avg_engin3,Avg_engin4,Avg_science2,Avg_science3,Avg_science4,Avg_comp2,Avg_comp3,Avg_comp4,Avg_math2,Avg_math3,Avg_math4,Avg_bio2,Avg_bio3,Avg_bio4,Avg_physics2,Avg_physics3,Avg_physics4,Avg_chem2,Avg_chem3,Avg_chem4,Best_STEM_score,Best_engin_score,Best_comp_score,Best_math_score,Best_science_score,Best_bio_score,Best_chem_score,Best_physics_score,Best_stem_raw,Best_know_score,Best_know_raw,Med_Avg_Stem2,Mean_Avg_Stem2,Z_Best_comp_score,Z_Best_engin_score,Z_Best_math_score,Z_Best_science_score,Z_Best_physics_score,Z_Best_chem_score,Z_Best_bio_score,stem_cip_onet,stem_high_any,stem_high_any2,stem_cip_mix,z_Avg_Stem2,z_Avg_bio2,z_Avg_physics2,z_Avg_chem2,z_Avg_engin2,z_Avg_comp2,z_Avg_math2,z_Avg_science2,z_Avg_Stem3,z_Avg_bio3,z_Avg_physics3,z_Avg_chem3,z_Avg_engin3,z_Avg_comp3,z_Avg_math3,z_Avg_science3
"10.0201-Photographic and Film/Video Technology/Technician and Assistant",100201,"10","100","1002",864,1,"Photographic and Film/Video Technology/Technician and Assistant","Audio and Video Equipment Technicians","27-4011.00",-2.507802,1.278663,-.7133967,-1.794406,-.8874521,1.219182,1.018047,-3.144183,-1.286709,-1.057304,-.8001698,-1.030255,-.8380998,-.998482,-.1997664,-.7620382,2.018333,1.984545,4.49,.63,2.49,3.24,"matched (3)",-2.325997,-2.325997,-1.132739,1.929735,1.929735,2.128611,-8.867348,-8.867348,-2.080024,1.791832,1.791832,1.791832,1.791832,1.997509,1.997509,.0632739,.0632739,1.193047,-2.643652,-2.643652,-2.880294,1.08191,1.08191,1.424182,-.8275279,-.8275279,-.8696743,-1.191179,-1.191179,-1.232265,-.7560031,-.7560031,-.5023921,-.6964703,-.6964703,-1.145637,-1.794406,1.018047,1.219182,-.8874521,-3.144183,-1.286709,-1.057304,-.8001698,2.018333,-2.507802,1.984545,1.783034,2.081026,.7858531,.767306,-1.269026,-1.154298,-.7173761,-.9677649,-1.291634,0,0,0,0,-.8921632,-1.431914,-.8062429,-.8481873,.0910808,.7794323,-1.497181,-1.201741,-.8811036,-1.41002,-.7879928,-.8310027,.0902897,.7666652,-1.47189,-1.183174
"51.2208-Community Health and Preventive Medicine",512208,"51","512","5122",1646,1,"Community Health and Preventive Medicine","Medical and Health Services Managers","11-9111.00",17.6322,15.92366,19.4516,-1.819406,.0025479,.4741825,-1.316953,-.9791826,.8232909,-.3473037,-1.45517,1.894745,1.3519,1.721518,.5402337,1.092962,2.014167,2.594849,3.745,1.351667,3.38,.905,"matched (3)",2.323959,3.543577,1.815161,2.704727,2.907997,2.619928,10.84494,14.87434,17.81688,2.389174,2.389174,2.511277,2.511277,2.600445,2.600445,-.7259768,-.6470472,-.6255701,2.72922,3.557786,1.584851,.1891717,.2273596,.4292658,.1315443,.4054784,.4266145,1.900852,2.231892,1.535574,.0325396,.2056357,-.1218031,.7958285,1.120259,.1710797,-1.819406,-1.316953,.4741825,.0025479,-.9791826,.8232909,-.3473037,-1.45517,2.014167,17.6322,2.594849,1.783034,2.081026,-.1124188,-.8981209,-.3397275,-.5754032,-1.242271,-.4525498,.0135412,0,0,0,1,.0491796,.7796568,-.0705714,.4378785,-.5370708,-.607608,-.2727985,.4751895,.2894942,.9900474,.0915168,.6995972,-.4658127,-.5413873,.0723472,.7182181
"10.0303-Prepress/Desktop Publishing and Digital Imaging Design",100303,"10","100","1003",919,1,"Prepress/Desktop Publishing and Digital Imaging Design","Desktop Publishers","43-9031.00",-.8128018,2.168663,1.106603,-1.919405,-.5924522,1.674183,-.2719534,-2.729183,-1.031709,-.7423037,-.9551698,-.7152547,-.6380998,-.0634819,.5452335,-.8920382,1.9975,2.035909,4.945,.7683333,2.785,1.95,"matched (3)",-2.325997,-2.325997,-3.192858,1.929735,1.929735,1.785258,-8.867348,-8.867348,-13.04042,1.791832,1.791832,1.791832,1.791832,1.665375,1.665375,.0632739,.0632739,-.6073105,-2.643652,-2.643652,-2.607397,1.08191,1.08191,.8598968,-.8275279,-.8275279,-.8380473,-1.191179,-1.191179,-1.184209,-.7560031,-.7560031,-.9740984,-.6964703,-.6964703,-.4490894,-1.919405,-.2719534,1.674183,-.5924522,-2.729183,-1.031709,-.7423037,-.9551698,1.9975,-.8128018,2.035909,1.783034,2.081026,1.334463,-.15278,-.9610002,-1.043332,-.8415879,-.7391835,-1.133899,0,1,0,0,-.8921632,-1.431914,-.8062429,-.8481873,.0910808,.7794323,-1.497181,-1.201741,-.8811036,-1.41002,-.7879928,-.8310027,.0902897,.7666652,-1.47189,-1.183174
"11.0803-Computer Graphics",110803,"11","110","1108",3358,1,"Computer Graphics","Computer Programmers","15-1131.00",-7.852802,-4.016337,-5.838397,-2.014406,.1575478,2.414182,-.2019534,-4.384182,-1.331709,-1.742304,-1.31017,-1.155255,-.3880998,.6165181,.4302337,-1.097038,1.981667,1.822576,5.685,.2166667,3.535,2.02,"matched (3)",1.920955,2.137216,-.482739,2.63756,2.673604,2.236944,-.7783365,-1.568319,-5.808427,2.036953,2.036953,2.013015,2.013015,1.884526,1.884526,1.076865,1.012841,.2972133,-2.508396,-2.357892,-3.582932,2.632235,2.645674,2.478349,.720252,.8365935,.3246312,-.9333543,-.8869264,-1.127126,-.3748485,-.267142,-.8589198,-1.200194,-1.203824,-1.596887,-2.014406,-.2019534,2.414182,.1575478,-4.384182,-1.331709,-1.742304,-1.31017,1.981667,-7.852802,1.822576,1.783034,2.081026,2.226706,-.1028528,-.1778834,-1.485859,-1.126073,-1.464839,-1.319469,0,1,1,0,-.032405,-1.247505,-.4506444,-1.282297,.8977812,3.18816,.4787647,-1.159526,.0090169,-1.196695,-.3408831,-1.25845,.8336952,3.160306,.6122828,-1.095558
"10.9999-Communications Technologies/Technicians and Support Services, Other",109999,"10","109","1099",368,1,"","","",,,,,,,,,,,,,,,,,,,,,,,"master only (1)",-2.325997,,,1.929735,,,-8.867348,,,,1.791832,,,,,.0632739,,,-2.643652,,,1.08191,,,-.8275279,,,-1.191179,,,-.7560031,,,-.6964703,,,-2.325997,.0632739,1.08191,-.8275279,-2.643652,-1.191179,-.6964703,-.7560031,1.929735,-8.867348,1.791832,1.783034,2.081026,.620339,.0863192,-1.206456,-1.020462,-.6819823,-.7059243,-1.232542,0,0,0,0,-.8921632,-1.431914,-.8062429,-.8481873,.0910808,.7794323,-1.497181,-1.201741,,,,,,,,
"04.1001-Real Estate Development",041001,"04","041","0410",236,1,"Real Estate Development","Urban and Regional Planners","19-3051.00",10.65386,11.79866,13.0166,-2.362739,.7525479,.5341824,-.8302867,-2.819182,-.6317091,-1.152304,-1.03517,-.9935881,1.7319,1.029851,.4869002,1.724628,1.923611,2.383384,3.805,.7383333,4.13,1.391667,"matched (3)",6.995409,-2.362739,-2.362739,3.483302,1.923611,1.923611,35.11164,10.65386,10.65386,3.124529,3.124529,2.383384,2.383384,2.383384,2.383384,2.468232,-.8302867,-.8302867,2.270632,-2.819182,-2.819182,1.287423,.5341824,.5341824,.9691219,.7525479,.7525479,.6381058,-.6317091,-.6317091,1.286219,-1.03517,-1.03517,.3463074,-1.152304,-1.152304,-2.362739,-.8302867,.5341824,.7525479,-2.819182,-.6317091,-1.152304,-1.03517,1.923611,10.65386,2.383384,1.783034,2.081026,-.0400748,-.5510084,.4433894,-1.067397,-.9056972,-1.036702,-.8864728,0,0,0,1,.9948739,-.1235205,1.09905,.0504804,2.005147,1.098737,.7964802,.3320595,-.8884313,-1.017751,-1.043317,-1.215044,-.609269,-.0717363,.5070227,-1.236992
"10.0399-Graphic Communications, Other",100399,"10","100","1003",131,1,"Graphic Communications, Other","Etchers and Engravers","51-9194.00",-14.14114,-9.574671,-11.63006,-2.511072,-.5041187,.3791825,-.4219534,-1.964183,-1.326709,.1426963,-.7801698,-1.073588,-.1814331,-.2051485,.0869003,-1.068705,1.898889,1.63202,3.65,1.023333,2.873333,1.8,"matched (3)",-2.325997,-2.325997,-3.192858,1.929735,1.929735,1.785258,-8.867348,-8.867348,-13.04042,1.791832,1.791832,1.791832,1.791832,1.665375,1.665375,.0632739,.0632739,-.6073105,-2.643652,-2.643652,-2.607397,1.08191,1.08191,.8598968,-.8275279,-.8275279,-.8380473,-1.191179,-1.191179,-1.184209,-.7560031,-.7560031,-.9740984,-.6964703,-.6964703,-.4490894,-2.511072,-.4219534,.3791825,-.5041187,-1.964183,-1.326709,.1426963,-.7801698,1.898889,-14.14114,1.63202,1.783034,2.081026,-.2269635,-.2597667,-.8687664,-.8387802,-.7013487,-.0969788,-1.316376,0,0,0,0,-.8921632,-1.431914,-.8062429,-.8481873,.0910808,.7794323,-1.497181,-1.201741,-.8811036,-1.41002,-.7879928,-.8310027,.0902897,.7666652,-1.47189,-1.183174
"30.1601-Accounting and Computer Science",301601,"30","301","3016",51,1,"Accounting and Computer Science","Accountants","13-2011.01",-2.991135,-.748004,-.4233966,-2.567739,1.155881,.8925159,-.7786201,-3.837516,-1.053376,-1.43397,-1.35017,-1.046921,2.928567,1.254851,.5569003,.8146285,1.889444,1.969899,4.163333,.3988889,4.533333,1.443333,"matched (3)",2.019921,2.596872,-2.567739,2.654054,2.750213,1.889444,10.73998,11.37695,-2.991135,2.385993,2.385993,2.405295,2.405295,1.969899,1.969899,-.0251734,.0705744,-.7786201,.7656174,1.228512,-3.837516,.9560758,.9607659,.8925159,.3234012,.3370201,1.155881,.9642977,1.088402,-1.053376,-.2729098,-.2202532,-1.35017,.0742297,.360363,-1.43397,-2.567739,-.7786201,.8925159,1.155881,-3.837516,-1.053376,-1.43397,-1.35017,1.889444,-2.991135,1.969899,1.783034,2.081026,.3919803,-.5141574,.8645321,-1.339687,-1.158128,-1.241095,-1.147302,0,0,0,0,-.0123701,.1097878,-.3555406,-.1839966,.0206871,.5839251,-.0278679,-.1376717,.1006883,.1882959,-.2979988,.0593826,.0960052,.5812313,-.0133911,.004051
"51.0703-Health Unit Coordinator/Ward Clerk",510703,"51","510","5107",610,1,"","","",,,,,,,,,,,,,,,,,,,,,,,"master only (1)",2.323959,1.979822,-2.629093,2.704727,2.647371,1.879219,10.84494,8.96593,2.840843,,2.389174,,2.332234,,2.146626,-.7259768,-.5062233,-1.025339,2.72922,2.078386,-2.153401,.1891717,.4078809,.6553804,.1315443,-.000222,-.1057334,1.900852,1.384577,-.2425424,.0325396,.284817,-1.082149,.7958285,.4089926,-.8287099,-2.629093,-1.025339,.6553804,-.1057334,-2.153401,-.2425424,-.8287099,-1.082149,1.879219,2.840843,2.146626,1.783034,2.081026,.1060578,-.6901283,-.45279,-.889375,-.9433447,-.8018846,-.6457474,0,0,0,1,.0491796,.7796568,-.0705714,.4378785,-.5370708,-.607608,-.2727985,.4751895,-.0223731,.3959572,.1639355,.1003532,-.3555633,-.2650649,-.4357587,.2646267
"51.0711-Medical/Health Management and Clinical Assistant/Specialist",510711,"51","510","5107",1151,1,"","","",,,,,,,,,,,,,,,,,,,,,,,"master only (1)",2.323959,1.979822,-2.629093,2.704727,2.647371,1.879219,10.84494,8.96593,2.840843,,2.389174,,2.332234,,2.146626,-.7259768,-.5062233,-1.025339,2.72922,2.078386,-2.153401,.1891717,.4078809,.6553804,.1315443,-.000222,-.1057334,1.900852,1.384577,-.2425424,.0325396,.284817,-1.082149,.7958285,.4089926,-.8287099,-2.629093,-1.025339,.6553804,-.1057334,-2.153401,-.2425424,-.8287099,-1.082149,1.879219,2.840843,2.146626,1.783034,2.081026,.1060578,-.6901283,-.45279,-.889375,-.9433447,-.8018846,-.6457474,0,0,0,1,.0491796,.7796568,-.0705714,.4378785,-.5370708,-.607608,-.2727985,.4751895,-.0223731,.3959572,.1639355,.1003532,-.3555633,-.2650649,-.4357587,.2646267
"51.0717-Medical Staff Services Technology/Technician",510717,"51","510","5107",116,1,"","","",,,,,,,,,,,,,,,,,,,,,,,"master only (1)",2.323959,1.979822,-2.629093,2.704727,2.647371,1.879219,10.84494,8.96593,2.840843,,2.389174,,2.332234,,2.146626,-.7259768,-.5062233,-1.025339,2.72922,2.078386,-2.153401,.1891717,.4078809,.6553804,.1315443,-.000222,-.1057334,1.900852,1.384577,-.2425424,.0325396,.284817,-1.082149,.7958285,.4089926,-.8287099,-2.629093,-1.025339,.6553804,-.1057334,-2.153401,-.2425424,-.8287099,-1.082149,1.879219,2.840843,2.146626,1.783034,2.081026,.1060578,-.6901283,-.45279,-.889375,-.9433447,-.8018846,-.6457474,0,0,0,1,.0491796,.7796568,-.0705714,.4378785,-.5370708,-.607608,-.2727985,.4751895,-.0223731,.3959572,.1639355,.1003532,-.3555633,-.2650649,-.4357587,.2646267
"51.0799-Health and Medical Administrative Services, Other",510799,"51","510","5107",2569,1,"","","",,,,,,,,,,,,,,,,,,,,,,,"master only (1)",2.323959,1.979822,-2.629093,2.704727,2.647371,1.879219,10.84494,8.96593,2.840843,,2.389174,,2.332234,,2.146626,-.7259768,-.5062233,-1.025339,2.72922,2.078386,-2.153401,.1891717,.4078809,.6553804,.1315443,-.000222,-.1057334,1.900852,1.384577,-.2425424,.0325396,.284817,-1.082149,.7958285,.4089926,-.8287099,-2.629093,-1.025339,.6553804,-.1057334,-2.153401,-.2425424,-.8287099,-1.082149,1.879219,2.840843,2.146626,1.783034,2.081026,.1060578,-.6901283,-.45279,-.889375,-.9433447,-.8018846,-.6457474,0,0,0,1,.0491796,.7796568,-.0705714,.4378785,-.5370708,-.607608,-.2727985,.4751895,-.0223731,.3959572,.1639355,.1003532,-.3555633,-.2650649,-.4357587,.2646267
"10.0301-Graphic Communications, General",100301,"10","100","1003",896,1,"Graphic Communications, General","Prepress Technicians and Workers","51-5111.00",-9.787802,-5.431337,-7.123396,-2.664405,-.6774521,1.819183,-.6019534,-3.204183,-1.396709,-.3173037,-1.49017,-1.050255,-.5280998,-.6184819,.5802336,-1.222038,1.873333,1.763939,5.09,.61,2.7,1.62,"matched (3)",-2.325997,-2.325997,-3.192858,1.929735,1.929735,1.785258,-8.867348,-8.867348,-13.04042,1.791832,1.791832,1.791832,1.791832,1.665375,1.665375,.0632739,.0632739,-.6073105,-2.643652,-2.643652,-2.607397,1.08191,1.08191,.8598968,-.8275279,-.8275279,-.8380473,-1.191179,-1.191179,-1.184209,-.7560031,-.7560031,-.9740984,-.6964703,-.6964703,-.4490894,-2.664405,-.6019534,1.819183,-.6774521,-3.204183,-1.396709,-.3173037,-1.49017,1.873333,-9.787802,1.763939,1.783034,2.081026,1.509294,-.3881508,-1.049753,-1.170341,-1.270319,-.4307801,-1.359676,0,1,1,0,-.8921632,-1.431914,-.8062429,-.8481873,.0910808,.7794323,-1.497181,-1.201741,-.8811036,-1.41002,-.7879928,-.8310027,.0902897,.7666652,-1.47189,-1.183174
"15.0702-Quality Control Technology/Technician",150702,"15","150","1507",681,1,"Quality Control Technology/Technician","Inspectors, Testers, Sorters, Samplers, and Weighers","51-9061.00",-26.2778,-20.05134,-23.4334,-2.844406,-.0874522,-.5808175,-.4319534,-1.744183,-.9867091,-.2873037,-.4701698,-1.090255,-1.1881,-1.388482,-.7697663,-1.522038,1.843333,1.264242,2.69,1.096667,3.29,1.79,"matched (3)",7.206443,7.584388,7.008928,3.518475,3.581466,3.485556,8.878524,9.652237,19.4022,2.329586,2.329586,2.353031,2.353031,2.648485,2.648485,2.432733,2.388178,1.248047,2.533818,3.039423,4.449151,1.207758,1.159625,.4191825,1.032134,.9971619,.892548,-.2723723,-.1986565,1.526624,1.805713,1.951918,1.276497,1.000477,1.286161,1.64603,-2.844406,-.4319534,-.5808175,-.0874522,-1.744183,-.9867091,-.2873037,-.4701698,1.843333,-26.2778,1.264242,1.783034,2.081026,-1.384469,-.2668992,-.4337015,-.7799549,-.452925,-.4090104,-1.106064,0,0,0,1,1.037596,-.7747387,1.583712,.6142452,1.976894,.9749615,.8769235,.4142027,1.095373,-.714118,1.688657,.8393705,1.910432,.8856238,.8133814,.5592853
"51.3999-Practical Nursing, Vocational Nursing and Nursing Assistants, Other",513999,"51","513","5139",7046,1,"Practical Nursing, Vocational Nursing and Nursing Assistants, Other","Licensed Practical and Licensed Vocational Nurses","29-2061.00",-1.732803,-.9863378,1.136603,-2.869406,-.8424521,-.6808175,-1.416953,.0708175,.5382909,.5926964,-1.06017,2.504745,-.5180998,-.6784819,-.0847664,-.2970381,1.839167,2.00803,2.59,1.701667,2.535,.805,"matched (3)",2.323959,2.160441,-2.869406,2.704727,2.677474,1.839167,10.84494,14.0868,-1.732803,2.389174,2.389174,2.487412,2.487412,2.00803,2.00803,-.7259768,-1.056822,-1.416953,2.72922,3.211125,.0708175,.1891717,-.1511684,-.6808175,.1315443,.1573067,-.8424521,1.900852,2.410637,.5382909,.0325396,-.2968146,-1.06017,.7958285,1.097302,.5926964,-2.869406,-1.416953,-.6808175,-.8424521,.0708175,.5382909,.5926964,-1.06017,1.839167,-1.732803,2.00803,1.783034,2.081026,-1.505042,-.9694453,-1.222039,-.294646,-.9257314,.2295661,-.1627502,0,0,0,1,.0491796,.7796568,-.0705714,.4378785,-.5370708,-.607608,-.2727985,.4751895,.0136487,1.115374,-.3680214,.6802557,-.7866208,-1.120797,-.2384672,.6119299
"11.0801-Web Page, Digital/Multimedia and Information Resources Design",110801,"11","110","1108",6419,1,"Web Page, Digital/Multimedia and Information Resources Design","Graphic Designers","27-1024.00",-1.357802,2.888663,1.589937,-2.947739,-.6541188,1.775849,-.3352867,-3.734182,-1.053376,-1.700637,-.9801698,-1.156921,-.2880999,.2215181,.4935669,-.6353715,1.826111,2.019394,5.046667,.4333333,2.723333,1.886667,"matched (3)",1.920955,2.137216,-.482739,2.63756,2.673604,2.236944,-.7783365,-1.568319,-5.808427,2.036953,2.036953,2.013015,2.013015,1.884526,1.884526,1.076865,1.012841,.2972133,-2.508396,-2.357892,-3.582932,2.632235,2.645674,2.478349,.720252,.8365935,.3246312,-.9333543,-.8869264,-1.127126,-.3748485,-.267142,-.8589198,-1.200194,-1.203824,-1.596887,-2.947739,-.3352867,1.775849,-.6541188,-3.734182,-1.053376,-1.700637,-.9801698,1.826111,-1.357802,2.019394,1.783034,2.081026,1.457046,-.1979522,-1.02539,-1.312057,-.861622,-1.434603,-1.147302,0,1,0,0,-.032405,-1.247505,-.4506444,-1.282297,.8977812,3.18816,.4787647,-1.159526,.0090169,-1.196695,-.3408831,-1.25845,.8336952,3.160306,.6122828,-1.095558
"01.0802-Agricultural Communication/Journalism",010802,"01","010","0108",364,1,"Agricultural Communication/Journalism","Reporters and Correspondents","27-3022.00",3.815531,6.811996,6.906603,-3.091072,-.6341188,.915849,-.2752867,-3.097516,-.8233758,-1.22397,-1.05017,-.6302547,-.3314332,-.0984819,.7202337,.0046284,1.802222,2.176162,4.186666,.6455556,2.743333,1.946667,"matched (3)",6.571138,5.679803,1.317261,3.412591,3.264035,2.536944,19.57183,18.10356,18.44886,2.653625,2.653625,2.609132,2.609132,2.619596,2.619596,.5528848,.4936863,.0313799,4.946673,4.340501,.5391508,.2201104,.1188316,.6625158,.8514689,.7267841,.0842144,2.700482,2.402019,.9349577,.6889216,.5639148,-.5951698,1.557271,1.374567,.199363,-3.091072,-.2752867,.915849,-.6341188,-3.097516,-.8233758,-1.22397,-1.05017,1.802222,3.815531,2.176162,1.783034,2.081026,.4201138,-.1551574,-1.004507,-1.14182,-.9177178,-1.088707,-1.005031,0,0,0,1,.9089838,1.351591,.5418006,1.094091,.480754,-.5595388,.6462805,1.16728,.7155322,1.109331,.4191969,.9138528,.4272549,-.7075101,.4747557,.9582022
"10.0306-Platemaker/Imager",100306,"10","100","1003",12,1,"","","",,,,,,,,,,,,,,,,,,,,,,,"master only (1)",-2.325997,-2.325997,-3.192858,1.929735,1.929735,1.785258,-8.867348,-8.867348,-13.04042,,1.791832,,1.791832,,1.665375,.0632739,.0632739,-.6073105,-2.643652,-2.643652,-2.607397,1.08191,1.08191,.8598968,-.8275279,-.8275279,-.8380473,-1.191179,-1.191179,-1.184209,-.7560031,-.7560031,-.9740984,-.6964703,-.6964703,-.4490894,-3.192858,-.6073105,.8598968,-.8380473,-2.607397,-1.184209,-.4490894,-.9740984,1.785258,-13.04042,1.665375,1.783034,2.081026,.3526503,-.3919717,-1.21744,-1.010768,-.8567566,-.5264111,-1.228231,0,0,0,0,-.8921632,-1.431914,-.8062429,-.8481873,.0910808,.7794323,-1.497181,-1.201741,-.8811036,-1.41002,-.7879928,-.8310027,.0902897,.7666652,-1.47189,-1.183174
"10.0308-Computer Typography and Composition Equipment Operator",100308,"10","100","1003",23,1,"","","",,,,,,,,,,,,,,,,,,,,,,,"master only (1)",-2.325997,-2.325997,-3.192858,1.929735,1.929735,1.785258,-8.867348,-8.867348,-13.04042,,1.791832,,1.791832,,1.665375,.0632739,.0632739,-.6073105,-2.643652,-2.643652,-2.607397,1.08191,1.08191,.8598968,-.8275279,-.8275279,-.8380473,-1.191179,-1.191179,-1.184209,-.7560031,-.7560031,-.9740984,-.6964703,-.6964703,-.4490894,-3.192858,-.6073105,.8598968,-.8380473,-2.607397,-1.184209,-.4490894,-.9740984,1.785258,-13.04042,1.665375,1.783034,2.081026,.3526503,-.3919717,-1.21744,-1.010768,-.8567566,-.5264111,-1.228231,0,0,0,0,-.8921632,-1.431914,-.8062429,-.8481873,.0910808,.7794323,-1.497181,-1.201741,-.8811036,-1.41002,-.7879928,-.8310027,.0902897,.7666652,-1.47189,-1.183174
"51.0705-Medical Office Management/Administration",510705,"51","510","5107",4980,1,"Medical Office Management/Administration","First-Line Supervisors of Office and Administrative Support Workers","43-1011.00",3.922198,6.928663,7.186603,-3.264405,.8825481,.6191826,-1.261953,-3.504183,-.9967091,-1.227304,-1.28017,-.6002548,1.5519,1.491518,.3902335,.4679618,1.773333,2.179394,3.89,.51,4.26,.96,"matched (3)",2.323959,1.979822,-2.629093,2.704727,2.647371,1.879219,10.84494,8.96593,2.840843,2.389174,2.389174,2.332234,2.332234,2.146626,2.146626,-.7259768,-.5062233,-1.025339,2.72922,2.078386,-2.153401,.1891717,.4078809,.6553804,.1315443,-.000222,-.1057334,1.900852,1.384577,-.2425424,.0325396,.284817,-1.082149,.7958285,.4089926,-.8287099,-3.264405,-1.261953,.6191826,.8825481,-3.504183,-.9967091,-1.227304,-1.28017,1.773333,3.922198,2.179394,1.783034,2.081026,.0624129,-.8588924,.5791298,-1.250557,-1.102032,-1.091126,-1.112249,0,0,0,1,.0491796,.7796568,-.0705714,.4378785,-.5370708,-.607608,-.2727985,.4751895,-.0223731,.3959572,.1639355,.1003532,-.3555633,-.2650649,-.4357587,.2646267
"51.1501-Substance Abuse/Addiction Counseling",511501,"51","511","5115",6185,1,"Substance Abuse/Addiction Counseling","Substance Abuse and Behavioral Disorder Counselors","21-1011.00",16.9472,16.85866,20.2766,-3.329406,-1.127452,.4091825,-1.531953,-1.079183,.6232909,-.5723037,-1.13017,1.249745,-.5880998,-.0784819,1.040234,1.127962,1.7625,2.574091,3.68,1.318333,2.25,.69,"matched (3)",2.323959,1.145214,-3.74262,2.704727,2.50827,1.693631,10.84494,3.22092,7.778046,2.389174,2.389174,2.158143,2.158143,2.296238,2.296238,-.7259768,-.9206302,-1.662757,2.72922,2.072255,-1.263156,.1891717,.0861422,-.0865318,.1315443,-.0925528,-.7301754,1.900852,1.795603,.8066391,.0325396,-.4169464,-1.335839,.7958285,.6935984,-.7339554,-3.329406,-1.531953,.4091825,-1.127452,-1.079183,.6232909,-.5723037,-1.13017,1.7625,16.9472,2.574091,1.783034,2.081026,-.1907914,-1.051468,-1.519624,-.6021419,-.981827,-.6158221,-.1101721,0,0,0,1,.0491796,.7796568,-.0705714,.4378785,-.5370708,-.607608,-.2727985,.4751895,-.188823,.6841462,-.4778933,.3401344,-.6799979,-.7575476,-.5513954,.2627469
"51.0716-Medical Administrative/Executive Assistant and Medical Secretary",510716,"51","510","5107",14786,1,"Medical Administrative/Executive Assistant and Medical Secretary","Medical Secretaries","43-6013.00",-6.322802,-3.806337,-2.843397,-3.479405,-.7724521,.6691825,-1.496953,-1.879183,-.3267091,-.5523037,-1.00017,1.874745,.0269002,-.0284818,-.0847664,-.8270382,1.7375,1.868939,3.94,1.051667,2.605,.725,"matched (3)",2.323959,1.979822,-2.629093,2.704727,2.647371,1.879219,10.84494,8.96593,2.840843,2.389174,2.389174,2.332234,2.332234,2.146626,2.146626,-.7259768,-.5062233,-1.025339,2.72922,2.078386,-2.153401,.1891717,.4078809,.6553804,.1315443,-.000222,-.1057334,1.900852,1.384577,-.2425424,.0325396,.284817,-1.082149,.7958285,.4089926,-.8287099,-3.479405,-1.496953,.6691825,-.7724521,-1.879183,-.3267091,-.5523037,-1.00017,1.7375,-6.322802,1.868939,1.783034,2.081026,.1226995,-1.026505,-1.148948,-.8160522,-.8776494,-.6013091,-.6978101,0,0,0,1,.0491796,.7796568,-.0705714,.4378785,-.5370708,-.607608,-.2727985,.4751895,-.0223731,.3959572,.1639355,.1003532,-.3555633,-.2650649,-.4357587,.2646267
"51.2011-Pharmaceutical Marketing and Management",512011,"51","512","5120",56,1,"Pharmaceutical Marketing and Management","Marketing Managers","11-2021.00",8.027198,11.36366,11.5266,-3.499405,.4525479,.1291825,-.4019533,-3.679183,-1.096709,-1.437304,-1.14517,-.8502547,1.4369,1.331518,.8002336,.2129618,1.734167,2.303788,3.4,.4516667,3.83,1.82,"matched (3)",2.323959,3.543577,4.894988,2.704727,2.907997,3.133232,10.84494,14.87434,12.17932,2.389174,2.389174,2.511277,2.511277,2.42961,2.42961,-.7259768,-.6470472,-1.010438,2.72922,3.557786,4.483999,.1891717,.2273596,.4669097,.1315443,.4054784,.9545175,1.900852,2.231892,2.51814,.0325396,.2056357,-.1563819,.7958285,1.120259,2.122242,-3.499405,-.4019533,.1291825,.4525479,-3.679183,-1.096709,-1.437304,-1.14517,1.734167,8.027198,2.303788,1.783034,2.081026,-.5283972,-.2455018,.1301426,-1.29735,-.9938475,-1.243514,-1.174106,0,0,0,1,.0491796,.7796568,-.0705714,.4378785,-.5370708,-.607608,-.2727985,.4751895,.2894942,.9900474,.0915168,.6995972,-.4658127,-.5413873,.0723472,.7182181
