"","STABBR","degType","year","statetotal","stem_high_any","totalawards","share"
"1","AK","Associate's and below",2010,2804,0,2227,0.794222539229672
"2","AK","Associate's and below",2010,2804,1,577,0.205777460770328
"3","AK","Associate's and below",2011,3161,0,2376,0.751660866814299
"4","AK","Associate's and below",2011,3161,1,785,0.248339133185701
"5","AK","Associate's and below",2012,3713,1,709,0.190950713708591
"6","AK","Associate's and below",2012,3713,0,3004,0.809049286291409
"7","AK","Associate's and below",2013,4060,0,3229,0.795320197044335
"8","AK","Associate's and below",2013,4060,1,831,0.204679802955665
"9","AK","Associate's and below",2014,4337,1,966,0.22273460917685
"10","AK","Associate's and below",2014,4337,0,3371,0.77726539082315
"11","AK","Bachelor's",2010,1800,1,571,0.317222222222222
"12","AK","Bachelor's",2010,1800,0,1229,0.682777777777778
"13","AK","Bachelor's",2011,1949,1,664,0.340687532067727
"14","AK","Bachelor's",2011,1949,0,1285,0.659312467932273
"15","AK","Bachelor's",2012,1966,1,597,0.303662258392675
"16","AK","Bachelor's",2012,1966,0,1369,0.696337741607325
"17","AK","Bachelor's",2013,2114,1,704,0.333017975402081
"18","AK","Bachelor's",2013,2114,0,1410,0.666982024597919
"19","AK","Bachelor's",2014,2290,1,706,0.308296943231441
"20","AK","Bachelor's",2014,2290,0,1584,0.691703056768559
"21","AK","Master's and Higher",2010,728,0,489,0.671703296703297
"22","AK","Master's and Higher",2010,728,1,239,0.328296703296703
"23","AK","Master's and Higher",2011,739,1,216,0.292286874154263
"24","AK","Master's and Higher",2011,739,0,523,0.707713125845738
"25","AK","Master's and Higher",2012,753,1,234,0.310756972111554
"26","AK","Master's and Higher",2012,753,0,519,0.689243027888446
"27","AK","Master's and Higher",2013,778,1,231,0.296915167095116
"28","AK","Master's and Higher",2013,778,0,547,0.703084832904884
"29","AK","Master's and Higher",2014,767,0,538,0.701434159061278
"30","AK","Master's and Higher",2014,767,1,229,0.298565840938722
"31","AL","Associate's and below",2010,36005,1,10371,0.288043327315651
"32","AL","Associate's and below",2010,36005,0,25003,0.694431328982086
"33","AL","Associate's and below",2011,39813,0,27995,0.703162283676186
"34","AL","Associate's and below",2011,39813,1,11190,0.281063974078819
"35","AL","Associate's and below",2012,23444,1,7394,0.315389865210715
"36","AL","Associate's and below",2012,23444,0,16050,0.684610134789285
"37","AL","Associate's and below",2013,22481,0,14866,0.661269516480584
"38","AL","Associate's and below",2013,22481,1,7615,0.338730483519416
"39","AL","Associate's and below",2014,21585,0,14377,0.666064396571693
"40","AL","Associate's and below",2014,21585,1,7208,0.333935603428307
"41","AL","Bachelor's",2010,27318,1,8389,0.307086902408668
"42","AL","Bachelor's",2010,27318,0,18929,0.692913097591332
"43","AL","Bachelor's",2011,28878,1,9128,0.316088371770898
"44","AL","Bachelor's",2011,28878,0,19750,0.683911628229102
"45","AL","Bachelor's",2012,30187,0,20703,0.685825024016961
"46","AL","Bachelor's",2012,30187,1,9484,0.314174975983039
"47","AL","Bachelor's",2013,31765,1,10258,0.322934046906973
"48","AL","Bachelor's",2013,31765,0,21507,0.677065953093027
"49","AL","Bachelor's",2014,31393,0,20838,0.663778549358137
"50","AL","Bachelor's",2014,31393,1,10555,0.336221450641863
"51","AL","Master's and Higher",2010,13830,1,3384,0.24468546637744
"52","AL","Master's and Higher",2010,13830,0,10446,0.75531453362256
"53","AL","Master's and Higher",2011,14497,1,3787,0.26122646064703
"54","AL","Master's and Higher",2011,14497,0,10710,0.73877353935297
"55","AL","Master's and Higher",2012,14393,0,10431,0.724727297992079
"56","AL","Master's and Higher",2012,14393,1,3962,0.275272702007921
"57","AL","Master's and Higher",2013,14525,1,4247,0.292392426850258
"58","AL","Master's and Higher",2013,14525,0,10278,0.707607573149742
"59","AL","Master's and Higher",2014,14190,1,4385,0.309020436927414
"60","AL","Master's and Higher",2014,14190,0,9805,0.690979563072586
"61","AR","Associate's and below",2010,18919,1,5530,0.292298747291083
"62","AR","Associate's and below",2010,18919,0,13389,0.707701252708917
"63","AR","Associate's and below",2011,22530,1,5687,0.252418996893031
"64","AR","Associate's and below",2011,22530,0,16843,0.747581003106969
"65","AR","Associate's and below",2012,20667,0,15588,0.754245899259689
"66","AR","Associate's and below",2012,20667,1,5079,0.245754100740311
"67","AR","Associate's and below",2013,21125,1,5167,0.244591715976331
"68","AR","Associate's and below",2013,21125,0,15958,0.755408284023669
"69","AR","Associate's and below",2014,22075,1,5261,0.23832389580974
"70","AR","Associate's and below",2014,22075,0,16814,0.76167610419026
"71","AR","Bachelor's",2010,13291,0,9505,0.715145587239485
"72","AR","Bachelor's",2010,13291,1,3786,0.284854412760515
"73","AR","Bachelor's",2011,13896,0,9842,0.708261370178469
"74","AR","Bachelor's",2011,13896,1,4054,0.291738629821531
"75","AR","Bachelor's",2012,14907,0,10539,0.706983296437915
"76","AR","Bachelor's",2012,14907,1,4368,0.293016703562085
"77","AR","Bachelor's",2013,15095,0,10748,0.712023848956608
"78","AR","Bachelor's",2013,15095,1,4347,0.287976151043392
"79","AR","Bachelor's",2014,16270,0,11305,0.694837123540258
"80","AR","Bachelor's",2014,16270,1,4965,0.305162876459742
"81","AR","Master's and Higher",2010,5004,1,1489,0.297561950439648
"82","AR","Master's and Higher",2010,5004,0,3515,0.702438049560352
"83","AR","Master's and Higher",2011,5702,1,1901,0.33339179235356
"84","AR","Master's and Higher",2011,5702,0,3801,0.66660820764644
"85","AR","Master's and Higher",2012,6341,1,2139,0.337328497082479
"86","AR","Master's and Higher",2012,6341,0,4202,0.662671502917521
"87","AR","Master's and Higher",2013,6381,0,4407,0.690644099670898
"88","AR","Master's and Higher",2013,6381,1,1974,0.309355900329102
"89","AR","Master's and Higher",2014,6103,1,1803,0.295428477797804
"90","AR","Master's and Higher",2014,6103,0,4300,0.704571522202196
"91","AS","Associate's and below",2010,289,1,25,0.0865051903114187
"92","AS","Associate's and below",2010,289,0,264,0.913494809688581
"93","AS","Associate's and below",2011,259,1,10,0.0386100386100386
"94","AS","Associate's and below",2011,259,0,249,0.961389961389961
"95","AS","Associate's and below",2012,310,0,297,0.958064516129032
"96","AS","Associate's and below",2012,310,1,13,0.0419354838709677
"97","AS","Associate's and below",2013,270,0,251,0.92962962962963
"98","AS","Associate's and below",2013,270,1,19,0.0703703703703704
"99","AS","Associate's and below",2014,253,1,19,0.075098814229249
"100","AS","Associate's and below",2014,253,0,234,0.924901185770751
"101","AS","Bachelor's",2012,2,0,2,1
"102","AS","Bachelor's",2013,5,0,5,1
"103","AS","Bachelor's",2014,3,0,3,1
"104","AZ","Associate's and below",2010,82927,0,66327,0.799823941538944
"105","AZ","Associate's and below",2010,82927,1,16570,0.199814294499982
"106","AZ","Associate's and below",2011,100772,0,79097,0.784910491009407
"107","AZ","Associate's and below",2011,100772,1,21601,0.214355178025642
"108","AZ","Associate's and below",2012,106508,1,22476,0.211026401772637
"109","AZ","Associate's and below",2012,106508,0,84032,0.788973598227363
"110","AZ","Associate's and below",2013,89669,0,70341,0.784451705717695
"111","AZ","Associate's and below",2013,89669,1,19328,0.215548294282305
"112","AZ","Associate's and below",2014,82709,1,17984,0.217437038290875
"113","AZ","Associate's and below",2014,82709,0,64725,0.782562961709125
"114","AZ","Bachelor's",2010,46683,1,12159,0.260458839406208
"115","AZ","Bachelor's",2010,46683,0,34520,0.739455476297582
"116","AZ","Bachelor's",2011,53400,0,34873,0.653052434456929
"117","AZ","Bachelor's",2011,53400,1,18526,0.346928838951311
"118","AZ","Bachelor's",2012,66999,1,23126,0.345169330885536
"119","AZ","Bachelor's",2012,66999,0,43872,0.65481574351856
"120","AZ","Bachelor's",2013,68679,1,23611,0.343787766274989
"121","AZ","Bachelor's",2013,68679,0,45068,0.656212233725011
"122","AZ","Bachelor's",2014,63775,1,22601,0.354386515092121
"123","AZ","Bachelor's",2014,63775,0,41174,0.645613484907879
"124","AZ","Master's and Higher",2010,37622,1,7584,0.201584179469459
"125","AZ","Master's and Higher",2010,37622,0,30038,0.798415820530541
"126","AZ","Master's and Higher",2011,39232,0,30853,0.786424347471452
"127","AZ","Master's and Higher",2011,39232,1,8379,0.213575652528548
"128","AZ","Master's and Higher",2012,39765,1,7736,0.194542939771156
"129","AZ","Master's and Higher",2012,39765,0,32029,0.805457060228844
"130","AZ","Master's and Higher",2013,34402,1,7064,0.205336899017499
"131","AZ","Master's and Higher",2013,34402,0,27338,0.794663100982501
"132","AZ","Master's and Higher",2014,33090,1,7467,0.225657298277425
"133","AZ","Master's and Higher",2014,33090,0,25623,0.774342701722575
"134","CA","Associate's and below",2010,239192,1,42505,0.177702431519449
"135","CA","Associate's and below",2010,239192,0,196687,0.822297568480551
"136","CA","Associate's and below",2011,258625,0,213389,0.82509038182697
"137","CA","Associate's and below",2011,258625,1,45236,0.17490961817303
"138","CA","Associate's and below",2012,261613,1,47348,0.180984889894615
"139","CA","Associate's and below",2012,261613,0,214265,0.819015110105385
"140","CA","Associate's and below",2013,267792,0,220576,0.823684053295095
"141","CA","Associate's and below",2013,267792,1,47216,0.176315946704905
"142","CA","Associate's and below",2014,270287,0,222390,0.822792069170918
"143","CA","Associate's and below",2014,270287,1,47878,0.177137635180382
"144","CA","Bachelor's",2010,179301,1,48672,0.271454146937273
"145","CA","Bachelor's",2010,179301,0,130629,0.728545853062727
"146","CA","Bachelor's",2011,184792,0,133731,0.72368392571107
"147","CA","Bachelor's",2011,184792,1,50947,0.275699164465994
"148","CA","Bachelor's",2012,186680,1,54079,0.289688236554532
"149","CA","Bachelor's",2012,186680,0,132504,0.709792157703021
"150","CA","Bachelor's",2013,192125,1,57179,0.297613532856213
"151","CA","Bachelor's",2013,192125,0,134946,0.702386467143787
"152","CA","Bachelor's",2014,211930,1,62557,0.295177652998632
"153","CA","Bachelor's",2014,211930,0,149301,0.704482612183268
"154","CA","Master's and Higher",2010,84272,1,23518,0.27907252705525
"155","CA","Master's and Higher",2010,84272,0,60752,0.720903740269603
"156","CA","Master's and Higher",2011,87833,0,62833,0.715368938781551
"157","CA","Master's and Higher",2011,87833,1,24967,0.28425534821764
"158","CA","Master's and Higher",2012,89048,1,25974,0.291685383164136
"159","CA","Master's and Higher",2012,89048,0,63063,0.708191087952565
"160","CA","Master's and Higher",2013,90635,1,26444,0.291763667457384
"161","CA","Master's and Higher",2013,90635,0,64191,0.708236332542616
"162","CA","Master's and Higher",2014,95437,1,27153,0.284512296069658
"163","CA","Master's and Higher",2014,95437,0,68284,0.715487703930341
"164","CO","Associate's and below",2010,32324,1,7888,0.244029204306398
"165","CO","Associate's and below",2010,32324,0,24436,0.755970795693602
"166","CO","Associate's and below",2011,33953,1,7273,0.214207875592731
"167","CO","Associate's and below",2011,33953,0,26680,0.785792124407269
"168","CO","Associate's and below",2012,34903,0,27376,0.784345185227631
"169","CO","Associate's and below",2012,34903,1,7527,0.215654814772369
"170","CO","Associate's and below",2013,34983,1,7865,0.224823485693051
"171","CO","Associate's and below",2013,34983,0,27118,0.775176514306949
"172","CO","Associate's and below",2014,35381,0,27243,0.769989542409768
"173","CO","Associate's and below",2014,35381,1,8138,0.230010457590232
"174","CO","Bachelor's",2010,31576,1,10037,0.317868001013428
"175","CO","Bachelor's",2010,31576,0,21539,0.682131998986572
"176","CO","Bachelor's",2011,32737,1,10544,0.322082047835782
"177","CO","Bachelor's",2011,32737,0,22193,0.677917952164218
"178","CO","Bachelor's",2012,34377,1,11462,0.333420600983216
"179","CO","Bachelor's",2012,34377,0,22915,0.666579399016784
"180","CO","Bachelor's",2013,35774,1,11865,0.33166545535864
"181","CO","Bachelor's",2013,35774,0,23909,0.66833454464136
"182","CO","Bachelor's",2014,36765,1,12834,0.349082007343941
"183","CO","Bachelor's",2014,36765,0,23931,0.650917992656059
"184","CO","Master's and Higher",2010,15386,1,5224,0.339529442350189
"185","CO","Master's and Higher",2010,15386,0,10162,0.660470557649812
"186","CO","Master's and Higher",2011,16602,1,5336,0.321407059390435
"187","CO","Master's and Higher",2011,16602,0,11266,0.678592940609565
"188","CO","Master's and Higher",2012,17887,1,5641,0.315368703527702
"189","CO","Master's and Higher",2012,17887,0,12246,0.684631296472298
"190","CO","Master's and Higher",2013,17883,1,5790,0.323771179332327
"191","CO","Master's and Higher",2013,17883,0,12093,0.676228820667673
"192","CO","Master's and Higher",2014,17959,1,6068,0.337880728325631
"193","CO","Master's and Higher",2014,17959,0,11891,0.662119271674369
"194","CT","Associate's and below",2010,15708,1,3450,0.219633307868602
"195","CT","Associate's and below",2010,15708,0,12258,0.780366692131398
"196","CT","Associate's and below",2011,17423,1,3739,0.214601388968605
"197","CT","Associate's and below",2011,17423,0,13684,0.785398611031395
"198","CT","Associate's and below",2012,18127,0,14054,0.775307552270094
"199","CT","Associate's and below",2012,18127,1,4073,0.224692447729906
"200","CT","Associate's and below",2013,17866,0,13603,0.761390350386208
"201","CT","Associate's and below",2013,17866,1,4263,0.238609649613792
"202","CT","Associate's and below",2014,17737,1,4150,0.23397417827141
"203","CT","Associate's and below",2014,17737,0,13587,0.76602582172859
"204","CT","Bachelor's",2010,21475,1,5652,0.263189755529686
"205","CT","Bachelor's",2010,21475,0,15823,0.736810244470314
"206","CT","Bachelor's",2011,21623,0,15816,0.731443370485132
"207","CT","Bachelor's",2011,21623,1,5807,0.268556629514868
"208","CT","Bachelor's",2012,22801,1,6427,0.281873602034998
"209","CT","Bachelor's",2012,22801,0,16374,0.718126397965002
"210","CT","Bachelor's",2013,23509,0,16697,0.710238632013272
"211","CT","Bachelor's",2013,23509,1,6812,0.289761367986728
"212","CT","Bachelor's",2014,23746,0,16775,0.70643476796092
"213","CT","Bachelor's",2014,23746,1,6971,0.29356523203908
"214","CT","Master's and Higher",2010,11320,1,3626,0.320318021201413
"215","CT","Master's and Higher",2010,11320,0,7694,0.679681978798587
"216","CT","Master's and Higher",2011,11853,1,3493,0.294693326583987
"217","CT","Master's and Higher",2011,11853,0,8360,0.705306673416013
"218","CT","Master's and Higher",2012,12352,1,3635,0.29428432642487
"219","CT","Master's and Higher",2012,12352,0,8717,0.70571567357513
"220","CT","Master's and Higher",2013,12487,0,8683,0.695363177704813
"221","CT","Master's and Higher",2013,12487,1,3804,0.304636822295187
"222","CT","Master's and Higher",2014,12517,1,3966,0.316849085244068
"223","CT","Master's and Higher",2014,12517,0,8551,0.683150914755932
"224","DC","Associate's and below",2010,1317,0,708,0.537585421412301
"225","DC","Associate's and below",2010,1317,1,609,0.462414578587699
"226","DC","Associate's and below",2011,1316,0,797,0.605623100303951
"227","DC","Associate's and below",2011,1316,1,519,0.394376899696049
"228","DC","Associate's and below",2012,1291,1,530,0.410534469403563
"229","DC","Associate's and below",2012,1291,0,761,0.589465530596437
"230","DC","Associate's and below",2013,1535,0,839,0.546579804560261
"231","DC","Associate's and below",2013,1535,1,696,0.453420195439739
"232","DC","Associate's and below",2014,2068,1,1178,0.56963249516441
"233","DC","Associate's and below",2014,2068,0,890,0.43036750483559
"234","DC","Bachelor's",2010,10545,0,7836,0.743100995732575
"235","DC","Bachelor's",2010,10545,1,2692,0.255286865813182
"236","DC","Bachelor's",2011,9934,0,7480,0.752969599355748
"237","DC","Bachelor's",2011,9934,1,2430,0.244614455405677
"238","DC","Bachelor's",2012,10861,1,2794,0.257250713562287
"239","DC","Bachelor's",2012,10861,0,8067,0.742749286437713
"240","DC","Bachelor's",2013,11104,0,8148,0.733789625360231
