"","STABBR","AWLEVEL","CIPCODE","totalawards","statetotals","Code","Occupation","STEM.Disciplines","STEM","compSci"
"429","AK",7,44.0701,29,693,NA,NA,NA,NA,NA
"430","AK",7,44.9999,0,693,NA,NA,NA,NA,NA
"431","AK",7,45.0201,6,693,NA,NA,NA,NA,NA
"432","AK",7,45.0602,0,693,NA,NA,NA,NA,NA
"433","AK",7,45.0699,5,693,NA,NA,NA,NA,NA
"434","AK",7,45.0701,2,693,NA,NA,NA,NA,NA
"435","AK",7,50.0701,2,693,NA,NA,NA,NA,NA
"436","AK",7,50.0901,8,693,NA,NA,NA,NA,NA
"437","AK",7,51.2201,11,693,NA,NA,NA,NA,NA
"438","AK",7,51.2211,6,693,NA,NA,NA,NA,NA
"439","AK",7,51.3801,13,693,NA,NA,NA,NA,NA
"440","AK",7,52.0201,46,693,NA,NA,NA,NA,NA
"441","AK",7,52.0205,1,693,NA,NA,NA,NA,NA
"442","AK",7,52.0213,0,693,NA,NA,NA,NA,NA
"443","AK",7,52.0801,2,693,NA,NA,NA,NA,NA
"444","AK",7,52.0806,0,693,NA,NA,NA,NA,NA
"445","AK",7,52.1206,1,693,NA,NA,NA,NA,NA
"446","AK",7,52.1301,50,693,NA,NA,NA,NA,NA
"447","AK",7,99,693,693,NA,NA,NA,NA,NA
"448","AK",8,13.0401,0,0,NA,NA,NA,NA,NA
"449","AK",8,13.0411,0,0,NA,NA,NA,NA,NA
"450","AK",8,51.3805,0,0,NA,NA,NA,NA,NA
"451","AK",8,51.3811,0,0,NA,NA,NA,NA,NA
"452","AK",8,99,0,0,NA,NA,NA,NA,NA
"453","AL",1,1.0101,4,3765,NA,NA,NA,NA,NA
"454","AL",1,1.0303,1,3765,NA,NA,NA,NA,NA
"455","AL",1,1.0601,33,3765,NA,NA,NA,NA,NA
"456","AL",1,3.0103,2,3765,NA,NA,NA,NA,NA
"457","AL",1,3.0511,0,3765,NA,NA,NA,NA,NA
"458","AL",1,10.0202,19,3765,NA,NA,NA,NA,NA
"459","AL",1,10.0305,1,3765,NA,NA,NA,NA,NA
"460","AL",1,11.0101,127,3765,NA,NA,NA,NA,NA
"461","AL",1,11.0103,0,3765,NA,NA,NA,NA,NA
"462","AL",1,11.0401,0,3765,NA,NA,NA,NA,NA
"463","AL",1,12.0301,21,3765,NA,NA,NA,NA,NA
"464","AL",1,12.0401,114,3765,NA,NA,NA,NA,NA
"465","AL",1,12.0402,38,3765,NA,NA,NA,NA,NA
"466","AL",1,12.0409,7,3765,NA,NA,NA,NA,NA
"467","AL",1,12.041,27,3765,NA,NA,NA,NA,NA
"468","AL",1,12.0413,24,3765,NA,NA,NA,NA,NA
"469","AL",1,12.0499,15,3765,NA,NA,NA,NA,NA
"470","AL",1,12.05,55,3765,NA,NA,NA,NA,NA
"471","AL",1,12.0501,49,3765,NA,NA,NA,NA,NA
"472","AL",1,12.0503,3,3765,NA,NA,NA,NA,NA
"473","AL",1,15,32,3765,NA,NA,NA,NA,NA
"474","AL",1,15.0201,0,3765,NA,NA,NA,NA,NA
"475","AL",1,15.0303,8,3765,NA,NA,NA,NA,NA
"476","AL",1,15.0401,1,3765,NA,NA,NA,NA,NA
"477","AL",1,15.0501,101,3765,NA,NA,NA,NA,NA
"478","AL",1,15.0503,1,3765,NA,NA,NA,NA,NA
"479","AL",1,15.0506,2,3765,NA,NA,NA,NA,NA
"480","AL",1,15.0507,0,3765,NA,NA,NA,NA,NA
"481","AL",1,15.0612,2,3765,NA,NA,NA,NA,NA
"482","AL",1,15.0613,15,3765,NA,NA,NA,NA,NA
"483","AL",1,15.0701,3,3765,NA,NA,NA,NA,NA
"484","AL",1,15.0799,0,3765,NA,NA,NA,NA,NA
"485","AL",1,15.0803,0,3765,NA,NA,NA,NA,NA
"486","AL",1,15.0901,0,3765,NA,NA,NA,NA,NA
"487","AL",1,15.1001,7,3765,NA,NA,NA,NA,NA
"488","AL",1,15.1202,2,3765,NA,NA,NA,NA,NA
"489","AL",1,15.1301,91,3765,NA,NA,NA,NA,NA
"490","AL",1,19.0505,24,3765,NA,NA,NA,NA,NA
"491","AL",1,19.0699,0,3765,NA,NA,NA,NA,NA
"492","AL",1,19.0708,155,3765,NA,NA,NA,NA,NA
"493","AL",1,19.0902,20,3765,NA,NA,NA,NA,NA
"494","AL",1,22.0302,8,3765,NA,NA,NA,NA,NA
"495","AL",1,22.0303,3,3765,NA,NA,NA,NA,NA
"496","AL",1,30.1101,6,3765,NA,NA,NA,NA,NA
"497","AL",1,31.0599,16,3765,NA,NA,NA,NA,NA
"498","AL",1,38.0299,2,3765,NA,NA,NA,NA,NA
"499","AL",1,41.0301,0,3765,NA,NA,NA,NA,NA
"500","AL",1,41.9999,0,3765,NA,NA,NA,NA,NA
"501","AL",1,43.0107,43,3765,NA,NA,NA,NA,NA
"502","AL",1,43.0202,13,3765,NA,NA,NA,NA,NA
"503","AL",1,43.0203,1,3765,NA,NA,NA,NA,NA
"504","AL",1,45.0702,1,3765,NA,NA,NA,NA,NA
"505","AL",1,46.0101,22,3765,NA,NA,NA,NA,NA
"506","AL",1,46.0201,68,3765,NA,NA,NA,NA,NA
"507","AL",1,46.0302,39,3765,NA,NA,NA,NA,NA
"508","AL",1,46.0415,0,3765,NA,NA,NA,NA,NA
"509","AL",1,46.0499,1,3765,NA,NA,NA,NA,NA
"510","AL",1,46.0503,34,3765,NA,NA,NA,NA,NA
"511","AL",1,47.0101,0,3765,NA,NA,NA,NA,NA
"512","AL",1,47.0105,43,3765,NA,NA,NA,NA,NA
"513","AL",1,47.0201,95,3765,NA,NA,NA,NA,NA
"514","AL",1,47.0303,69,3765,NA,NA,NA,NA,NA
"515","AL",1,47.0402,0,3765,NA,NA,NA,NA,NA
"516","AL",1,47.0403,0,3765,NA,NA,NA,NA,NA
"517","AL",1,47.0408,7,3765,NA,NA,NA,NA,NA
"518","AL",1,47.0603,66,3765,NA,NA,NA,NA,NA
"519","AL",1,47.0604,40,3765,NA,NA,NA,NA,NA
"520","AL",1,47.0605,51,3765,NA,NA,NA,NA,NA
"521","AL",1,47.0606,14,3765,NA,NA,NA,NA,NA
"522","AL",1,47.0607,73,3765,NA,NA,NA,NA,NA
"523","AL",1,47.0609,0,3765,NA,NA,NA,NA,NA
"524","AL",1,47.0616,0,3765,NA,NA,NA,NA,NA
"525","AL",1,48.0303,21,3765,NA,NA,NA,NA,NA
"526","AL",1,48.0304,0,3765,NA,NA,NA,NA,NA
"527","AL",1,48.0501,2,3765,NA,NA,NA,NA,NA
"528","AL",1,48.0503,1,3765,NA,NA,NA,NA,NA
"529","AL",1,48.0507,45,3765,NA,NA,NA,NA,NA
"530","AL",1,48.0508,233,3765,NA,NA,NA,NA,NA
"531","AL",1,48.0599,7,3765,NA,NA,NA,NA,NA
"532","AL",1,48.0702,3,3765,NA,NA,NA,NA,NA
"533","AL",1,48.0703,2,3765,NA,NA,NA,NA,NA
"534","AL",1,49.0202,0,3765,NA,NA,NA,NA,NA
"535","AL",1,49.0205,266,3765,NA,NA,NA,NA,NA
"536","AL",1,50.0401,0,3765,NA,NA,NA,NA,NA
"537","AL",1,50.0402,3,3765,NA,NA,NA,NA,NA
"538","AL",1,50.0799,0,3765,NA,NA,NA,NA,NA
"539","AL",1,50.0902,0,3765,NA,NA,NA,NA,NA
"540","AL",1,51.0601,50,3765,NA,NA,NA,NA,NA
"541","AL",1,51.0707,19,3765,NA,NA,NA,NA,NA
"542","AL",1,51.0708,27,3765,NA,NA,NA,NA,NA
"543","AL",1,51.071,38,3765,NA,NA,NA,NA,NA
"544","AL",1,51.0711,90,3765,NA,NA,NA,NA,NA
"545","AL",1,51.0713,66,3765,NA,NA,NA,NA,NA
"546","AL",1,51.0801,195,3765,NA,NA,NA,NA,NA
"547","AL",1,51.0805,93,3765,NA,NA,NA,NA,NA
"548","AL",1,51.0814,0,3765,NA,NA,NA,NA,NA
"549","AL",1,51.0899,76,3765,NA,NA,NA,NA,NA
"550","AL",1,51.0903,6,3765,NA,NA,NA,NA,NA
"551","AL",1,51.0904,345,3765,NA,NA,NA,NA,NA
"552","AL",1,51.0907,0,3765,NA,NA,NA,NA,NA
"553","AL",1,51.0909,62,3765,NA,NA,NA,NA,NA
"554","AL",1,51.091,13,3765,NA,NA,NA,NA,NA
"555","AL",1,51.0911,2,3765,NA,NA,NA,NA,NA
"556","AL",1,51.0999,16,3765,NA,NA,NA,NA,NA
"557","AL",1,51.1501,5,3765,NA,NA,NA,NA,NA
"558","AL",1,51.2602,0,3765,NA,NA,NA,NA,NA
"559","AL",1,51.3501,75,3765,NA,NA,NA,NA,NA
"560","AL",1,51.3902,127,3765,NA,NA,NA,NA,NA
"561","AL",1,52.0101,46,3765,NA,NA,NA,NA,NA
"562","AL",1,52.0201,4,3765,NA,NA,NA,NA,NA
"563","AL",1,52.0206,0,3765,NA,NA,NA,NA,NA
"564","AL",1,52.0302,21,3765,NA,NA,NA,NA,NA
"565","AL",1,52.0305,0,3765,NA,NA,NA,NA,NA
"566","AL",1,52.0401,52,3765,NA,NA,NA,NA,NA
"567","AL",1,52.0408,0,3765,NA,NA,NA,NA,NA
"568","AL",1,52.0901,34,3765,NA,NA,NA,NA,NA
"569","AL",1,52.1001,1,3765,NA,NA,NA,NA,NA
"570","AL",1,52.1401,0,3765,NA,NA,NA,NA,NA
"571","AL",1,52.1501,0,3765,NA,NA,NA,NA,NA
"572","AL",1,52.1908,0,3765,NA,NA,NA,NA,NA
"573","AL",1,99,3765,3765,NA,NA,NA,NA,NA
"574","AL",17,1.0303,5,615,NA,NA,NA,NA,NA
"575","AL",17,1.0901,4,615,NA,NA,NA,NA,NA
"576","AL",17,1.1001,1,615,NA,NA,NA,NA,NA
"577","AL",17,1.1199,8,615,NA,NA,NA,NA,NA
"578","AL",17,1.9999,4,615,NA,NA,NA,NA,NA
"579","AL",17,3.0599,4,615,NA,NA,NA,NA,NA
"580","AL",17,9.0102,10,615,NA,NA,NA,NA,NA
"581","AL",17,11.0101,10,615,NA,NA,NA,NA,NA
"582","AL",17,11.0804,0,615,NA,NA,NA,NA,NA
"583","AL",17,13.0401,25,615,NA,NA,NA,NA,NA
"584","AL",17,13.0404,10,615,NA,NA,NA,NA,NA
"585","AL",17,13.0406,19,615,NA,NA,NA,NA,NA
"586","AL",17,13.0408,16,615,NA,NA,NA,NA,NA
"587","AL",17,13.0409,0,615,NA,NA,NA,NA,NA
"588","AL",17,13.0603,1,615,NA,NA,NA,NA,NA
"589","AL",17,13.1001,0,615,NA,NA,NA,NA,NA
"590","AL",17,13.1099,0,615,NA,NA,NA,NA,NA
"591","AL",17,13.1101,6,615,NA,NA,NA,NA,NA
"592","AL",17,13.1202,5,615,NA,NA,NA,NA,NA
"593","AL",17,13.1205,9,615,NA,NA,NA,NA,NA
"594","AL",17,13.1206,8,615,NA,NA,NA,NA,NA
"595","AL",17,13.121,6,615,NA,NA,NA,NA,NA
"596","AL",17,13.1314,3,615,NA,NA,NA,NA,NA
"597","AL",17,13.1315,3,615,NA,NA,NA,NA,NA
"598","AL",17,13.1319,4,615,NA,NA,NA,NA,NA
"599","AL",17,13.9999,4,615,NA,NA,NA,NA,NA
"600","AL",17,14.0201,0,615,NA,NA,NA,NA,NA
"601","AL",17,14.0501,4,615,NA,NA,NA,NA,NA
"602","AL",17,14.0701,9,615,NA,NA,NA,NA,NA
"603","AL",17,14.0801,8,615,NA,NA,NA,NA,NA
"604","AL",17,14.0901,10,615,NA,NA,NA,NA,NA
"605","AL",17,14.1001,20,615,NA,NA,NA,NA,NA
"606","AL",17,14.1101,2,615,NA,NA,NA,NA,NA
"607","AL",17,14.1401,0,615,NA,NA,NA,NA,NA
"608","AL",17,14.1801,11,615,NA,NA,NA,NA,NA
"609","AL",17,14.1901,18,615,NA,NA,NA,NA,NA
"610","AL",17,14.2801,6,615,NA,NA,NA,NA,NA
"611","AL",17,14.3201,4,615,NA,NA,NA,NA,NA
"612","AL",17,14.3501,11,615,NA,NA,NA,NA,NA
"613","AL",17,14.9999,8,615,NA,NA,NA,NA,NA
"614","AL",17,16.09,1,615,NA,NA,NA,NA,NA
"615","AL",17,19.0799,4,615,NA,NA,NA,NA,NA
"616","AL",17,23.0101,14,615,NA,NA,NA,NA,NA
"617","AL",17,26.0101,10,615,NA,NA,NA,NA,NA
"618","AL",17,26.0102,3,615,NA,NA,NA,NA,NA
"619","AL",17,26.0205,9,615,NA,NA,NA,NA,NA
"620","AL",17,26.0401,15,615,NA,NA,NA,NA,NA
"621","AL",17,26.0502,18,615,NA,NA,NA,NA,NA
"622","AL",17,26.0806,0,615,NA,NA,NA,NA,NA
"623","AL",17,26.0902,4,615,NA,NA,NA,NA,NA
"624","AL",17,26.0909,1,615,NA,NA,NA,NA,NA
"625","AL",17,26.091,14,615,NA,NA,NA,NA,NA
"626","AL",17,26.1007,4,615,NA,NA,NA,NA,NA
"627","AL",17,26.1102,1,615,NA,NA,NA,NA,NA
"628","AL",17,26.1201,2,615,NA,NA,NA,NA,NA
"629","AL",17,26.1309,1,615,NA,NA,NA,NA,NA
"630","AL",17,26.1503,6,615,NA,NA,NA,NA,NA
"631","AL",17,26.9999,9,615,NA,NA,NA,NA,NA
"632","AL",17,27.0101,7,615,NA,NA,NA,NA,NA
"633","AL",17,27.0301,7,615,NA,NA,NA,NA,NA
"634","AL",17,27.0502,3,615,NA,NA,NA,NA,NA
"635","AL",17,30,1,615,NA,NA,NA,NA,NA
"636","AL",17,30.0101,2,615,NA,NA,NA,NA,NA
"637","AL",17,30.1901,7,615,NA,NA,NA,NA,NA
"638","AL",17,30.9999,2,615,NA,NA,NA,NA,NA
"639","AL",17,31.0505,8,615,NA,NA,NA,NA,NA
"640","AL",17,31.0599,11,615,NA,NA,NA,NA,NA
"641","AL",17,39.0201,0,615,NA,NA,NA,NA,NA
"642","AL",17,40.0401,4,615,NA,NA,NA,NA,NA
"643","AL",17,40.0501,23,615,NA,NA,NA,NA,NA
"644","AL",17,40.0601,4,615,NA,NA,NA,NA,NA
"645","AL",17,40.0801,15,615,NA,NA,NA,NA,NA
"646","AL",17,40.0899,1,615,NA,NA,NA,NA,NA
"647","AL",17,40.1001,2,615,NA,NA,NA,NA,NA
"648","AL",17,42.0101,30,615,NA,NA,NA,NA,NA
"649","AL",17,42.2801,7,615,NA,NA,NA,NA,NA
"650","AL",17,42.2803,8,615,NA,NA,NA,NA,NA
"651","AL",17,42.2805,0,615,NA,NA,NA,NA,NA
"652","AL",17,42.2806,4,615,NA,NA,NA,NA,NA
"653","AL",17,44.0401,4,615,NA,NA,NA,NA,NA
"654","AL",17,44.0701,8,615,NA,NA,NA,NA,NA
"655","AL",17,45.0201,1,615,NA,NA,NA,NA,NA
"656","AL",17,45.1001,4,615,NA,NA,NA,NA,NA
"657","AL",17,45.1101,2,615,NA,NA,NA,NA,NA
"658","AL",17,50.0901,9,615,NA,NA,NA,NA,NA
"659","AL",17,51.0299,0,615,NA,NA,NA,NA,NA
"660","AL",17,51.0701,7,615,NA,NA,NA,NA,NA
"661","AL",17,51.2003,2,615,NA,NA,NA,NA,NA
"662","AL",17,51.2202,3,615,NA,NA,NA,NA,NA
"663","AL",17,51.2501,5,615,NA,NA,NA,NA,NA
"664","AL",17,51.3808,6,615,NA,NA,NA,NA,NA
"665","AL",17,52.0201,6,615,NA,NA,NA,NA,NA
"666","AL",17,52.0301,1,615,NA,NA,NA,NA,NA
"667","AL",17,52.0601,12,615,NA,NA,NA,NA,NA
"668","AL",17,52.0801,1,615,NA,NA,NA,NA,NA
"669","AL",17,52.1301,1,615,NA,NA,NA,NA,NA
"670","AL",17,52.1401,1,615,NA,NA,NA,NA,NA
"671","AL",17,54.0101,4,615,NA,NA,NA,NA,NA
"672","AL",17,99,615,615,NA,NA,NA,NA,NA
"673","AL",18,13.0401,15,1520,NA,NA,NA,NA,NA
"674","AL",18,22.0101,411,1520,NA,NA,NA,NA,NA
"675","AL",18,39.0601,2,1520,NA,NA,NA,NA,NA
"676","AL",18,39.0699,8,1520,NA,NA,NA,NA,NA
"677","AL",18,39.0701,24,1520,NA,NA,NA,NA,NA
"678","AL",18,51.0202,11,1520,NA,NA,NA,NA,NA
"679","AL",18,51.0204,6,1520,NA,NA,NA,NA,NA
"680","AL",18,51.0401,58,1520,NA,NA,NA,NA,NA
"681","AL",18,51.1201,229,1520,NA,NA,NA,NA,NA
"682","AL",18,51.1701,43,1520,NA,NA,NA,NA,NA
"683","AL",18,51.2001,250,1520,NA,NA,NA,NA,NA
"684","AL",18,51.2201,8,1520,NA,NA,NA,NA,NA
"685","AL",18,51.2308,136,1520,NA,NA,NA,NA,NA
"686","AL",18,51.2401,151,1520,NA,NA,NA,NA,NA
"687","AL",18,51.3801,21,1520,NA,NA,NA,NA,NA
"688","AL",18,51.3802,8,1520,NA,NA,NA,NA,NA
"689","AL",18,51.3818,139,1520,NA,NA,NA,NA,NA
"690","AL",18,99,1520,1520,NA,NA,NA,NA,NA
"691","AL",19,13.0401,0,11,NA,NA,NA,NA,NA
"692","AL",19,13.1101,0,11,NA,NA,NA,NA,NA
"693","AL",19,13.1319,0,11,NA,NA,NA,NA,NA
"694","AL",19,31.0504,11,11,NA,NA,NA,NA,NA
"695","AL",19,51.0701,0,11,NA,NA,NA,NA,NA
"696","AL",19,51.2308,0,11,NA,NA,NA,NA,NA
"697","AL",19,99,11,11,NA,NA,NA,NA,NA
"698","AL",2,1.0301,1,4939,NA,NA,NA,NA,NA
"699","AL",2,1.0601,0,4939,NA,NA,NA,NA,NA
"700","AL",2,1.0605,0,4939,NA,NA,NA,NA,NA
"701","AL",2,10.0305,11,4939,NA,NA,NA,NA,NA
"702","AL",2,11.0101,17,4939,NA,NA,NA,NA,NA
"703","AL",2,11.0401,0,4939,NA,NA,NA,NA,NA
"704","AL",2,11.0501,11,4939,NA,NA,NA,NA,NA
"705","AL",2,11.0901,6,4939,NA,NA,NA,NA,NA
"706","AL",2,12.0401,902,4939,NA,NA,NA,NA,NA
"707","AL",2,12.0402,52,4939,NA,NA,NA,NA,NA
"708","AL",2,12.0409,22,4939,NA,NA,NA,NA,NA
"709","AL",2,12.0413,0,4939,NA,NA,NA,NA,NA
"710","AL",2,12.0499,74,4939,NA,NA,NA,NA,NA
"711","AL",2,12.0503,32,4939,NA,NA,NA,NA,NA
"712","AL",2,15,13,4939,NA,NA,NA,NA,NA
"713","AL",2,15.0201,0,4939,NA,NA,NA,NA,NA
"714","AL",2,15.0303,1,4939,NA,NA,NA,NA,NA
"715","AL",2,15.0399,0,4939,NA,NA,NA,NA,NA
"716","AL",2,15.0501,58,4939,NA,NA,NA,NA,NA
"717","AL",2,15.0599,0,4939,NA,NA,NA,NA,NA
"718","AL",2,15.0613,2,4939,NA,NA,NA,NA,NA
"719","AL",2,15.0803,1,4939,NA,NA,NA,NA,NA
"720","AL",2,15.1001,1,4939,NA,NA,NA,NA,NA
"721","AL",2,15.1301,73,4939,NA,NA,NA,NA,NA
"722","AL",2,19.0505,8,4939,NA,NA,NA,NA,NA
"723","AL",2,19.0699,23,4939,NA,NA,NA,NA,NA
"724","AL",2,19.0708,11,4939,NA,NA,NA,NA,NA
"725","AL",2,19.0902,0,4939,NA,NA,NA,NA,NA
"726","AL",2,22.0302,15,4939,NA,NA,NA,NA,NA
"727","AL",2,22.0303,0,4939,NA,NA,NA,NA,NA
"728","AL",2,29.0399,87,4939,NA,NA,NA,NA,NA
"729","AL",2,31.0301,0,4939,NA,NA,NA,NA,NA
"730","AL",2,38.0201,1,4939,NA,NA,NA,NA,NA
"731","AL",2,38.0299,0,4939,NA,NA,NA,NA,NA
"732","AL",2,39.0201,7,4939,NA,NA,NA,NA,NA
"733","AL",2,43.0103,0,4939,NA,NA,NA,NA,NA
"734","AL",2,43.0107,11,4939,NA,NA,NA,NA,NA
"735","AL",2,43.0202,1,4939,NA,NA,NA,NA,NA
"736","AL",2,45.0701,16,4939,NA,NA,NA,NA,NA
"737","AL",2,46.0101,30,4939,NA,NA,NA,NA,NA
"738","AL",2,46.0201,15,4939,NA,NA,NA,NA,NA
"739","AL",2,46.0302,45,4939,NA,NA,NA,NA,NA
"740","AL",2,46.0503,12,4939,NA,NA,NA,NA,NA
"741","AL",2,47.0101,0,4939,NA,NA,NA,NA,NA
"742","AL",2,47.0105,51,4939,NA,NA,NA,NA,NA
"743","AL",2,47.0201,141,4939,NA,NA,NA,NA,NA
"744","AL",2,47.0303,36,4939,NA,NA,NA,NA,NA
"745","AL",2,47.0603,78,4939,NA,NA,NA,NA,NA
"746","AL",2,47.0604,79,4939,NA,NA,NA,NA,NA
"747","AL",2,47.0605,67,4939,NA,NA,NA,NA,NA
"748","AL",2,47.0607,29,4939,NA,NA,NA,NA,NA
"749","AL",2,47.0608,34,4939,NA,NA,NA,NA,NA
"750","AL",2,47.0609,6,4939,NA,NA,NA,NA,NA
"751","AL",2,47.9999,0,4939,NA,NA,NA,NA,NA
"752","AL",2,48.0303,22,4939,NA,NA,NA,NA,NA
"753","AL",2,48.0503,15,4939,NA,NA,NA,NA,NA
"754","AL",2,48.0507,7,4939,NA,NA,NA,NA,NA
"755","AL",2,48.0508,190,4939,NA,NA,NA,NA,NA
"756","AL",2,48.0599,1,4939,NA,NA,NA,NA,NA
"757","AL",2,48.0702,5,4939,NA,NA,NA,NA,NA
"758","AL",2,48.0703,16,4939,NA,NA,NA,NA,NA
"759","AL",2,50.0402,4,4939,NA,NA,NA,NA,NA
"760","AL",2,51,22,4939,NA,NA,NA,NA,NA
"761","AL",2,51.0601,192,4939,NA,NA,NA,NA,NA
"762","AL",2,51.0705,13,4939,NA,NA,NA,NA,NA
"763","AL",2,51.0707,5,4939,NA,NA,NA,NA,NA
"764","AL",2,51.071,112,4939,NA,NA,NA,NA,NA
"765","AL",2,51.0713,157,4939,NA,NA,NA,NA,NA
"766","AL",2,51.0714,38,4939,NA,NA,NA,NA,NA
"767","AL",2,51.0716,0,4939,NA,NA,NA,NA,NA
"768","AL",2,51.0799,0,4939,NA,NA,NA,NA,NA
"769","AL",2,51.0801,287,4939,NA,NA,NA,NA,NA
"770","AL",2,51.0805,183,4939,NA,NA,NA,NA,NA
"771","AL",2,51.0899,209,4939,NA,NA,NA,NA,NA
"772","AL",2,51.0904,116,4939,NA,NA,NA,NA,NA
"773","AL",2,51.0907,0,4939,NA,NA,NA,NA,NA
"774","AL",2,51.0909,55,4939,NA,NA,NA,NA,NA
"775","AL",2,51.091,55,4939,NA,NA,NA,NA,NA
"776","AL",2,51.0911,1,4939,NA,NA,NA,NA,NA
"777","AL",2,51.0999,0,4939,NA,NA,NA,NA,NA
"778","AL",2,51.3501,71,4939,NA,NA,NA,NA,NA
"779","AL",2,51.3901,863,4939,NA,NA,NA,NA,NA
"780","AL",2,51.3999,53,4939,NA,NA,NA,NA,NA
"781","AL",2,52.0101,0,4939,NA,NA,NA,NA,NA
"782","AL",2,52.0201,2,4939,NA,NA,NA,NA,NA
"783","AL",2,52.0202,0,4939,NA,NA,NA,NA,NA
"784","AL",2,52.0301,0,4939,NA,NA,NA,NA,NA
"785","AL",2,52.0302,22,4939,NA,NA,NA,NA,NA
"786","AL",2,52.0305,0,4939,NA,NA,NA,NA,NA
"787","AL",2,52.0399,0,4939,NA,NA,NA,NA,NA
"788","AL",2,52.0401,126,4939,NA,NA,NA,NA,NA
"789","AL",2,52.0408,4,4939,NA,NA,NA,NA,NA
"790","AL",2,52.0901,9,4939,NA,NA,NA,NA,NA
"791","AL",2,52.1001,0,4939,NA,NA,NA,NA,NA
"792","AL",2,52.9999,4,4939,NA,NA,NA,NA,NA
"793","AL",2,99,4939,4939,NA,NA,NA,NA,NA
"794","AL",3,1.0101,3,30080,NA,NA,NA,NA,NA
"795","AL",3,1.0603,1,30080,NA,NA,NA,NA,NA
"796","AL",3,1.0605,0,30080,NA,NA,NA,NA,NA
"797","AL",3,3.0511,2,30080,NA,NA,NA,NA,NA
"798","AL",3,9.0999,66,30080,NA,NA,NA,NA,NA
"799","AL",3,9.9999,5,30080,NA,NA,NA,NA,NA
"800","AL",3,10.0105,547,30080,NA,NA,NA,NA,NA
"801","AL",3,10.0201,0,30080,NA,NA,NA,NA,NA
"802","AL",3,10.0202,11,30080,NA,NA,NA,NA,NA
"803","AL",3,10.0399,2,30080,NA,NA,NA,NA,NA
"804","AL",3,11.0101,319,30080,NA,NA,NA,NA,NA
"805","AL",3,11.0201,3,30080,NA,NA,NA,NA,NA
"806","AL",3,11.0401,923,30080,NA,NA,NA,NA,NA
"807","AL",3,11.0801,11,30080,NA,NA,NA,NA,NA
"808","AL",3,11.0803,7,30080,NA,NA,NA,NA,NA
"809","AL",3,11.0899,10,30080,NA,NA,NA,NA,NA
"810","AL",3,11.0901,197,30080,NA,NA,NA,NA,NA
"811","AL",3,11.1002,0,30080,NA,NA,NA,NA,NA
"812","AL",3,11.1006,0,30080,NA,NA,NA,NA,NA
"813","AL",3,11.1099,0,30080,NA,NA,NA,NA,NA
"814","AL",3,12.0301,21,30080,NA,NA,NA,NA,NA
"815","AL",3,12.0401,17,30080,NA,NA,NA,NA,NA
"816","AL",3,12.0412,3,30080,NA,NA,NA,NA,NA
"817","AL",3,12.05,1,30080,NA,NA,NA,NA,NA
"818","AL",3,12.0501,0,30080,NA,NA,NA,NA,NA
"819","AL",3,12.0503,32,30080,NA,NA,NA,NA,NA
"820","AL",3,13.0499,269,30080,NA,NA,NA,NA,NA
"821","AL",3,13.1199,5,30080,NA,NA,NA,NA,NA
"822","AL",3,13.9999,1486,30080,NA,NA,NA,NA,NA
"823","AL",3,15,17,30080,NA,NA,NA,NA,NA
"824","AL",3,15.0201,19,30080,NA,NA,NA,NA,NA
"825","AL",3,15.0303,1171,30080,NA,NA,NA,NA,NA
"826","AL",3,15.0305,24,30080,NA,NA,NA,NA,NA
"827","AL",3,15.0399,16,30080,NA,NA,NA,NA,NA
"828","AL",3,15.0401,50,30080,NA,NA,NA,NA,NA
"829","AL",3,15.0404,5,30080,NA,NA,NA,NA,NA
"830","AL",3,15.0501,52,30080,NA,NA,NA,NA,NA
"831","AL",3,15.0506,0,30080,NA,NA,NA,NA,NA
"832","AL",3,15.0507,1,30080,NA,NA,NA,NA,NA
"833","AL",3,15.0599,383,30080,NA,NA,NA,NA,NA
"834","AL",3,15.0611,43,30080,NA,NA,NA,NA,NA
"835","AL",3,15.0612,22,30080,NA,NA,NA,NA,NA
"836","AL",3,15.0613,79,30080,NA,NA,NA,NA,NA
"837","AL",3,15.0699,191,30080,NA,NA,NA,NA,NA
"838","AL",3,15.0701,119,30080,NA,NA,NA,NA,NA
"839","AL",3,15.0801,5,30080,NA,NA,NA,NA,NA
"840","AL",3,15.0803,23,30080,NA,NA,NA,NA,NA
"841","AL",3,15.1001,286,30080,NA,NA,NA,NA,NA
"842","AL",3,15.1301,171,30080,NA,NA,NA,NA,NA
"843","AL",3,15.1302,81,30080,NA,NA,NA,NA,NA
"844","AL",3,19.0505,5,30080,NA,NA,NA,NA,NA
"845","AL",3,19.0605,3,30080,NA,NA,NA,NA,NA
"846","AL",3,19.0708,196,30080,NA,NA,NA,NA,NA
"847","AL",3,22.0302,259,30080,NA,NA,NA,NA,NA
"848","AL",3,22.0303,8,30080,NA,NA,NA,NA,NA
"849","AL",3,22.9999,2,30080,NA,NA,NA,NA,NA
"850","AL",3,24.0101,826,30080,NA,NA,NA,NA,NA
"851","AL",3,24.0102,2817,30080,NA,NA,NA,NA,NA
"852","AL",3,24.0199,348,30080,NA,NA,NA,NA,NA
"853","AL",3,26.0912,19,30080,NA,NA,NA,NA,NA
"854","AL",3,29.0201,438,30080,NA,NA,NA,NA,NA
"855","AL",3,29.0401,228,30080,NA,NA,NA,NA,NA
