"","comp","state","awlevel","year","share"
"2499",1,"NY",5,2012,0.0724617913726391
"2500",0,"OH",5,2012,0.824287633656161
"2501",1,"OH",5,2012,0.0783183115937972
"2502",0,"OK",5,2012,0.776118662565731
"2503",1,"OK",5,2012,0.0724774283163012
"2504",0,"OR",5,2012,0.821097898108737
"2505",1,"OR",5,2012,0.0700337882311642
"2506",0,"PA",5,2012,0.809263574683962
"2507",1,"PA",5,2012,0.0867171227650492
"2508",0,"PR",5,2012,0.81543200525173
"2509",1,"PR",5,2012,0.0989749027925062
"2510",0,"RI",5,2012,0.835193641129714
"2511",1,"RI",5,2012,0.0831219347201082
"2512",0,"SC",5,2012,0.849626515367974
"2513",1,"SC",5,2012,0.0580023674435691
"2514",0,"SD",5,2012,0.796023311621529
"2515",1,"SD",5,2012,0.0894754885155982
"2516",0,"TN",5,2012,0.804179245841473
"2517",1,"TN",5,2012,0.0635470313147457
"2518",0,"TX",5,2012,0.760888383683819
"2519",1,"TX",5,2012,0.0782319765662572
"2520",0,"UT",5,2012,0.807204180664427
"2521",1,"UT",5,2012,0.0947741694662187
"2522",0,"VA",5,2012,0.772297912611824
"2523",1,"VA",5,2012,0.0947806367516026
"2524",0,"VI",5,2012,0.924050632911392
"2525",1,"VI",5,2012,0.0464135021097046
"2526",0,"VT",5,2012,0.813820422535211
"2527",1,"VT",5,2012,0.0699823943661972
"2528",0,"WA",5,2012,0.775867567332502
"2529",1,"WA",5,2012,0.0856695561418259
"2530",0,"WI",5,2012,0.841738577749529
"2531",1,"WI",5,2012,0.0716992201823649
"2532",0,"WV",5,2012,0.734868281658309
"2533",1,"WV",5,2012,0.0690020481672435
"2534",0,"WY",5,2012,0.853669518235029
"2535",1,"WY",5,2012,0.104457451598379
"2536",0,"AK",6,2012,0.652777777777778
"2537",1,"AK",6,2012,0.037037037037037
"2538",0,"AL",6,2012,0.87603305785124
"2539",1,"AL",6,2012,0.00413223140495868
"2540",0,"AR",6,2012,0.824701195219124
"2541",1,"AR",6,2012,0.047808764940239
"2542",0,"AZ",6,2012,0.898266767143934
"2543",1,"AZ",6,2012,0.0565184626978146
"2544",0,"CA",6,2012,0.564554388342935
"2545",1,"CA",6,2012,0.0118603863097255
"2546",0,"CO",6,2012,0.760629921259843
"2547",1,"CO",6,2012,0.135433070866142
"2548",0,"CT",6,2012,0.643010752688172
"2549",1,"CT",6,2012,0.0365591397849462
"2550",0,"DC",6,2012,0.673728813559322
"2551",1,"DC",6,2012,0.269774011299435
"2552",0,"DE",6,2012,1
"2553",1,"DE",6,2012,0
"2554",0,"FL",6,2012,0.720879120879121
"2555",1,"FL",6,2012,0.0747252747252747
"2556",0,"GA",6,2012,0.756554307116105
"2557",1,"GA",6,2012,0.0636704119850187
"2558",0,"HI",6,2012,0.714285714285714
"2559",1,"HI",6,2012,0.00386100386100386
"2560",0,"IA",6,2012,0.747368421052632
"2561",1,"IA",6,2012,0.0390977443609023
"2562",0,"ID",6,2012,0.774058577405858
"2563",1,"ID",6,2012,0.133891213389121
"2564",0,"IL",6,2012,0.609185441941074
"2565",1,"IL",6,2012,0.048526863084922
"2566",0,"IN",6,2012,0.630404463040446
"2567",1,"IN",6,2012,0.0320781032078103
"2568",0,"KS",6,2012,0.945578231292517
"2569",1,"KS",6,2012,0.00680272108843537
"2570",0,"KY",6,2012,0.75975975975976
"2571",1,"KY",6,2012,0.0750750750750751
"2572",0,"LA",6,2012,0.7
"2573",1,"LA",6,2012,0.0368421052631579
"2574",0,"MA",6,2012,0.738870431893688
"2575",1,"MA",6,2012,0.0504983388704319
"2576",0,"MD",6,2012,0.50843253968254
"2577",1,"MD",6,2012,0.327380952380952
"2578",0,"ME",6,2012,0.840236686390533
"2579",1,"ME",6,2012,0.0355029585798817
"2580",0,"MI",6,2012,0.633393829401089
"2581",1,"MI",6,2012,0.0898366606170599
"2582",0,"MN",6,2012,0.801702553830746
"2583",1,"MN",6,2012,0.0405608412618928
"2584",0,"MO",6,2012,0.806534823731728
"2585",1,"MO",6,2012,0.0885640584694755
"2586",0,"MS",6,2012,0
"2587",0,"MT",6,2012,0.633333333333333
"2588",1,"MT",6,2012,0.2
"2589",0,"NC",6,2012,0.3
"2590",1,"NC",6,2012,0.0363636363636364
"2591",0,"ND",6,2012,0.7
"2592",1,"ND",6,2012,0.0333333333333333
"2593",0,"NE",6,2012,0.703225806451613
"2594",1,"NE",6,2012,0.167741935483871
"2595",0,"NH",6,2012,0.759289176090469
"2596",1,"NH",6,2012,0.0597738287560582
"2597",0,"NJ",6,2012,0.497441146366428
"2598",1,"NJ",6,2012,0.383828045035824
"2599",0,"NM",6,2012,0.470588235294118
"2600",1,"NM",6,2012,0.137254901960784
"2601",0,"NV",6,2012,0.657142857142857
"2602",1,"NV",6,2012,0.0285714285714286
"2603",0,"NY",6,2012,0.700561797752809
"2604",1,"NY",6,2012,0.0573033707865169
"2605",0,"OH",6,2012,0.709473684210526
"2606",1,"OH",6,2012,0.0463157894736842
"2607",0,"OK",6,2012,0.875
"2608",1,"OK",6,2012,0
"2609",0,"OR",6,2012,0.891117478510029
"2610",1,"OR",6,2012,0.0506208213944604
"2611",0,"PA",6,2012,0.682737169517885
"2612",1,"PA",6,2012,0.0478227060653188
"2613",0,"PR",6,2012,0.33879781420765
"2614",1,"PR",6,2012,0.00546448087431694
"2615",0,"RI",6,2012,0.595238095238095
"2616",0,"SC",6,2012,0.902439024390244
"2617",1,"SC",6,2012,0.016260162601626
"2618",0,"SD",6,2012,0.963636363636364
"2619",1,"SD",6,2012,0.0363636363636364
"2620",0,"TN",6,2012,0.778169014084507
"2621",1,"TN",6,2012,0.161971830985915
"2622",0,"TX",6,2012,0.584690553745928
"2623",1,"TX",6,2012,0.0855048859934854
"2624",0,"UT",6,2012,0.818991097922849
"2625",1,"UT",6,2012,0
"2626",0,"VA",6,2012,0.590946502057613
"2627",1,"VA",6,2012,0.139094650205761
"2628",0,"VT",6,2012,0.519480519480519
"2629",1,"VT",6,2012,0.025974025974026
"2630",0,"WA",6,2012,0.920289855072464
"2631",1,"WA",6,2012,0.0188405797101449
"2632",0,"WI",6,2012,0.818181818181818
"2633",1,"WI",6,2012,0.0234604105571848
"2634",0,"WV",6,2012,0.852534562211982
"2635",1,"WV",6,2012,0.0414746543778802
"2636",0,"WY",6,2012,0.795918367346939
"2637",0,"AK",7,2012,0.796586059743954
"2638",1,"AK",7,2012,0.106685633001422
"2639",0,"AL",7,2012,0.86840740100294
"2640",1,"AL",7,2012,0.0794570292235864
"2641",0,"AR",7,2012,0.682706766917293
"2642",1,"AR",7,2012,0.177443609022556
"2643",0,"AZ",7,2012,0.804123711340206
"2644",1,"AZ",7,2012,0.0961830795168735
"2645",0,"CA",7,2012,0.768850031728125
"2646",1,"CA",7,2012,0.149784953817951
"2647",0,"CO",7,2012,0.761701024244781
"2648",1,"CO",7,2012,0.169843122001815
"2649",0,"CT",7,2012,0.810947902356547
"2650",1,"CT",7,2012,0.111381168762549
"2651",0,"DC",7,2012,0.768314123852315
"2652",1,"DC",7,2012,0.0746239499902325
"2653",0,"DE",7,2012,0.798297557364915
"2654",1,"DE",7,2012,0.105477424130274
"2655",0,"FL",7,2012,0.818707242274121
"2656",1,"FL",7,2012,0.100760792639774
"2657",0,"GA",7,2012,0.806942167448697
"2658",1,"GA",7,2012,0.12454067499576
"2659",0,"GU",7,2012,1
"2660",0,"HI",7,2012,0.810874704491726
"2661",1,"HI",7,2012,0.0973995271867612
"2662",0,"IA",7,2012,0.80494030465212
"2663",1,"IA",7,2012,0.0673528200905723
"2664",0,"ID",7,2012,0.708860759493671
"2665",1,"ID",7,2012,0.234177215189873
"2666",0,"IL",7,2012,0.765405741988569
"2667",1,"IL",7,2012,0.11968777103209
"2668",0,"IN",7,2012,0.79529545311219
"2669",1,"IN",7,2012,0.153118496563032
"2670",0,"KS",7,2012,0.729668138441817
"2671",1,"KS",7,2012,0.142429853297251
"2672",0,"KY",7,2012,0.790583418628454
"2673",1,"KY",7,2012,0.0917093142272262
"2674",0,"LA",7,2012,0.79599733155437
"2675",1,"LA",7,2012,0.103669112741828
"2676",0,"MA",7,2012,0.754416715354867
"2677",1,"MA",7,2012,0.115404946721197
"2678",0,"MD",7,2012,0.724852899971981
"2679",1,"MD",7,2012,0.169963575231157
"2680",0,"ME",7,2012,0.883928571428571
"2681",1,"ME",7,2012,0.0252100840336134
"2682",0,"MI",7,2012,0.750817680590599
"2683",1,"MI",7,2012,0.15185496682553
"2684",0,"MN",7,2012,0.826701640510381
"2685",1,"MN",7,2012,0.0809585204285778
"2686",0,"MO",7,2012,0.816894093205534
"2687",1,"MO",7,2012,0.0838094338731763
"2688",0,"MS",7,2012,0.870451237263464
"2689",1,"MS",7,2012,0.0840091495113329
"2690",0,"MT",7,2012,0.774494556765163
"2691",1,"MT",7,2012,0.149300155520995
"2692",0,"NC",7,2012,0.7750777719082
"2693",1,"NC",7,2012,0.128308974584727
"2694",0,"ND",7,2012,0.779837775202781
"2695",1,"ND",7,2012,0.0979142526071842
"2696",0,"NE",7,2012,0.74025974025974
"2697",1,"NE",7,2012,0.157372039724981
"2698",0,"NH",7,2012,0.835770234986945
"2699",1,"NH",7,2012,0.0806788511749347
"2700",0,"NJ",7,2012,0.74640345784143
"2701",1,"NJ",7,2012,0.140055480291594
"2702",0,"NM",7,2012,0.796870205584535
"2703",1,"NM",7,2012,0.1264191469776
"2704",0,"NV",7,2012,0.743087557603687
"2705",1,"NV",7,2012,0.140552995391705
"2706",0,"NY",7,2012,0.778307741656555
"2707",1,"NY",7,2012,0.0944590881832001
"2708",0,"OH",7,2012,0.788645718710519
"2709",1,"OH",7,2012,0.131515670212332
"2710",0,"OK",7,2012,0.782541640962369
"2711",1,"OK",7,2012,0.127082048118445
"2712",0,"OR",7,2012,0.770125578321216
"2713",1,"OR",7,2012,0.141837409120952
"2714",0,"PA",7,2012,0.732972073932988
"2715",1,"PA",7,2012,0.131984870027094
"2716",0,"PR",7,2012,0.773790951638066
"2717",1,"PR",7,2012,0.113104524180967
"2718",0,"RI",7,2012,0.771628994544037
"2719",1,"RI",7,2012,0.111067809820733
"2720",0,"SC",7,2012,0.816997829353815
"2721",1,"SC",7,2012,0.0814827183169143
"2722",0,"SD",7,2012,0.757658270932607
"2723",1,"SD",7,2012,0.197413206262764
"2724",0,"TN",7,2012,0.76833720544308
"2725",1,"TN",7,2012,0.114171921672751
"2726",0,"TX",7,2012,0.774489307025567
"2727",1,"TX",7,2012,0.157127923690056
"2728",0,"UT",7,2012,0.760073021254401
"2729",1,"UT",7,2012,0.140435519624462
"2730",0,"VA",7,2012,0.744535709313657
"2731",1,"VA",7,2012,0.152721704023389
"2732",0,"VI",7,2012,0.69811320754717
"2733",0,"VT",7,2012,0.793856103476152
"2734",1,"VT",7,2012,0.111964430072757
"2735",0,"WA",7,2012,0.832150570811478
"2736",1,"WA",7,2012,0.0935925125989921
"2737",0,"WI",7,2012,0.794010889292196
"2738",1,"WI",7,2012,0.0951804799354709
"2739",0,"WV",7,2012,0.846966543941092
"2740",1,"WV",7,2012,0.0352169041139747
"2741",0,"WY",7,2012,0.869140625
"2742",1,"WY",7,2012,0.123046875
"2743",0,"AL",8,2012,0.915641476274165
"2744",1,"AL",8,2012,0.0386643233743409
"2745",0,"AR",8,2012,0.731481481481482
"2746",1,"AR",8,2012,0.0462962962962963
"2747",0,"AZ",8,2012,0.92156862745098
"2748",0,"CA",8,2012,0.807553956834532
"2749",1,"CA",8,2012,0.0485611510791367
"2750",0,"CO",8,2012,1
"2751",0,"CT",8,2012,0.819251336898396
"2752",1,"CT",8,2012,0.0705882352941176
"2753",0,"DC",8,2012,0.924812030075188
"2754",1,"DC",8,2012,0.0676691729323308
"2755",0,"FL",8,2012,0.54126679462572
"2756",1,"FL",8,2012,0.0873320537428023
"2757",0,"GA",8,2012,0.374744027303754
"2758",1,"GA",8,2012,0.42457337883959
"2759",0,"HI",8,2012,1
"2760",0,"IA",8,2012,0.848780487804878
"2761",1,"IA",8,2012,0.121951219512195
"2762",0,"ID",8,2012,0.942857142857143
"2763",1,"ID",8,2012,0.0571428571428571
"2764",0,"IL",8,2012,0.900689655172414
"2765",1,"IL",8,2012,0.0220689655172414
"2766",0,"IN",8,2012,0.657894736842105
"2767",1,"IN",8,2012,0.263157894736842
"2768",0,"KS",8,2012,0.953846153846154
"2769",0,"KY",8,2012,0.75
"2770",1,"KY",8,2012,0.0625
"2771",0,"LA",8,2012,0.732394366197183
"2772",1,"LA",8,2012,0.169014084507042
"2773",0,"MA",8,2012,0.750566893424036
"2774",1,"MA",8,2012,0.149659863945578
"2775",0,"MD",8,2012,0.95
"2776",1,"MD",8,2012,0.0166666666666667
"2777",0,"ME",8,2012,0.897196261682243
"2778",0,"MI",8,2012,0.781289506953224
"2779",1,"MI",8,2012,0.0644753476611884
"2780",0,"MN",8,2012,0.491258741258741
"2781",1,"MN",8,2012,0.248251748251748
"2782",0,"MO",8,2012,0.584355828220859
"2783",1,"MO",8,2012,0.0705521472392638
"2784",0,"MS",8,2012,0.970588235294118
"2785",0,"MT",8,2012,0.555555555555556
"2786",0,"NC",8,2012,0.982658959537572
"2787",0,"ND",8,2012,1
"2788",0,"NE",8,2012,0.829787234042553
"2789",0,"NH",8,2012,0.638095238095238
"2790",0,"NJ",8,2012,0.937605396290051
"2791",0,"NM",8,2012,0.918918918918919
"2792",1,"NM",8,2012,0.0540540540540541
"2793",0,"NV",8,2012,0.657142857142857
"2794",1,"NV",8,2012,0
"2795",0,"NY",8,2012,0.732378854625551
"2796",1,"NY",8,2012,0.0520374449339207
"2797",0,"OH",8,2012,0.790055248618785
"2798",1,"OH",8,2012,0.143646408839779
"2799",0,"OK",8,2012,0.931034482758621
"2800",1,"OK",8,2012,0.0344827586206897
"2801",0,"OR",8,2012,0.839130434782609
"2802",0,"PA",8,2012,0.751633986928105
"2803",1,"PA",8,2012,0
"2804",0,"PR",8,2012,0.865384615384615
"2805",1,"PR",8,2012,0.0769230769230769
"2806",0,"RI",8,2012,0.53030303030303
"2807",1,"RI",8,2012,0
"2808",0,"SC",8,2012,0.907142857142857
"2809",1,"SC",8,2012,0.0857142857142857
"2810",0,"SD",8,2012,1
"2811",1,"SD",8,2012,0
"2812",0,"TN",8,2012,0.397033158813264
"2813",1,"TN",8,2012,0.602966841186736
"2814",0,"TX",8,2012,0.948170731707317
"2815",1,"TX",8,2012,0.00304878048780488
"2816",0,"UT",8,2012,0.857142857142857
"2817",1,"UT",8,2012,0.025974025974026
"2818",0,"VA",8,2012,0.877551020408163
"2819",1,"VA",8,2012,0.0699708454810496
"2820",0,"VT",8,2012,1
"2821",0,"WA",8,2012,0.720779220779221
"2822",1,"WA",8,2012,0.00649350649350649
"2823",0,"WI",8,2012,0.881118881118881
"2824",1,"WI",8,2012,0.0699300699300699
"2825",0,"WV",8,2012,1
"2826",0,"WY",8,2012,0
"2827",0,"AK",17,2012,0.74
"2828",1,"AK",17,2012,0.08
"2829",0,"AL",17,2012,0.644412191582003
"2830",1,"AL",17,2012,0.207547169811321
"2831",0,"AR",17,2012,0.744186046511628
"2832",1,"AR",17,2012,0.182170542635659
"2833",0,"AZ",17,2012,0.738498789346247
"2834",1,"AZ",17,2012,0.208716707021792
"2835",0,"CA",17,2012,0.661656190215906
"2836",1,"CA",17,2012,0.249931675321126
"2837",0,"CO",17,2012,0.6312625250501
"2838",1,"CO",17,2012,0.275551102204409
"2839",0,"CT",17,2012,0.738961038961039
"2840",1,"CT",17,2012,0.145454545454545
"2841",0,"DC",17,2012,0.724919093851133
"2842",1,"DC",17,2012,0.108414239482201
"2843",0,"DE",17,2012,0.562277580071174
"2844",1,"DE",17,2012,0.323843416370107
"2845",0,"FL",17,2012,0.660659639578375
"2846",1,"FL",17,2012,0.236654199251955
"2847",0,"GA",17,2012,0.592873831775701
"2848",1,"GA",17,2012,0.286214953271028
"2849",0,"HI",17,2012,0.847619047619048
"2850",1,"HI",17,2012,0.119047619047619
"2851",0,"IA",17,2012,0.614035087719298
"2852",1,"IA",17,2012,0.23859649122807
"2853",0,"ID",17,2012,0.603603603603604
"2854",1,"ID",17,2012,0.279279279279279
"2855",0,"IL",17,2012,0.655450403084472
"2856",1,"IL",17,2012,0.240098142306344
"2857",0,"IN",17,2012,0.648208469055375
"2858",1,"IN",17,2012,0.244951140065147
"2859",0,"KS",17,2012,0.704280155642023
"2860",1,"KS",17,2012,0.192607003891051
"2861",0,"KY",17,2012,0.64424514200299
"2862",1,"KY",17,2012,0.2152466367713
"2863",0,"LA",17,2012,0.648459383753501
"2864",1,"LA",17,2012,0.145658263305322
"2865",0,"MA",17,2012,0.576519916142558
"2866",1,"MA",17,2012,0.288958770090846
"2867",0,"MD",17,2012,0.589220684632192
"2868",1,"MD",17,2012,0.2680262199563
"2869",0,"ME",17,2012,0.475409836065574
"2870",1,"ME",17,2012,0.229508196721311
"2871",0,"MI",17,2012,0.610271903323263
"2872",1,"MI",17,2012,0.282980866062437
"2873",0,"MN",17,2012,0.793529161345253
"2874",1,"MN",17,2012,0.135376756066411
"2875",0,"MO",17,2012,0.63718820861678
"2876",1,"MO",17,2012,0.140589569160998
"2877",0,"MS",17,2012,0.791252485089463
"2878",1,"MS",17,2012,0.115308151093439
"2879",0,"MT",17,2012,0.814432989690722
"2880",1,"MT",17,2012,0.0824742268041237
"2881",0,"NC",17,2012,0.62987012987013
"2882",1,"NC",17,2012,0.208874458874459
"2883",0,"ND",17,2012,0.708609271523179
"2884",1,"ND",17,2012,0.0794701986754967
"2885",0,"NE",17,2012,0.619469026548673
"2886",1,"NE",17,2012,0.274336283185841
"2887",0,"NH",17,2012,0.583333333333333
"2888",1,"NH",17,2012,0.237179487179487
"2889",0,"NJ",17,2012,0.632331902718169
"2890",1,"NJ",17,2012,0.223891273247496
"2891",0,"NM",17,2012,0.5375
"2892",1,"NM",17,2012,0.296875
"2893",0,"NV",17,2012,0.674242424242424
"2894",1,"NV",17,2012,0.185606060606061
"2895",0,"NY",17,2012,0.725994286969897
"2896",1,"NY",17,2012,0.188310261480993
"2897",0,"OH",17,2012,0.640585562847047
"2898",1,"OH",17,2012,0.235234729934377
"2899",0,"OK",17,2012,0.689161554192229
"2900",1,"OK",17,2012,0.214723926380368
"2901",0,"OR",17,2012,0.712890625
"2902",1,"OR",17,2012,0.166015625
"2903",0,"PA",17,2012,0.662977867203219
"2904",1,"PA",17,2012,0.231723675385647
"2905",0,"PR",17,2012,0.687919463087248
"2906",1,"PR",17,2012,0.171140939597315
"2907",0,"RI",17,2012,0.648414985590778
"2908",1,"RI",17,2012,0.219020172910663
"2909",0,"SC",17,2012,0.62406015037594
"2910",1,"SC",17,2012,0.209022556390977
"2911",0,"SD",17,2012,0.725663716814159
"2912",1,"SD",17,2012,0.194690265486726
"2913",0,"TN",17,2012,0.704090513489991
"2914",1,"TN",17,2012,0.215839860748477
"2915",0,"TX",17,2012,0.656309751434034
"2916",1,"TX",17,2012,0.262667304015296
"2917",0,"UT",17,2012,0.477987421383648
"2918",1,"UT",17,2012,0.30503144654088
"2919",0,"VA",17,2012,0.671084928816888
"2920",1,"VA",17,2012,0.243986254295533
"2921",0,"VT",17,2012,0.640625
"2922",1,"VT",17,2012,0.171875
"2923",0,"WA",17,2012,0.726930320150659
"2924",1,"WA",17,2012,0.193032015065913
"2925",0,"WI",17,2012,0.670742358078603
"2926",1,"WI",17,2012,0.2
"2927",0,"WV",17,2012,0.670391061452514
"2928",1,"WV",17,2012,0.189944134078212
"2929",0,"WY",17,2012,0.75
"2930",1,"WY",17,2012,0.208333333333333
"2931",0,"AK",18,2012,0
"2932",0,"AL",18,2012,0.83547557840617
"2933",0,"AR",18,2012,0.798473282442748
"2934",0,"AZ",18,2012,0.875937286980232
"2935",0,"CA",18,2012,0.884956624605678
"2936",1,"CA",18,2012,0.00207018927444795
"2937",0,"CO",18,2012,0.885296381832179
"2938",0,"CT",18,2012,0.842060810810811
"2939",0,"DC",18,2012,0.819627749576988
"2940",0,"DE",18,2012,1
"2941",0,"FL",18,2012,0.905657420467011
"2942",1,"FL",18,2012,0.00125372198714935
"2943",0,"GA",18,2012,0.814246359700905
"2944",0,"HI",18,2012,0.674922600619195
"2945",1,"HI",18,2012,0.120743034055728
"2946",0,"IA",18,2012,0.887571157495256
"2947",0,"ID",18,2012,1
"2948",0,"IL",18,2012,0.784343821949348
"2949",0,"IN",18,2012,0.841828691539674
"2950",0,"KS",18,2012,0.819829424307036
"2951",0,"KY",18,2012,0.809667673716012
"2952",0,"LA",18,2012,0.755567338282078
"2953",0,"MA",18,2012,0.87149950347567
"2954",0,"MD",18,2012,0.814789219073946
"2955",0,"ME",18,2012,0.996894409937888
"2956",0,"MI",18,2012,0.847865459249676
"2957",0,"MN",18,2012,0.867924528301887
"2958",0,"MO",18,2012,0.86031175059952
"2959",0,"MS",18,2012,0.851540616246499
"2960",0,"MT",18,2012,1
"2961",0,"NC",18,2012,0.828515625
"2962",0,"ND",18,2012,0.820668693009118
"2963",0,"NE",18,2012,0.777988614800759
"2964",0,"NH",18,2012,0.756183745583039
"2965",0,"NJ",18,2012,0.806844547563805
"2966",0,"NM",18,2012,0.782312925170068
"2967",0,"NV",18,2012,0.918367346938776
"2968",0,"NY",18,2012,0.817637238534813
"2969",0,"OH",18,2012,0.727002231589388
"2970",0,"OK",18,2012,0.87409200968523
"2971",0,"OR",18,2012,0.912230215827338
"2972",0,"PA",18,2012,0.812941730799435
"2973",0,"PR",18,2012,0.801089918256131
"2974",1,"PR",18,2012,0
"2975",0,"RI",18,2012,0.804020100502513
"2976",0,"SC",18,2012,0.768903088391906
"2977",0,"SD",18,2012,0.7875
"2978",0,"TN",18,2012,0.798192771084337
"2979",0,"TX",18,2012,0.779136935100238
"2980",0,"UT",18,2012,0.814258911819887
"2981",0,"VA",18,2012,0.863250454821104
"2982",1,"VA",18,2012,0.000303214069132808
"2983",0,"VT",18,2012,0.675213675213675
"2984",0,"WA",18,2012,0.85923949299533
"2985",0,"WI",18,2012,0.757241379310345
"2986",0,"WV",18,2012,0.798017348203222
"2987",1,"WV",18,2012,0.00123915737298637
"2988",0,"WY",18,2012,1
"2989",0,"AK",19,2012,0
"2990",0,"AL",19,2012,1
"2991",0,"CA",19,2012,0.817391304347826
"2992",1,"CA",19,2012,0.00869565217391304
"2993",0,"CO",19,2012,0.794117647058823
"2994",1,"CO",19,2012,0.0588235294117647
"2995",0,"DC",19,2012,1
"2996",0,"FL",19,2012,0.638036809815951
"2997",1,"FL",19,2012,0
"2998",0,"GA",19,2012,0.5625
"2999",0,"IA",19,2012,0.666666666666667
"3000",1,"IA",19,2012,0.333333333333333
"3001",0,"IL",19,2012,0.933333333333333
"3002",0,"IN",19,2012,1
"3003",1,"IN",19,2012,0
"3004",0,"KY",19,2012,0.846153846153846
"3005",0,"LA",19,2012,1
"3006",0,"MA",19,2012,0.839357429718876
"3007",0,"MD",19,2012,1
"3008",0,"ME",19,2012,0
"3009",0,"MI",19,2012,1
"3010",0,"MN",19,2012,0.912280701754386
"3011",0,"MO",19,2012,1
"3012",0,"NC",19,2012,1
"3013",0,"NH",19,2012,0.51219512195122
"3014",0,"NY",19,2012,0.96
"3015",1,"NY",19,2012,0.04
"3016",0,"OH",19,2012,1
"3017",1,"OH",19,2012,0
"3018",0,"OR",19,2012,1
"3019",0,"PA",19,2012,0.743589743589744
"3020",0,"PR",19,2012,1
"3021",0,"SC",19,2012,0.5
"3022",0,"SD",19,2012,0
"3023",0,"TN",19,2012,1
"3024",0,"TX",19,2012,0.923076923076923
"3025",0,"VA",19,2012,1
"3026",0,"AK",1,2013,0.753989361702128
"3027",1,"AK",1,2013,0.139627659574468
"3028",0,"AL",1,2013,0.929997338301837
"3029",1,"AL",1,2013,0.0279478307159968
"3030",0,"AR",1,2013,0.820731274405396
"3031",1,"AR",1,2013,0.0536031238906638
"3032",0,"AZ",1,2013,0.84518035345933
"3033",1,"AZ",1,2013,0.0752076712939733
"3034",0,"CA",1,2013,0.840102155226112
"3035",1,"CA",1,2013,0.0439298617167061
"3036",0,"CO",1,2013,0.851021857492307
"3037",1,"CO",1,2013,0.0643099502880139
"3038",0,"CT",1,2013,0.891630628338845
"3039",1,"CT",1,2013,0.0361231238870516
"3040",0,"DC",1,2013,0.427109974424552
"3041",1,"DC",1,2013,0.411764705882353
"3042",0,"DE",1,2013,0.980544747081712
"3043",1,"DE",1,2013,0.00291828793774319
"3044",0,"FL",1,2013,0.882557482505325
"3045",1,"FL",1,2013,0.0616334159168949
"3046",0,"GA",1,2013,0.738346639196498
"3047",1,"GA",1,2013,0.0560133917074427
"3048",0,"HI",1,2013,0.889908256880734
"3049",0,"IA",1,2013,0.868770274255382
"3050",1,"IA",1,2013,0.0504276024771454
"3051",0,"ID",1,2013,0.985915492957746
"3052",1,"ID",1,2013,0.00352112676056338
"3053",0,"IL",1,2013,0.838025894718299
"3054",1,"IL",1,2013,0.0620357593728898
"3055",0,"IN",1,2013,0.797695852534562
"3056",1,"IN",1,2013,0.0255760368663594
"3057",0,"KS",1,2013,0.838359469240048
"3058",1,"KS",1,2013,0.0168878166465621
"3059",0,"KY",1,2013,0.850158871731981
"3060",1,"KY",1,2013,0.0556887228942527
"3061",0,"LA",1,2013,0.875486137247522
"3062",1,"LA",1,2013,0.0261573202860369
"3063",0,"MA",1,2013,0.789266371245692
"3064",1,"MA",1,2013,0.0901033973412112
"3065",0,"MD",1,2013,0.778561827956989
"3066",1,"MD",1,2013,0.0554435483870968
"3067",0,"ME",1,2013,0.93719806763285
"3068",1,"ME",1,2013,0.0120772946859903
"3069",0,"MI",1,2013,0.784266543267006
"3070",1,"MI",1,2013,0.0280425728829246
"3071",0,"MN",1,2013,0.884958004581318
"3072",1,"MN",1,2013,0.0404683125477221
"3073",0,"MO",1,2013,0.877342979283131
"3074",1,"MO",1,2013,0.0427490956922065
"3075",0,"MP",1,2013,0
"3076",1,"MP",1,2013,0
"3077",0,"MS",1,2013,0.90521327014218
"3078",1,"MS",1,2013,0.002031144211239
"3079",0,"MT",1,2013,0.817351598173516
"3080",1,"MT",1,2013,0.0684931506849315
"3081",0,"NC",1,2013,0.798434442270059
"3082",1,"NC",1,2013,0.123070232659274
"3083",0,"ND",1,2013,0.894329896907216
"3084",1,"ND",1,2013,0.0360824742268041
"3085",0,"NE",1,2013,0.825978868862648
"3086",1,"NE",1,2013,0.052827843380982
"3087",0,"NH",1,2013,0.901028277634961
"3088",1,"NH",1,2013,0.0282776349614396
"3089",0,"NJ",1,2013,0.862851782363978
"3090",1,"NJ",1,2013,0.0138836772983114
"3091",0,"NM",1,2013,0.871653020579774
"3092",1,"NM",1,2013,0.0588625802168621
"3093",0,"NV",1,2013,0.979738286196707
"3094",0,"NY",1,2013,0.941291372761801
"3095",1,"NY",1,2013,0.0183396635919696
"3096",0,"OH",1,2013,0.887977167320728
"3097",1,"OH",1,2013,0.0253300035676061
"3098",0,"OK",1,2013,0.781300624855358
"3099",1,"OK",1,2013,0.0691969451515853
"3100",0,"OR",1,2013,0.795912951167728
"3101",1,"OR",1,2013,0.0583864118895966
"3102",0,"PA",1,2013,0.860914436577463
"3103",1,"PA",1,2013,0.0348013920556822
"3104",0,"PR",1,2013,0.839010989010989
"3105",1,"PR",1,2013,0.133791208791209
"3106",0,"RI",1,2013,0.876208897485493
"3107",1,"RI",1,2013,0.0222437137330754
"3108",0,"SC",1,2013,0.667407213800314
"3109",1,"SC",1,2013,0.0635128071092525
"3110",0,"SD",1,2013,0.594377510040161
"3111",1,"SD",1,2013,0.00803212851405622
"3112",0,"TN",1,2013,0.662760577278895
"3113",1,"TN",1,2013,0.0571111385222647
"3114",0,"TX",1,2013,0.85226458648412
