,STEM,STABBR,AWLEVEL,year,share
1526,1,PR,4,2011,0.282608696
1527,0,PW,4,2011,0.770833333
1528,1,PW,4,2011,0.229166667
1529,0,RI,4,2011,0
1530,1,RI,4,2011,1
1531,0,SC,4,2011,1
1532,1,SC,4,2011,0
1533,0,SD,4,2011,0.723404255
1534,1,SD,4,2011,0.276595745
1535,0,TN,4,2011,0.72
1536,1,TN,4,2011,0.28
1537,0,TX,4,2011,0.617396594
1538,1,TX,4,2011,0.382603406
1539,0,UT,4,2011,1
1540,1,UT,4,2011,0
1541,0,VA,4,2011,0.241014799
1542,1,VA,4,2011,0.758985201
1543,0,WA,4,2011,0.799356223
1544,1,WA,4,2011,0.200643777
1545,0,WI,4,2011,0.928950863
1546,1,WI,4,2011,0.071049137
1547,0,WV,4,2011,0.940972222
1548,1,WV,4,2011,0.059027778
1549,0,WY,4,2011,1
1550,0,AK,5,2011,0.633898305
1551,1,AK,5,2011,0.366101695
1552,0,AL,5,2011,0.683131732
1553,1,AL,5,2011,0.316868268
1554,0,AR,5,2011,0.70372274
1555,1,AR,5,2011,0.29627726
1556,0,AZ,5,2011,0.647273007
1557,1,AZ,5,2011,0.352726993
1558,0,CA,5,2011,0.714852231
1559,1,CA,5,2011,0.285147769
1560,0,CO,5,2011,0.6799128
1561,1,CO,5,2011,0.3200872
1562,0,CT,5,2011,0.729400705
1563,1,CT,5,2011,0.270599295
1564,0,DC,5,2011,0.763353036
1565,1,DC,5,2011,0.236646964
1566,0,DE,5,2011,0.642047244
1567,1,DE,5,2011,0.357952756
1568,0,FL,5,2011,0.717306795
1569,1,FL,5,2011,0.282693205
1570,0,GA,5,2011,0.681048335
1571,1,GA,5,2011,0.318951665
1572,0,GU,5,2011,0.882653061
1573,1,GU,5,2011,0.117346939
1574,0,HI,5,2011,0.6957795
1575,1,HI,5,2011,0.3042205
1576,0,IA,5,2011,0.768183556
1577,1,IA,5,2011,0.231816444
1578,0,ID,5,2011,0.686827536
1579,1,ID,5,2011,0.313172464
1580,0,IL,5,2011,0.700845137
1581,1,IL,5,2011,0.299154863
1582,0,IN,5,2011,0.678795812
1583,1,IN,5,2011,0.321204188
1584,0,KS,5,2011,0.702878756
1585,1,KS,5,2011,0.297121244
1586,0,KY,5,2011,0.730708803
1587,1,KY,5,2011,0.269291197
1588,0,LA,5,2011,0.676447806
1589,1,LA,5,2011,0.323552194
1590,0,MA,5,2011,0.692543359
1591,1,MA,5,2011,0.307456641
1592,0,MD,5,2011,0.659821343
1593,1,MD,5,2011,0.340178657
1594,0,ME,5,2011,0.658426677
1595,1,ME,5,2011,0.341573323
1596,0,MI,5,2011,0.658756968
1597,1,MI,5,2011,0.341243032
1598,0,MN,5,2011,0.686169039
1599,1,MN,5,2011,0.313830961
1600,0,MO,5,2011,0.68933564
1601,1,MO,5,2011,0.31066436
1602,0,MP,5,2011,1
1603,0,MS,5,2011,0.705957671
1604,1,MS,5,2011,0.294042329
1605,0,MT,5,2011,0.680314961
1606,1,MT,5,2011,0.319685039
1607,0,NC,5,2011,0.702504276
1608,1,NC,5,2011,0.297457285
1609,0,ND,5,2011,0.623568465
1610,1,ND,5,2011,0.376431535
1611,0,NE,5,2011,0.704178082
1612,1,NE,5,2011,0.295821918
1613,0,NH,5,2011,0.7490866
1614,1,NH,5,2011,0.2509134
1615,0,NJ,5,2011,0.737943609
1616,1,NJ,5,2011,0.262056391
1617,0,NM,5,2011,0.728848821
1618,1,NM,5,2011,0.271151179
1619,0,NV,5,2011,0.707234706
1620,1,NV,5,2011,0.292765294
1621,0,NY,5,2011,0.73244545
1622,1,NY,5,2011,0.26755455
1623,0,OH,5,2011,0.675172827
1624,1,OH,5,2011,0.324827173
1625,0,OK,5,2011,0.67022083
1626,1,OK,5,2011,0.32977917
1627,0,OR,5,2011,0.699035647
1628,1,OR,5,2011,0.300964353
1629,0,PA,5,2011,0.67937778
1630,1,PA,5,2011,0.32062222
1631,0,PR,5,2011,0.650635055
1632,1,PR,5,2011,0.349364945
1633,0,RI,5,2011,0.707534247
1634,1,RI,5,2011,0.292465753
1635,0,SC,5,2011,0.728189028
1636,1,SC,5,2011,0.271810972
1637,0,SD,5,2011,0.624584136
1638,1,SD,5,2011,0.375415864
1639,0,TN,5,2011,0.715075346
1640,1,TN,5,2011,0.284924654
1641,0,TX,5,2011,0.675040168
1642,1,TX,5,2011,0.324959832
1643,0,UT,5,2011,0.651748534
1644,1,UT,5,2011,0.348251466
1645,0,VA,5,2011,0.712167542
1646,1,VA,5,2011,0.287832458
1647,0,VI,5,2011,0.742358079
1648,1,VI,5,2011,0.257641921
1649,0,VT,5,2011,0.700551498
1650,1,VT,5,2011,0.299448502
1651,0,WA,5,2011,0.692934701
1652,1,WA,5,2011,0.307065299
1653,0,WI,5,2011,0.656969485
1654,1,WI,5,2011,0.343030515
1655,0,WV,5,2011,0.719005112
1656,1,WV,5,2011,0.280994888
1657,0,WY,5,2011,0.584297937
1658,1,WY,5,2011,0.415702063
1659,0,AK,6,2011,0.910614525
1660,1,AK,6,2011,0.089385475
1661,0,AL,6,2011,0.80104712
1662,1,AL,6,2011,0.19895288
1663,0,AR,6,2011,0.931407942
1664,1,AR,6,2011,0.068592058
1665,0,AZ,6,2011,0.853985265
1666,1,AZ,6,2011,0.145344943
1667,0,CA,6,2011,0.947533504
1668,1,CA,6,2011,0.036213288
1669,0,CO,6,2011,0.575757576
1670,1,CO,6,2011,0.424242424
1671,0,CT,6,2011,0.856321839
1672,1,CT,6,2011,0.143678161
1673,0,DC,6,2011,0.59936407
1674,1,DC,6,2011,0.362480127
1675,0,DE,6,2011,1
1676,1,DE,6,2011,0
1677,0,FL,6,2011,0.711590296
1678,1,FL,6,2011,0.288409704
1679,0,GA,6,2011,0.872909699
1680,1,GA,6,2011,0.127090301
1681,0,HI,6,2011,0.971264368
1682,1,HI,6,2011,0.028735632
1683,0,IA,6,2011,0.917627677
1684,1,IA,6,2011,0.082372323
1685,0,ID,6,2011,0.893939394
1686,1,ID,6,2011,0.106060606
1687,0,IL,6,2011,0.727272727
1688,1,IL,6,2011,0.272727273
1689,0,IN,6,2011,0.919881306
1690,1,IN,6,2011,0.080118694
1691,0,KS,6,2011,0.488636364
1692,1,KS,6,2011,0.511363636
1693,0,KY,6,2011,0.763473054
1694,1,KY,6,2011,0.236526946
1695,0,LA,6,2011,0.912371134
1696,1,LA,6,2011,0.087628866
1697,0,MA,6,2011,0.700628931
1698,1,MA,6,2011,0.299371069
1699,0,MD,6,2011,0.504795558
1700,1,MD,6,2011,0.495204442
1701,0,ME,6,2011,0.940298507
1702,1,ME,6,2011,0.059701493
1703,0,MI,6,2011,0.843678161
1704,1,MI,6,2011,0.156321839
1705,0,MN,6,2011,0.859610028
1706,1,MN,6,2011,0.140389972
1707,0,MO,6,2011,0.612474438
1708,1,MO,6,2011,0.387525562
1709,0,MS,6,2011,1
1710,1,MS,6,2011,0
1711,0,MT,6,2011,1
1712,0,NC,6,2011,0.880650995
1713,1,NC,6,2011,0.119349005
1714,0,ND,6,2011,0.739130435
1715,1,ND,6,2011,0.260869565
1716,0,NE,6,2011,0.812286689
1717,1,NE,6,2011,0.187713311
1718,0,NH,6,2011,0.895615866
1719,1,NH,6,2011,0.104384134
1720,0,NJ,6,2011,0.480909829
1721,1,NJ,6,2011,0.519090171
1722,0,NM,6,2011,0.87804878
1723,1,NM,6,2011,0.12195122
1724,0,NV,6,2011,0.913043478
1725,1,NV,6,2011,0.086956522
1726,0,NY,6,2011,0.882191781
1727,1,NY,6,2011,0.117808219
1728,0,OH,6,2011,0.670756646
1729,1,OH,6,2011,0.329243354
1730,0,OK,6,2011,0.384615385
1731,1,OK,6,2011,0.615384615
1732,0,OR,6,2011,0.915974597
1733,1,OR,6,2011,0.084025403
1734,0,PA,6,2011,0.70754717
1735,1,PA,6,2011,0.29245283
1736,0,PR,6,2011,0.621621622
1737,1,PR,6,2011,0.378378378
1738,0,RI,6,2011,0.885714286
1739,1,RI,6,2011,0.114285714
1740,0,SC,6,2011,0.8
1741,1,SC,6,2011,0.2
1742,0,SD,6,2011,0.944444444
1743,1,SD,6,2011,0.055555556
1744,0,TN,6,2011,0.655737705
1745,1,TN,6,2011,0.344262295
1746,0,TX,6,2011,0.68032057
1747,1,TX,6,2011,0.31967943
1748,0,UT,6,2011,0.916256158
1749,1,UT,6,2011,0.083743842
1750,0,VA,6,2011,0.654976303
1751,1,VA,6,2011,0.345023697
1752,0,VT,6,2011,0.675324675
1753,1,VT,6,2011,0.324675325
1754,0,WA,6,2011,0.88173456
1755,1,WA,6,2011,0.11826544
1756,0,WI,6,2011,0.88
1757,1,WI,6,2011,0.12
1758,0,WV,6,2011,1
1759,1,WV,6,2011,0
1760,0,WY,6,2011,0.830188679
1761,1,WY,6,2011,0.169811321
1762,0,AK,7,2011,0.724386724
1763,1,AK,7,2011,0.275613276
1764,0,AL,7,2011,0.771282395
1765,1,AL,7,2011,0.228717605
1766,0,AR,7,2011,0.665553933
1767,1,AR,7,2011,0.334446067
1768,0,AZ,7,2011,0.799657771
1769,1,AZ,7,2011,0.200342229
1770,0,CA,7,2011,0.744963159
1771,1,CA,7,2011,0.254605112
1772,0,CO,7,2011,0.707898972
1773,1,CO,7,2011,0.292101028
1774,0,CT,7,2011,0.719474836
1775,1,CT,7,2011,0.280525164
1776,0,DC,7,2011,0.815765989
1777,1,DC,7,2011,0.184234011
1778,0,DE,7,2011,0.665209472
1779,1,DE,7,2011,0.334790528
1780,0,FL,7,2011,0.725460026
1781,1,FL,7,2011,0.274539974
1782,0,GA,7,2011,0.729033728
1783,1,GA,7,2011,0.270966272
1784,0,GU,7,2011,0.940298507
1785,1,GU,7,2011,0.059701493
1786,0,HI,7,2011,0.749272551
1787,1,HI,7,2011,0.250727449
1788,0,IA,7,2011,0.848064645
1789,1,IA,7,2011,0.151935355
1790,0,ID,7,2011,0.600333519
1791,1,ID,7,2011,0.399666481
1792,0,IL,7,2011,0.721818958
1793,1,IL,7,2011,0.278181042
1794,0,IN,7,2011,0.741461034
1795,1,IN,7,2011,0.258538966
1796,0,KS,7,2011,0.717184439
1797,1,KS,7,2011,0.282815561
1798,0,KY,7,2011,0.78989575
1799,1,KY,7,2011,0.209875129
1800,0,LA,7,2011,0.70006854
1801,1,LA,7,2011,0.29993146
1802,0,MA,7,2011,0.762189781
1803,1,MA,7,2011,0.237810219
1804,0,MD,7,2011,0.675378186
1805,1,MD,7,2011,0.324621814
1806,0,ME,7,2011,0.834654587
1807,1,ME,7,2011,0.165345413
1808,0,MI,7,2011,0.711396454
1809,1,MI,7,2011,0.288603546
1810,0,MN,7,2011,0.815564202
1811,1,MN,7,2011,0.184435798
1812,0,MO,7,2011,0.793335254
1813,1,MO,7,2011,0.206664746
1814,0,MS,7,2011,0.760262378
1815,1,MS,7,2011,0.239737622
1816,0,MT,7,2011,0.584026622
1817,1,MT,7,2011,0.415973378
1818,0,NC,7,2011,0.728101515
1819,1,NC,7,2011,0.271898485
1820,0,ND,7,2011,0.75490817
1821,1,ND,7,2011,0.24509183
1822,0,NE,7,2011,0.679897567
1823,1,NE,7,2011,0.320102433
1824,0,NH,7,2011,0.800654486
1825,1,NH,7,2011,0.199345514
1826,0,NJ,7,2011,0.7271846
1827,1,NJ,7,2011,0.2728154
1828,0,NM,7,2011,0.725658298
1829,1,NM,7,2011,0.274341702
1830,0,NV,7,2011,0.759558824
1831,1,NV,7,2011,0.240441176
1832,0,NY,7,2011,0.780937261
1833,1,NY,7,2011,0.219062739
1834,0,OH,7,2011,0.725791737
1835,1,OH,7,2011,0.274208263
1836,0,OK,7,2011,0.733134141
1837,1,OK,7,2011,0.266865859
1838,0,OR,7,2011,0.765652708
1839,1,OR,7,2011,0.234347292
1840,0,PA,7,2011,0.71332639
1841,1,PA,7,2011,0.286646201
1842,0,PR,7,2011,0.742416272
1843,1,PR,7,2011,0.257583728
1844,0,RI,7,2011,0.759528487
1845,1,RI,7,2011,0.240471513
1846,0,SC,7,2011,0.791350793
1847,1,SC,7,2011,0.208649207
1848,0,SD,7,2011,0.66270119
1849,1,SD,7,2011,0.33729881
1850,0,TN,7,2011,0.721787113
1851,1,TN,7,2011,0.278212887
1852,0,TX,7,2011,0.711032661
1853,1,TX,7,2011,0.288967339
1854,0,UT,7,2011,0.768548964
1855,1,UT,7,2011,0.231451036
1856,0,VA,7,2011,0.757546486
1857,1,VA,7,2011,0.242453514
1858,0,VI,7,2011,0.852941176
1859,1,VI,7,2011,0.147058824
1860,0,VT,7,2011,0.824148086
1861,1,VT,7,2011,0.175851914
1862,0,WA,7,2011,0.786409736
1863,1,WA,7,2011,0.213590264
1864,0,WI,7,2011,0.761782524
1865,1,WI,7,2011,0.238217476
1866,0,WV,7,2011,0.867267165
1867,1,WV,7,2011,0.132732835
1868,0,WY,7,2011,0.586826347
1869,1,WY,7,2011,0.413173653
1870,0,AK,8,2011,0
1871,1,AK,8,2011,0
1872,0,AL,8,2011,0.918224299
1873,1,AL,8,2011,0.081775701
1874,0,AR,8,2011,0.947916667
1875,1,AR,8,2011,0.052083333
1876,0,AZ,8,2011,0.950819672
1877,1,AZ,8,2011,0.049180328
1878,0,CA,8,2011,0.523198421
1879,1,CA,8,2011,0.476801579
1880,0,CO,8,2011,0.913385827
1881,1,CO,8,2011,0.086614173
1882,0,CT,8,2011,0.784530387
1883,1,CT,8,2011,0.215469613
1884,0,DC,8,2011,0.827272727
1885,1,DC,8,2011,0.172727273
1886,1,DE,8,2011,1
1887,0,FL,8,2011,0.819460727
1888,1,FL,8,2011,0.180539273
1889,0,GA,8,2011,0.59986459
1890,1,GA,8,2011,0.40013541
1891,0,HI,8,2011,0
1892,1,HI,8,2011,1
1893,0,IA,8,2011,0.612021858
1894,1,IA,8,2011,0.387978142
1895,0,ID,8,2011,0.666666667
1896,1,ID,8,2011,0.333333333
1897,0,IL,8,2011,0.817322835
1898,1,IL,8,2011,0.182677165
1899,0,IN,8,2011,0.723542117
1900,1,IN,8,2011,0.276457883
1901,0,KS,8,2011,1
1902,1,KS,8,2011,0
1903,0,KY,8,2011,0.450980392
1904,1,KY,8,2011,0.549019608
1905,0,LA,8,2011,0.954545455
1906,1,LA,8,2011,0.045454545
1907,0,MA,8,2011,0.733727811
1908,1,MA,8,2011,0.266272189
1909,0,MD,8,2011,0.577777778
1910,1,MD,8,2011,0.422222222
1911,0,ME,8,2011,0.968085106
1912,1,ME,8,2011,0.031914894
1913,0,MI,8,2011,0.8625
1914,1,MI,8,2011,0.1375
1915,0,MN,8,2011,0.788235294
1916,1,MN,8,2011,0.211764706
1917,0,MO,8,2011,0.854660348
1918,1,MO,8,2011,0.145339652
1919,0,MS,8,2011,0.952941176
1920,1,MS,8,2011,0.047058824
1921,0,MT,8,2011,0.625
1922,1,MT,8,2011,0.375
1923,0,NC,8,2011,0.984962406
1924,1,NC,8,2011,0.015037594
1925,0,ND,8,2011,1
1926,0,NE,8,2011,0.695238095
1927,1,NE,8,2011,0.304761905
1928,0,NH,8,2011,1
1929,1,NH,8,2011,0
1930,0,NJ,8,2011,0.906565657
1931,1,NJ,8,2011,0.093434343
1932,0,NM,8,2011,0.70212766
1933,1,NM,8,2011,0.29787234
1934,0,NV,8,2011,0.763157895
1935,1,NV,8,2011,0.236842105
1936,0,NY,8,2011,0.800388134
1937,1,NY,8,2011,0.199611866
1938,0,OH,8,2011,0.494382022
1939,1,OH,8,2011,0.505617978
1940,0,OK,8,2011,0.709302326
1941,1,OK,8,2011,0.290697674
1942,0,OR,8,2011,0.891891892
1943,1,OR,8,2011,0.108108108
1944,0,PA,8,2011,0.648221344
1945,1,PA,8,2011,0.351778656
1946,0,PR,8,2011,0.558823529
1947,1,PR,8,2011,0.441176471
1948,0,RI,8,2011,0.961538462
1949,1,RI,8,2011,0.038461538
1950,0,SC,8,2011,0.905882353
1951,1,SC,8,2011,0.094117647
1952,0,SD,8,2011,1
1953,1,SD,8,2011,0
1954,0,TN,8,2011,0.460267506
1955,1,TN,8,2011,0.539732494
1956,0,TX,8,2011,0.350393701
1957,1,TX,8,2011,0.649606299
1958,0,UT,8,2011,0.819444444
1959,1,UT,8,2011,0.180555556
1960,0,VA,8,2011,0.938101788
1961,1,VA,8,2011,0.061898212
1962,0,VT,8,2011,1
1963,0,WA,8,2011,0.909836066
1964,1,WA,8,2011,0.090163934
1965,0,WI,8,2011,0.802631579
1966,1,WI,8,2011,0.197368421
1967,0,WV,8,2011,1
1968,1,WV,8,2011,0
1969,0,WY,8,2011,0
1970,0,AK,17,2011,0.456521739
1971,1,AK,17,2011,0.543478261
1972,0,AL,17,2011,0.422764228
1973,1,AL,17,2011,0.577235772
1974,0,AR,17,2011,0.380136986
1975,1,AR,17,2011,0.619863014
1976,0,AZ,17,2011,0.633997785
1977,1,AZ,17,2011,0.366002215
1978,0,CA,17,2011,0.46765071
1979,1,CA,17,2011,0.531935439
1980,0,CO,17,2011,0.411157025
1981,1,CO,17,2011,0.588842975
1982,0,CT,17,2011,0.395136778
1983,1,CT,17,2011,0.604863222
1984,0,DC,17,2011,0.587703436
1985,1,DC,17,2011,0.412296564
1986,0,DE,17,2011,0.422053232
1987,1,DE,17,2011,0.577946768
1988,0,FL,17,2011,0.53887762
1989,1,FL,17,2011,0.46112238
1990,0,GA,17,2011,0.409090909
1991,1,GA,17,2011,0.590909091
1992,0,HI,17,2011,0.527027027
1993,1,HI,17,2011,0.472972973
1994,0,IA,17,2011,0.363196126
1995,1,IA,17,2011,0.636803874
1996,0,ID,17,2011,0.426086957
1997,1,ID,17,2011,0.573913043
1998,0,IL,17,2011,0.488295538
1999,1,IL,17,2011,0.511704462
2000,0,IN,17,2011,0.448181194
2001,1,IN,17,2011,0.551818806
2002,0,KS,17,2011,0.501838235
2003,1,KS,17,2011,0.498161765
2004,0,KY,17,2011,0.438848921
2005,1,KY,17,2011,0.561151079
2006,0,LA,17,2011,0.464991023
2007,1,LA,17,2011,0.535008977
2008,0,MA,17,2011,0.351517341
2009,1,MA,17,2011,0.648482659
2010,0,MD,17,2011,0.38121118
2011,1,MD,17,2011,0.61878882
2012,0,ME,17,2011,0.35
2013,1,ME,17,2011,0.65
2014,0,MI,17,2011,0.428495197
2015,1,MI,17,2011,0.571504803
2016,0,MN,17,2011,0.7275877
2017,1,MN,17,2011,0.2724123
2018,0,MO,17,2011,0.508474576
2019,1,MO,17,2011,0.491525424
2020,0,MS,17,2011,0.576086957
2021,1,MS,17,2011,0.423913043
2022,0,MT,17,2011,0.217821782
2023,1,MT,17,2011,0.782178218
2024,0,NC,17,2011,0.354345165
2025,1,NC,17,2011,0.645654835
2026,0,ND,17,2011,0.575539568
2027,1,ND,17,2011,0.424460432
2028,0,NE,17,2011,0.432432432
2029,1,NE,17,2011,0.567567568
2030,0,NH,17,2011,0.236486486
2031,1,NH,17,2011,0.763513514
2032,0,NJ,17,2011,0.424199288
2033,1,NJ,17,2011,0.575800712
2034,0,NM,17,2011,0.382142857
2035,1,NM,17,2011,0.617857143
2036,0,NV,17,2011,0.4140625
2037,1,NV,17,2011,0.5859375
2038,0,NY,17,2011,0.490767519
2039,1,NY,17,2011,0.509232481
2040,0,OH,17,2011,0.434526729
2041,1,OH,17,2011,0.565473271
2042,0,OK,17,2011,0.527777778
2043,1,OK,17,2011,0.472222222
2044,0,OR,17,2011,0.351473923
2045,1,OR,17,2011,0.648526077
2046,0,PA,17,2011,0.406566539
2047,1,PA,17,2011,0.593433461
2048,0,PR,17,2011,0.704980843
2049,1,PR,17,2011,0.295019157
2050,0,RI,17,2011,0.4
2051,1,RI,17,2011,0.6
2052,0,SC,17,2011,0.3859375
2053,1,SC,17,2011,0.6140625
2054,0,SD,17,2011,0.450549451
2055,1,SD,17,2011,0.549450549
2056,0,TN,17,2011,0.503637833
2057,1,TN,17,2011,0.496362167
2058,0,TX,17,2011,0.425144966
2059,1,TX,17,2011,0.574855034
2060,0,UT,17,2011,0.313111546
2061,1,UT,17,2011,0.686888454
2062,0,VA,17,2011,0.511120802
2063,1,VA,17,2011,0.488879198
2064,0,VT,17,2011,0.431034483
2065,1,VT,17,2011,0.568965517
2066,0,WA,17,2011,0.405484819
2067,1,WA,17,2011,0.594515181
2068,0,WI,17,2011,0.391891892
2069,1,WI,17,2011,0.608108108
2070,0,WV,17,2011,0.376404494
2071,1,WV,17,2011,0.623595506
2072,0,WY,17,2011,0.318181818
2073,1,WY,17,2011,0.681818182
2074,0,AK,18,2011,0
2075,0,AL,18,2011,0.559210526
2076,1,AL,18,2011,0.440789474
2077,0,AR,18,2011,0.785028791
2078,1,AR,18,2011,0.214971209
2079,0,AZ,18,2011,0.596816976
2080,1,AZ,18,2011,0.403183024
2081,0,CA,18,2011,0.707380928
2082,1,CA,18,2011,0.292619072
2083,0,CO,18,2011,0.514066496
2084,1,CO,18,2011,0.485933504
2085,0,CT,18,2011,0.705263158
2086,1,CT,18,2011,0.294736842
2087,0,DC,18,2011,0.932918396
2088,1,DC,18,2011,0.067081604
2089,0,DE,18,2011,0.902777778
2090,1,DE,18,2011,0.097222222
2091,0,FL,18,2011,0.606445468
2092,1,FL,18,2011,0.393554532
2093,0,GA,18,2011,0.623043478
2094,1,GA,18,2011,0.376956522
2095,0,HI,18,2011,0.599348534
2096,1,HI,18,2011,0.400651466
2097,0,IA,18,2011,0.31299041
2098,1,IA,18,2011,0.68700959
2099,0,ID,18,2011,0.502392344
2100,1,ID,18,2011,0.497607656
2101,0,IL,18,2011,0.718546316
2102,1,IL,18,2011,0.281453684
2103,0,IN,18,2011,0.646997389
2104,1,IN,18,2011,0.353002611
2105,0,KS,18,2011,0.536480687
2106,1,KS,18,2011,0.463519313
2107,0,KY,18,2011,0.562547966
2108,1,KY,18,2011,0.437452034
2109,0,LA,18,2011,0.754618938
2110,1,LA,18,2011,0.245381062
2111,0,MA,18,2011,0.696428571
2112,1,MA,18,2011,0.303571429
2113,0,MD,18,2011,0.701393984
2114,1,MD,18,2011,0.298606016
2115,0,ME,18,2011,0.302931596
2116,1,ME,18,2011,0.697068404
2117,0,MI,18,2011,0.717290918
2118,1,MI,18,2011,0.282709082
2119,0,MN,18,2011,0.642357642
2120,1,MN,18,2011,0.357642358
2121,0,MO,18,2011,0.433829974
2122,1,MO,18,2011,0.566170026
2123,0,MS,18,2011,0.612676056
2124,1,MS,18,2011,0.387323944
2125,0,MT,18,2011,0.328125
2126,1,MT,18,2011,0.671875
2127,0,NC,18,2011,0.757055215
2128,1,NC,18,2011,0.242944785
2129,0,ND,18,2011,0.451104101
2130,1,ND,18,2011,0.548895899
2131,0,NE,18,2011,0.56043956
2132,1,NE,18,2011,0.43956044
2133,0,NH,18,2011,0.852517986
2134,1,NH,18,2011,0.147482014
2135,0,NJ,18,2011,0.693396226
2136,1,NJ,18,2011,0.306603774
2137,0,NM,18,2011,0.600660066
2138,1,NM,18,2011,0.399339934
2139,0,NV,18,2011,0.325900515
2140,1,NV,18,2011,0.674099485
2141,0,NY,18,2011,0.686315135
2142,1,NY,18,2011,0.313684865
2143,0,OH,18,2011,0.651958354
2144,1,OH,18,2011,0.348041646
2145,0,OK,18,2011,0.543681086
2146,1,OK,18,2011,0.456318914
2147,0,OR,18,2011,0.544412607
2148,1,OR,18,2011,0.455587393
2149,0,PA,18,2011,0.504173886
2150,1,PA,18,2011,0.495826114
2151,0,PR,18,2011,0.894329897
2152,1,PR,18,2011,0.105670103
2153,0,RI,18,2011,0.691689008
2154,1,RI,18,2011,0.308310992
2155,0,SC,18,2011,0.691511387
2156,1,SC,18,2011,0.308488613
2157,0,SD,18,2011,0.502392344
2158,1,SD,18,2011,0.497607656
2159,0,TN,18,2011,0.526255049
2160,1,TN,18,2011,0.473744951
2161,0,TX,18,2011,0.64626891
2162,1,TX,18,2011,0.35373109
2163,0,UT,18,2011,0.689236111
2164,1,UT,18,2011,0.310763889
2165,0,VA,18,2011,0.702031603
2166,1,VA,18,2011,0.297968397
2167,0,VT,18,2011,0.88
2168,1,VT,18,2011,0.12
2169,0,WA,18,2011,0.638991846
2170,1,WA,18,2011,0.361008154
2171,0,WI,18,2011,0.634128706
2172,1,WI,18,2011,0.365871294
2173,0,WV,18,2011,0.411338963
2174,1,WV,18,2011,0.588661037
2175,0,WY,18,2011,0.601626016
2176,1,WY,18,2011,0.398373984
2177,0,AK,19,2011,0
2178,0,AL,19,2011,1
2179,1,AL,19,2011,0
2180,0,AZ,19,2011,1
2181,0,CA,19,2011,0.802631579
2182,1,CA,19,2011,0.197368421
2183,0,CO,19,2011,0.756097561
2184,1,CO,19,2011,0.243902439
2185,0,CT,19,2011,1
2186,0,DC,19,2011,0.133333333
2187,1,DC,19,2011,0.866666667
2188,0,FL,19,2011,1
2189,1,FL,19,2011,0
2190,0,GA,19,2011,1
2191,0,IA,19,2011,0.538461538
2192,1,IA,19,2011,0.461538462
2193,0,IL,19,2011,0.967741935
2194,1,IL,19,2011,0.032258065
2195,0,IN,19,2011,0.545454545
2196,1,IN,19,2011,0.454545455
2197,0,KY,19,2011,1
2198,0,MA,19,2011,0.556561086
2199,1,MA,19,2011,0.443438914
2200,0,MD,19,2011,1
2201,0,ME,19,2011,0
2202,1,MI,19,2011,1
2203,0,MN,19,2011,0.12195122
2204,1,MN,19,2011,0.87804878
2205,0,MO,19,2011,1
2206,1,MO,19,2011,0
2207,0,NC,19,2011,1
2208,0,NH,19,2011,1
2209,0,NY,19,2011,0.473282443
2210,1,NY,19,2011,0.526717557
2211,0,OH,19,2011,1
2212,1,OH,19,2011,0
2213,0,OR,19,2011,0
2214,1,OR,19,2011,1
2215,0,PA,19,2011,0.192307692
2216,1,PA,19,2011,0.807692308
2217,0,PR,19,2011,1
2218,0,RI,19,2011,1
2219,0,SC,19,2011,1
2220,0,TN,19,2011,1
2221,0,TX,19,2011,0.449275362
2222,1,TX,19,2011,0.550724638
2223,0,VA,19,2011,0.333333333
2224,1,VA,19,2011,0.666666667
2225,0,VT,19,2011,1
2226,1,WA,19,2011,1
2227,0,WI,19,2011,0
2228,0,WV,19,2011,0
2229,0,AK,1,2012,0.745535714
2230,1,AK,1,2012,0.254464286
2231,0,AL,1,2012,0.677402461
2232,1,AL,1,2012,0.322597539
2233,0,AR,1,2012,0.766528145
2234,1,AR,1,2012,0.233471855
2235,0,AZ,1,2012,0.811822154
2236,1,AZ,1,2012,0.188177846
2237,0,CA,1,2012,0.812459818
2238,1,CA,1,2012,0.187540182
2239,0,CO,1,2012,0.692646082
2240,1,CO,1,2012,0.307353918
2241,0,CT,1,2012,0.840736411
2242,1,CT,1,2012,0.159263589
2243,0,DC,1,2012,0.61627907
2244,1,DC,1,2012,0.38372093
2245,0,DE,1,2012,0.982278481
2246,1,DE,1,2012,0.017721519
2247,0,FL,1,2012,0.770700781
2248,1,FL,1,2012,0.229299219
2249,0,GA,1,2012,0.800685656
2250,1,GA,1,2012,0.199314344
2251,0,HI,1,2012,0.849740933
2252,1,HI,1,2012,0.150259067
2253,0,IA,1,2012,0.776592197
2254,1,IA,1,2012,0.223407803
2255,0,ID,1,2012,0.930481283
2256,1,ID,1,2012,0.069518717
2257,0,IL,1,2012,0.853944427
2258,1,IL,1,2012,0.146055573
2259,0,IN,1,2012,0.802055498
2260,1,IN,1,2012,0.197944502
2261,0,KS,1,2012,0.941231782
2262,1,KS,1,2012,0.058768218
2263,0,KY,1,2012,0.595966931
2264,1,KY,1,2012,0.404033069
2265,0,LA,1,2012,0.870346661
2266,1,LA,1,2012,0.129653339
2267,0,MA,1,2012,0.80165158
2268,1,MA,1,2012,0.19834842
2269,0,MD,1,2012,0.907706507
2270,1,MD,1,2012,0.092293493
2271,0,ME,1,2012,0.690026954
2272,1,ME,1,2012,0.309973046
2273,0,MI,1,2012,0.863984064
