"","CBSA","degType","year","Cbsatotal","stem_high_any","totalawards","share"
"15464",45140,"Master's and Higher",2013,353,1,80,0.226628895184136
"15465",45140,"Master's and Higher",2013,353,0,273,0.773371104815864
"15466",45140,"Master's and Higher",2014,356,0,261,0.73314606741573
"15467",45140,"Master's and Higher",2014,356,1,95,0.26685393258427
"15468",45180,"Bachelor's",2010,106,0,88,0.830188679245283
"15469",45180,"Bachelor's",2010,106,1,18,0.169811320754717
"15470",45180,"Bachelor's",2011,134,0,128,0.955223880597015
"15471",45180,"Bachelor's",2011,134,1,6,0.0447761194029851
"15472",45180,"Bachelor's",2012,85,0,65,0.764705882352941
"15473",45180,"Bachelor's",2012,85,1,20,0.235294117647059
"15474",45180,"Bachelor's",2013,78,1,10,0.128205128205128
"15475",45180,"Bachelor's",2013,78,0,68,0.871794871794872
"15476",45180,"Bachelor's",2014,81,1,9,0.111111111111111
"15477",45180,"Bachelor's",2014,81,0,72,0.888888888888889
"15478",45220,"Associate's and below",2010,3896,1,364,0.093429158110883
"15479",45220,"Associate's and below",2010,3896,0,3532,0.906570841889117
"15480",45220,"Associate's and below",2011,3817,0,3438,0.900707361802463
"15481",45220,"Associate's and below",2011,3817,1,379,0.0992926381975373
"15482",45220,"Associate's and below",2012,4691,1,508,0.108292474952036
"15483",45220,"Associate's and below",2012,4691,0,4183,0.891707525047964
"15484",45220,"Associate's and below",2013,4206,0,3668,0.87208749405611
"15485",45220,"Associate's and below",2013,4206,1,538,0.12791250594389
"15486",45220,"Associate's and below",2014,4204,1,485,0.115366317792578
"15487",45220,"Associate's and below",2014,4204,0,3719,0.884633682207422
"15488",45220,"Bachelor's",2010,10423,0,7589,0.728101314400844
"15489",45220,"Bachelor's",2010,10423,1,2834,0.271898685599156
"15490",45220,"Bachelor's",2011,10546,1,2800,0.265503508439219
"15491",45220,"Bachelor's",2011,10546,0,7746,0.734496491560781
"15492",45220,"Bachelor's",2012,10703,0,7930,0.740913762496496
"15493",45220,"Bachelor's",2012,10703,1,2773,0.259086237503504
"15494",45220,"Bachelor's",2013,10704,1,2928,0.273542600896861
"15495",45220,"Bachelor's",2013,10704,0,7776,0.726457399103139
"15496",45220,"Bachelor's",2014,11176,0,8060,0.721188260558339
"15497",45220,"Bachelor's",2014,11176,1,3116,0.278811739441661
"15498",45220,"Master's and Higher",2010,3591,1,769,0.214146477304372
"15499",45220,"Master's and Higher",2010,3591,0,2822,0.785853522695628
"15500",45220,"Master's and Higher",2011,3727,0,2901,0.778374027367856
"15501",45220,"Master's and Higher",2011,3727,1,826,0.221625972632144
"15502",45220,"Master's and Higher",2012,3658,1,824,0.225259704756698
"15503",45220,"Master's and Higher",2012,3658,0,2834,0.774740295243302
"15504",45220,"Master's and Higher",2013,3782,1,914,0.241671073506081
"15505",45220,"Master's and Higher",2013,3782,0,2868,0.758328926493919
"15506",45220,"Master's and Higher",2014,3542,0,2633,0.743365330321852
"15507",45220,"Master's and Higher",2014,3542,1,909,0.256634669678148
"15508",45260,"Associate's and below",2010,434,0,370,0.852534562211982
"15509",45260,"Associate's and below",2010,434,1,64,0.147465437788018
"15510",45300,"Associate's and below",2010,22677,1,4972,0.21925298760859
"15511",45300,"Associate's and below",2010,22677,0,17705,0.78074701239141
"15512",45300,"Associate's and below",2011,26881,0,22007,0.81868234068673
"15513",45300,"Associate's and below",2011,26881,1,4874,0.18131765931327
"15514",45300,"Associate's and below",2012,29231,0,24533,0.839280216208819
"15515",45300,"Associate's and below",2012,29231,1,4698,0.160719783791181
"15516",45300,"Associate's and below",2013,29491,1,4627,0.156895323997152
"15517",45300,"Associate's and below",2013,29491,0,24864,0.843104676002848
"15518",45300,"Associate's and below",2014,28011,0,23356,0.833815286851594
"15519",45300,"Associate's and below",2014,28011,1,4655,0.166184713148406
"15520",45300,"Bachelor's",2010,13756,1,3691,0.268319278860134
"15521",45300,"Bachelor's",2010,13756,0,10065,0.731680721139866
"15522",45300,"Bachelor's",2011,14289,1,3969,0.277766113793827
"15523",45300,"Bachelor's",2011,14289,0,10320,0.722233886206173
"15524",45300,"Bachelor's",2012,15605,1,4231,0.271131047741109
"15525",45300,"Bachelor's",2012,15605,0,11374,0.728868952258891
"15526",45300,"Bachelor's",2013,15966,1,4342,0.271952899912314
"15527",45300,"Bachelor's",2013,15966,0,11624,0.728047100087686
"15528",45300,"Bachelor's",2014,15850,0,11598,0.731735015772871
"15529",45300,"Bachelor's",2014,15850,1,4252,0.268264984227129
"15530",45300,"Master's and Higher",2010,4563,1,1172,0.256848564540872
"15531",45300,"Master's and Higher",2010,4563,0,3391,0.743151435459128
"15532",45300,"Master's and Higher",2011,4713,0,3380,0.717165287502652
"15533",45300,"Master's and Higher",2011,4713,1,1333,0.282834712497348
"15534",45300,"Master's and Higher",2012,5043,1,1409,0.279397184215745
"15535",45300,"Master's and Higher",2012,5043,0,3634,0.720602815784255
"15536",45300,"Master's and Higher",2013,5222,1,1595,0.305438529299119
"15537",45300,"Master's and Higher",2013,5222,0,3627,0.694561470700881
"15538",45300,"Master's and Higher",2014,5525,1,1765,0.319457013574661
"15539",45300,"Master's and Higher",2014,5525,0,3760,0.680542986425339
"15540",45340,"Associate's and below",2010,50,1,10,0.2
"15541",45340,"Associate's and below",2010,50,0,40,0.8
"15542",45340,"Associate's and below",2011,78,0,50,0.641025641025641
"15543",45340,"Associate's and below",2011,78,1,28,0.358974358974359
"15544",45340,"Associate's and below",2012,74,0,50,0.675675675675676
"15545",45340,"Associate's and below",2012,74,1,24,0.324324324324324
"15546",45340,"Associate's and below",2013,78,0,58,0.743589743589744
"15547",45340,"Associate's and below",2013,78,1,20,0.256410256410256
"15548",45340,"Associate's and below",2014,107,0,83,0.775700934579439
"15549",45340,"Associate's and below",2014,107,1,24,0.224299065420561
"15550",45460,"Associate's and below",2010,762,1,247,0.324146981627297
"15551",45460,"Associate's and below",2010,762,0,515,0.675853018372703
"15552",45460,"Associate's and below",2011,971,1,280,0.288362512873326
"15553",45460,"Associate's and below",2011,971,0,691,0.711637487126674
"15554",45460,"Associate's and below",2012,124,1,2,0.0161290322580645
"15555",45460,"Associate's and below",2012,124,0,122,0.983870967741935
"15556",45460,"Associate's and below",2013,69,0,67,0.971014492753623
"15557",45460,"Associate's and below",2013,69,1,2,0.0289855072463768
"15558",45460,"Associate's and below",2014,74,0,71,0.959459459459459
"15559",45460,"Associate's and below",2014,74,1,3,0.0405405405405405
"15560",45460,"Bachelor's",2010,2046,0,1136,0.555229716520039
"15561",45460,"Bachelor's",2010,2046,1,910,0.444770283479961
"15562",45460,"Bachelor's",2011,2070,1,894,0.431884057971014
"15563",45460,"Bachelor's",2011,2070,0,1176,0.568115942028986
"15564",45460,"Bachelor's",2012,2078,1,858,0.412897016361886
"15565",45460,"Bachelor's",2012,2078,0,1220,0.587102983638114
"15566",45460,"Bachelor's",2013,2198,0,1156,0.525932666060055
"15567",45460,"Bachelor's",2013,2198,1,1042,0.474067333939945
"15568",45460,"Bachelor's",2014,2300,0,1184,0.514782608695652
"15569",45460,"Bachelor's",2014,2300,1,1116,0.485217391304348
"15570",45460,"Master's and Higher",2010,734,1,229,0.311989100817439
"15571",45460,"Master's and Higher",2010,734,0,505,0.688010899182561
"15572",45460,"Master's and Higher",2011,783,1,313,0.399744572158365
"15573",45460,"Master's and Higher",2011,783,0,470,0.600255427841635
"15574",45460,"Master's and Higher",2012,712,0,467,0.655898876404494
"15575",45460,"Master's and Higher",2012,712,1,245,0.344101123595506
"15576",45460,"Master's and Higher",2013,791,1,319,0.403286978508217
"15577",45460,"Master's and Higher",2013,791,0,472,0.596713021491783
"15578",45460,"Master's and Higher",2014,701,0,420,0.599144079885877
"15579",45460,"Master's and Higher",2014,701,1,281,0.400855920114123
"15580",45500,"Associate's and below",2010,943,0,597,0.633085896076352
"15581",45500,"Associate's and below",2010,943,1,346,0.366914103923648
"15582",45500,"Associate's and below",2011,895,0,525,0.58659217877095
"15583",45500,"Associate's and below",2011,895,1,370,0.41340782122905
"15584",45500,"Associate's and below",2012,695,1,325,0.467625899280576
"15585",45500,"Associate's and below",2012,695,0,370,0.532374100719424
"15586",45500,"Associate's and below",2013,584,0,333,0.570205479452055
"15587",45500,"Associate's and below",2013,584,1,251,0.429794520547945
"15588",45500,"Associate's and below",2014,924,1,413,0.446969696969697
"15589",45500,"Associate's and below",2014,924,0,511,0.553030303030303
"15590",45500,"Bachelor's",2010,352,0,309,0.877840909090909
"15591",45500,"Bachelor's",2010,352,1,43,0.122159090909091
"15592",45500,"Bachelor's",2011,330,1,73,0.221212121212121
"15593",45500,"Bachelor's",2011,330,0,257,0.778787878787879
"15594",45500,"Bachelor's",2012,375,0,313,0.834666666666667
"15595",45500,"Bachelor's",2012,375,1,62,0.165333333333333
"15596",45500,"Bachelor's",2013,350,1,46,0.131428571428571
"15597",45500,"Bachelor's",2013,350,0,304,0.868571428571429
"15598",45500,"Bachelor's",2014,328,1,60,0.182926829268293
"15599",45500,"Bachelor's",2014,328,0,268,0.817073170731707
"15600",45500,"Master's and Higher",2010,234,0,202,0.863247863247863
"15601",45500,"Master's and Higher",2010,234,1,32,0.136752136752137
"15602",45500,"Master's and Higher",2011,224,1,51,0.227678571428571
"15603",45500,"Master's and Higher",2011,224,0,173,0.772321428571429
"15604",45500,"Master's and Higher",2012,123,0,80,0.650406504065041
"15605",45500,"Master's and Higher",2012,123,1,43,0.349593495934959
"15606",45500,"Master's and Higher",2013,192,1,62,0.322916666666667
"15607",45500,"Master's and Higher",2013,192,0,130,0.677083333333333
"15608",45500,"Master's and Higher",2014,143,0,84,0.587412587412587
"15609",45500,"Master's and Higher",2014,143,1,59,0.412587412587413
"15610",45520,"Associate's and below",2010,207,1,78,0.376811594202899
"15611",45520,"Associate's and below",2010,207,0,129,0.623188405797101
"15612",45520,"Associate's and below",2011,202,0,98,0.485148514851485
"15613",45520,"Associate's and below",2011,202,1,104,0.514851485148515
"15614",45520,"Associate's and below",2012,273,1,105,0.384615384615385
"15615",45520,"Associate's and below",2012,273,0,168,0.615384615384615
"15616",45520,"Associate's and below",2013,275,1,94,0.341818181818182
"15617",45520,"Associate's and below",2013,275,0,181,0.658181818181818
"15618",45520,"Associate's and below",2014,192,0,133,0.692708333333333
"15619",45520,"Associate's and below",2014,192,1,59,0.307291666666667
"15620",45540,"Associate's and below",2010,71,0,71,1
"15621",45540,"Associate's and below",2011,101,0,101,1
"15622",45540,"Associate's and below",2012,113,0,113,1
"15623",45540,"Associate's and below",2013,109,0,109,1
"15624",45540,"Associate's and below",2014,103,0,103,1
"15625",45620,"Associate's and below",2010,930,0,613,0.659139784946237
"15626",45620,"Associate's and below",2010,930,1,317,0.340860215053763
"15627",45620,"Associate's and below",2011,941,0,648,0.688629117959617
"15628",45620,"Associate's and below",2011,941,1,293,0.311370882040383
"15629",45620,"Associate's and below",2012,729,1,243,0.333333333333333
"15630",45620,"Associate's and below",2012,729,0,486,0.666666666666667
"15631",45620,"Associate's and below",2013,699,1,238,0.340486409155937
"15632",45620,"Associate's and below",2013,699,0,461,0.659513590844063
"15633",45620,"Associate's and below",2014,743,0,510,0.686406460296097
"15634",45620,"Associate's and below",2014,743,1,233,0.313593539703903
"15635",45620,"Bachelor's",2010,140,0,84,0.6
"15636",45620,"Bachelor's",2010,140,1,56,0.4
"15637",45620,"Bachelor's",2011,140,1,45,0.321428571428571
"15638",45620,"Bachelor's",2011,140,0,95,0.678571428571429
"15639",45620,"Bachelor's",2012,141,0,92,0.652482269503546
"15640",45620,"Bachelor's",2012,141,1,49,0.347517730496454
"15641",45620,"Bachelor's",2013,147,1,66,0.448979591836735
"15642",45620,"Bachelor's",2013,147,0,81,0.551020408163265
"15643",45620,"Bachelor's",2014,171,1,66,0.385964912280702
"15644",45620,"Bachelor's",2014,171,0,105,0.614035087719298
"15645",45620,"Master's and Higher",2010,29,0,27,0.931034482758621
"15646",45620,"Master's and Higher",2010,29,1,2,0.0689655172413793
"15647",45620,"Master's and Higher",2011,47,1,8,0.170212765957447
"15648",45620,"Master's and Higher",2011,47,0,39,0.829787234042553
"15649",45620,"Master's and Higher",2012,80,0,67,0.8375
"15650",45620,"Master's and Higher",2012,80,1,13,0.1625
"15651",45620,"Master's and Higher",2013,81,1,13,0.160493827160494
"15652",45620,"Master's and Higher",2013,81,0,68,0.839506172839506
"15653",45620,"Master's and Higher",2014,53,0,48,0.905660377358491
"15654",45620,"Master's and Higher",2014,53,1,5,0.0943396226415094
"15655",45640,"Associate's and below",2010,866,0,624,0.720554272517321
"15656",45640,"Associate's and below",2010,866,1,242,0.279445727482679
"15657",45640,"Associate's and below",2011,1216,0,725,0.596217105263158
"15658",45640,"Associate's and below",2011,1216,1,491,0.403782894736842
"15659",45660,"Associate's and below",2010,51,0,51,1
"15660",45660,"Associate's and below",2011,47,0,45,0.957446808510638
"15661",45660,"Associate's and below",2011,47,1,2,0.0425531914893617
"15662",45660,"Associate's and below",2012,71,1,3,0.0422535211267606
"15663",45660,"Associate's and below",2012,71,0,68,0.957746478873239
"15664",45660,"Associate's and below",2013,139,0,139,1
"15665",45660,"Associate's and below",2013,139,1,0,0
"15666",45660,"Associate's and below",2014,157,1,15,0.0955414012738854
"15667",45660,"Associate's and below",2014,157,0,142,0.904458598726115
"15668",45660,"Bachelor's",2010,572,1,38,0.0664335664335664
"15669",45660,"Bachelor's",2010,572,0,534,0.933566433566434
"15670",45660,"Bachelor's",2011,646,1,57,0.0882352941176471
"15671",45660,"Bachelor's",2011,646,0,589,0.911764705882353
"15672",45660,"Bachelor's",2012,655,1,63,0.0961832061068702
"15673",45660,"Bachelor's",2012,655,0,592,0.90381679389313
"15674",45660,"Bachelor's",2013,667,1,161,0.241379310344828
"15675",45660,"Bachelor's",2013,667,0,506,0.758620689655172
"15676",45660,"Bachelor's",2014,620,0,557,0.898387096774194
"15677",45660,"Bachelor's",2014,620,1,63,0.101612903225806
"15678",45660,"Master's and Higher",2010,358,0,358,1
"15679",45660,"Master's and Higher",2011,458,0,456,0.995633187772926
"15680",45660,"Master's and Higher",2011,458,1,2,0.00436681222707424
"15681",45660,"Master's and Higher",2012,505,1,3,0.00594059405940594
"15682",45660,"Master's and Higher",2012,505,0,502,0.994059405940594
"15683",45660,"Master's and Higher",2013,428,1,13,0.0303738317757009
"15684",45660,"Master's and Higher",2013,428,0,415,0.969626168224299
"15685",45660,"Master's and Higher",2014,360,1,27,0.075
"15686",45660,"Master's and Higher",2014,360,0,333,0.925
"15687",45700,"Associate's and below",2010,453,1,132,0.291390728476821
"15688",45700,"Associate's and below",2010,453,0,321,0.708609271523179
"15689",45700,"Associate's and below",2011,508,0,371,0.730314960629921
"15690",45700,"Associate's and below",2011,508,1,137,0.269685039370079
"15691",45700,"Associate's and below",2012,457,1,164,0.358862144420131
"15692",45700,"Associate's and below",2012,457,0,293,0.641137855579869
"15693",45700,"Associate's and below",2013,441,0,255,0.578231292517007
"15694",45700,"Associate's and below",2013,441,1,186,0.421768707482993
"15695",45700,"Associate's and below",2014,470,1,185,0.393617021276596
"15696",45700,"Associate's and below",2014,470,0,285,0.606382978723404
"15697",45700,"Bachelor's",2010,24,0,14,0.583333333333333
"15698",45700,"Bachelor's",2010,24,1,10,0.416666666666667
"15699",45700,"Bachelor's",2011,47,1,20,0.425531914893617
"15700",45700,"Bachelor's",2011,47,0,27,0.574468085106383
"15701",45700,"Bachelor's",2012,49,1,31,0.63265306122449
"15702",45700,"Bachelor's",2012,49,0,18,0.36734693877551
"15703",45700,"Bachelor's",2013,87,1,60,0.689655172413793
"15704",45700,"Bachelor's",2013,87,0,27,0.310344827586207
"15705",45700,"Bachelor's",2014,105,0,31,0.295238095238095
"15706",45700,"Bachelor's",2014,105,1,74,0.704761904761905
"15707",45740,"Associate's and below",2010,2,0,2,1
"15708",45740,"Associate's and below",2011,5,0,5,1
"15709",45740,"Associate's and below",2012,13,0,13,1
"15710",45740,"Associate's and below",2013,11,0,11,1
"15711",45740,"Associate's and below",2014,9,0,9,1
"15712",45740,"Bachelor's",2010,160,0,152,0.95
"15713",45740,"Bachelor's",2010,160,1,8,0.05
"15714",45740,"Bachelor's",2011,166,1,11,0.0662650602409639
"15715",45740,"Bachelor's",2011,166,0,155,0.933734939759036
"15716",45740,"Bachelor's",2012,141,0,134,0.950354609929078
"15717",45740,"Bachelor's",2012,141,1,7,0.049645390070922
"15718",45740,"Bachelor's",2013,134,0,126,0.940298507462687
"15719",45740,"Bachelor's",2013,134,1,8,0.0597014925373134
"15720",45740,"Bachelor's",2014,162,1,6,0.037037037037037
"15721",45740,"Bachelor's",2014,162,0,156,0.962962962962963
"15722",45780,"Associate's and below",2010,3826,0,2442,0.6382645060115
"15723",45780,"Associate's and below",2010,3826,1,1384,0.3617354939885
"15724",45780,"Associate's and below",2011,4058,1,1239,0.305322819122721
"15725",45780,"Associate's and below",2011,4058,0,2819,0.694677180877279
"15726",45780,"Associate's and below",2012,3996,1,1193,0.298548548548549
"15727",45780,"Associate's and below",2012,3996,0,2803,0.701451451451451
"15728",45780,"Associate's and below",2013,3686,1,1148,0.311448724905046
"15729",45780,"Associate's and below",2013,3686,0,2538,0.688551275094954
"15730",45780,"Associate's and below",2014,3379,0,2321,0.686889612311335
"15731",45780,"Associate's and below",2014,3379,1,1058,0.313110387688665
"15732",45780,"Bachelor's",2010,5988,0,4109,0.686205744822979
"15733",45780,"Bachelor's",2010,5988,1,1879,0.313794255177021
"15734",45780,"Bachelor's",2011,6194,0,4209,0.67952857604133
"15735",45780,"Bachelor's",2011,6194,1,1985,0.32047142395867
"15736",45780,"Bachelor's",2012,6370,0,4257,0.66828885400314
"15737",45780,"Bachelor's",2012,6370,1,2113,0.33171114599686
"15738",45780,"Bachelor's",2013,6559,1,2216,0.337856380545815
"15739",45780,"Bachelor's",2013,6559,0,4343,0.662143619454185
"15740",45780,"Bachelor's",2014,6834,1,2323,0.339918056774949
"15741",45780,"Bachelor's",2014,6834,0,4511,0.660081943225051
"15742",45780,"Master's and Higher",2010,2725,1,917,0.33651376146789
"15743",45780,"Master's and Higher",2010,2725,0,1808,0.66348623853211
"15744",45780,"Master's and Higher",2011,2719,0,1767,0.649871276204487
"15745",45780,"Master's and Higher",2011,2719,1,952,0.350128723795513
"15746",45780,"Master's and Higher",2012,2833,0,1843,0.650547123190964
"15747",45780,"Master's and Higher",2012,2833,1,990,0.349452876809036
"15748",45780,"Master's and Higher",2013,2604,1,875,0.336021505376344
"15749",45780,"Master's and Higher",2013,2604,0,1729,0.663978494623656
"15750",45780,"Master's and Higher",2014,2591,0,1697,0.654959475106137
"15751",45780,"Master's and Higher",2014,2591,1,894,0.345040524893863
"15752",45820,"Associate's and below",2010,1150,0,961,0.835652173913043
"15753",45820,"Associate's and below",2010,1150,1,189,0.164347826086957
"15754",45820,"Associate's and below",2011,1208,1,272,0.225165562913907
"15755",45820,"Associate's and below",2011,1208,0,936,0.774834437086093
"15756",45820,"Associate's and below",2012,1463,0,1163,0.794941900205058
"15757",45820,"Associate's and below",2012,1463,1,300,0.205058099794942
"15758",45820,"Associate's and below",2013,1519,1,308,0.202764976958525
"15759",45820,"Associate's and below",2013,1519,0,1211,0.797235023041475
"15760",45820,"Associate's and below",2014,1789,1,325,0.181665735047513
"15761",45820,"Associate's and below",2014,1789,0,1464,0.818334264952487
"15762",45820,"Bachelor's",2010,870,1,262,0.301149425287356
"15763",45820,"Bachelor's",2010,870,0,608,0.698850574712644
"15764",45820,"Bachelor's",2011,842,1,292,0.346793349168646
"15765",45820,"Bachelor's",2011,842,0,550,0.653206650831354
"15766",45820,"Bachelor's",2012,854,1,278,0.325526932084309
"15767",45820,"Bachelor's",2012,854,0,576,0.674473067915691
"15768",45820,"Bachelor's",2013,909,1,324,0.356435643564356
"15769",45820,"Bachelor's",2013,909,0,585,0.643564356435644
"15770",45820,"Bachelor's",2014,902,0,592,0.656319290465632
"15771",45820,"Bachelor's",2014,902,1,310,0.343680709534368
"15772",45820,"Master's and Higher",2010,254,1,13,0.0511811023622047
"15773",45820,"Master's and Higher",2010,254,0,241,0.948818897637795
"15774",45820,"Master's and Higher",2011,281,1,33,0.117437722419929
"15775",45820,"Master's and Higher",2011,281,0,248,0.882562277580071
"15776",45820,"Master's and Higher",2012,303,0,287,0.947194719471947
"15777",45820,"Master's and Higher",2012,303,1,16,0.0528052805280528
"15778",45820,"Master's and Higher",2013,265,1,24,0.0905660377358491
"15779",45820,"Master's and Higher",2013,265,0,241,0.909433962264151
"15780",45820,"Master's and Higher",2014,249,1,31,0.124497991967871
"15781",45820,"Master's and Higher",2014,249,0,218,0.875502008032129
"15782",45860,"Associate's and below",2010,213,1,6,0.028169014084507
"15783",45860,"Associate's and below",2010,213,0,207,0.971830985915493
"15784",45860,"Associate's and below",2011,193,0,178,0.922279792746114
"15785",45860,"Associate's and below",2011,193,1,15,0.077720207253886
"15786",45860,"Associate's and below",2012,186,0,162,0.870967741935484
"15787",45860,"Associate's and below",2012,186,1,24,0.129032258064516
"15788",45860,"Associate's and below",2013,202,0,171,0.846534653465347
"15789",45860,"Associate's and below",2013,202,1,31,0.153465346534653
"15790",45860,"Associate's and below",2014,226,1,46,0.20353982300885
"15791",45860,"Associate's and below",2014,226,0,180,0.79646017699115
"15792",45900,"Associate's and below",2010,618,1,138,0.223300970873786
"15793",45900,"Associate's and below",2010,618,0,480,0.776699029126214
"15794",45900,"Associate's and below",2011,705,0,536,0.760283687943262
"15795",45900,"Associate's and below",2011,705,1,169,0.239716312056738
"15796",45900,"Associate's and below",2012,943,0,706,0.748674443266172
"15797",45900,"Associate's and below",2012,943,1,237,0.251325556733828
"15798",45900,"Associate's and below",2013,933,1,226,0.242229367631297
"15799",45900,"Associate's and below",2013,933,0,707,0.757770632368703
"15800",45900,"Associate's and below",2014,798,1,223,0.279448621553885
"15801",45900,"Associate's and below",2014,798,0,575,0.720551378446115
"15802",45900,"Bachelor's",2014,31,0,31,1
"15803",45940,"Associate's and below",2010,1953,0,1420,0.727086533538146
"15804",45940,"Associate's and below",2010,1953,1,533,0.272913466461854
"15805",45940,"Associate's and below",2011,2041,0,1534,0.751592356687898
"15806",45940,"Associate's and below",2011,2041,1,507,0.248407643312102
"15807",45940,"Associate's and below",2012,2243,1,561,0.250111457868926
"15808",45940,"Associate's and below",2012,2243,0,1682,0.749888542131074
"15809",45940,"Associate's and below",2013,2250,1,554,0.246222222222222
"15810",45940,"Associate's and below",2013,2250,0,1696,0.753777777777778
"15811",45940,"Associate's and below",2014,2023,1,476,0.235294117647059
"15812",45940,"Associate's and below",2014,2023,0,1547,0.764705882352941
"15813",45940,"Bachelor's",2010,6154,1,1180,0.191745206369841
"15814",45940,"Bachelor's",2010,6154,0,4974,0.808254793630159
"15815",45940,"Bachelor's",2011,6319,1,1267,0.200506409241969
"15816",45940,"Bachelor's",2011,6319,0,5052,0.799493590758031
"15817",45940,"Bachelor's",2012,6243,0,4930,0.78968444658017
"15818",45940,"Bachelor's",2012,6243,1,1313,0.21031555341983
"15819",45940,"Bachelor's",2013,6424,1,1452,0.226027397260274
"15820",45940,"Bachelor's",2013,6424,0,4972,0.773972602739726
"15821",45940,"Bachelor's",2014,6832,1,1593,0.233167447306792
"15822",45940,"Bachelor's",2014,6832,0,5239,0.766832552693208
"15823",45940,"Master's and Higher",2010,1843,0,1331,0.722192078133478
"15824",45940,"Master's and Higher",2010,1843,1,512,0.277807921866522
"15825",45940,"Master's and Higher",2011,2024,1,510,0.25197628458498
"15826",45940,"Master's and Higher",2011,2024,0,1514,0.74802371541502
"15827",45940,"Master's and Higher",2012,2012,0,1446,0.718687872763419
"15828",45940,"Master's and Higher",2012,2012,1,566,0.281312127236581
"15829",45940,"Master's and Higher",2013,1972,1,604,0.306288032454361
"15830",45940,"Master's and Higher",2013,1972,0,1368,0.693711967545639
"15831",45940,"Master's and Higher",2014,2092,1,657,0.314053537284895
"15832",45940,"Master's and Higher",2014,2092,0,1435,0.685946462715105
"15833",45980,"Associate's and below",2010,493,0,363,0.73630831643002
"15834",45980,"Associate's and below",2010,493,1,130,0.26369168356998
"15835",45980,"Associate's and below",2011,497,1,122,0.245472837022133
"15836",45980,"Associate's and below",2011,497,0,375,0.754527162977867
"15837",45980,"Associate's and below",2012,511,1,99,0.193737769080235
"15838",45980,"Associate's and below",2012,511,0,412,0.806262230919765
"15839",45980,"Associate's and below",2013,494,1,92,0.186234817813765
"15840",45980,"Associate's and below",2013,494,0,402,0.813765182186235
"15841",45980,"Associate's and below",2014,395,0,328,0.830379746835443
"15842",45980,"Associate's and below",2014,395,1,67,0.169620253164557
"15843",45980,"Bachelor's",2010,3307,0,2850,0.861808285455095
"15844",45980,"Bachelor's",2010,3307,1,457,0.138191714544905
"15845",45980,"Bachelor's",2011,3079,1,384,0.124715816823644
"15846",45980,"Bachelor's",2011,3079,0,2695,0.875284183176356
"15847",45980,"Bachelor's",2012,3241,0,2863,0.883369330453564
"15848",45980,"Bachelor's",2012,3241,1,378,0.116630669546436
"15849",45980,"Bachelor's",2013,3384,0,2945,0.870271867612293
"15850",45980,"Bachelor's",2013,3384,1,439,0.129728132387707
"15851",45980,"Bachelor's",2014,2915,1,406,0.139279588336192
"15852",45980,"Bachelor's",2014,2915,0,2509,0.860720411663808
"15853",45980,"Master's and Higher",2010,2299,0,2250,0.97868638538495
"15854",45980,"Master's and Higher",2010,2299,1,49,0.02131361461505
"15855",45980,"Master's and Higher",2011,2100,0,2060,0.980952380952381
"15856",45980,"Master's and Higher",2011,2100,1,40,0.019047619047619
"15857",45980,"Master's and Higher",2012,1766,1,68,0.0385050962627407
"15858",45980,"Master's and Higher",2012,1766,0,1698,0.961494903737259
"15859",45980,"Master's and Higher",2013,1539,1,102,0.0662768031189084
"15860",45980,"Master's and Higher",2013,1539,0,1437,0.933723196881092
"15861",45980,"Master's and Higher",2014,1270,1,93,0.0732283464566929
"15862",45980,"Master's and Higher",2014,1270,0,1177,0.926771653543307
"15863",46060,"Associate's and below",2010,7484,1,876,0.117049706039551
"15864",46060,"Associate's and below",2010,7484,0,6608,0.882950293960449
"15865",46060,"Associate's and below",2011,8934,0,8001,0.895567494963062
"15866",46060,"Associate's and below",2011,8934,1,933,0.104432505036938
"15867",46060,"Associate's and below",2012,9611,0,8406,0.874622828009572
"15868",46060,"Associate's and below",2012,9611,1,1205,0.125377171990428
"15869",46060,"Associate's and below",2013,8607,0,7514,0.873010340420588
"15870",46060,"Associate's and below",2013,8607,1,1093,0.126989659579412
"15871",46060,"Associate's and below",2014,8547,0,7494,0.876798876798877
"15872",46060,"Associate's and below",2014,8547,1,1053,0.123201123201123
"15873",46060,"Bachelor's",2010,6753,0,4359,0.645490892936473
"15874",46060,"Bachelor's",2010,6753,1,2394,0.354509107063527
"15875",46060,"Bachelor's",2011,7258,0,4585,0.631716726370901
"15876",46060,"Bachelor's",2011,7258,1,2672,0.368145494626619
"15877",46060,"Bachelor's",2012,7414,0,4645,0.626517399514432
"15878",46060,"Bachelor's",2012,7414,1,2768,0.373347720528729
"15879",46060,"Bachelor's",2013,7688,1,2853,0.371097814776275
"15880",46060,"Bachelor's",2013,7688,0,4835,0.628902185223725
"15881",46060,"Bachelor's",2014,7403,1,2853,0.385384303660678
"15882",46060,"Bachelor's",2014,7403,0,4550,0.614615696339322
"15883",46060,"Master's and Higher",2010,2462,1,816,0.331437855402112
"15884",46060,"Master's and Higher",2010,2462,0,1646,0.668562144597888
"15885",46060,"Master's and Higher",2011,2625,0,1767,0.673142857142857
"15886",46060,"Master's and Higher",2011,2625,1,858,0.326857142857143
"15887",46060,"Master's and Higher",2012,2617,0,1673,0.639281620175774
"15888",46060,"Master's and Higher",2012,2617,1,944,0.360718379824226
"15889",46060,"Master's and Higher",2013,2727,0,1655,0.606894022735607
