"","CBSA","degType","year","Cbsatotal","comp_high_any","totalawards","share"
"6922",27100,"Associate's and below",2014,1566,1,50,0.0319284802043423
"6923",27100,"Associate's and below",2014,1566,0,962,0.614303959131545
"6924",27100,"Bachelor's",2010,819,1,10,0.0122100122100122
"6925",27100,"Bachelor's",2010,819,0,766,0.935286935286935
"6926",27100,"Bachelor's",2011,827,1,8,0.00967351874244256
"6927",27100,"Bachelor's",2011,827,0,772,0.933494558645707
"6928",27100,"Bachelor's",2012,848,1,9,0.0106132075471698
"6929",27100,"Bachelor's",2012,848,0,790,0.931603773584906
"6930",27100,"Bachelor's",2013,918,1,11,0.0119825708061002
"6931",27100,"Bachelor's",2013,918,0,845,0.920479302832244
"6932",27100,"Bachelor's",2014,968,1,7,0.00723140495867769
"6933",27100,"Bachelor's",2014,968,0,884,0.913223140495868
"6934",27100,"Master's and Higher",2010,423,0,207,0.48936170212766
"6935",27100,"Master's and Higher",2011,398,0,195,0.489949748743719
"6936",27100,"Master's and Higher",2012,390,0,199,0.51025641025641
"6937",27100,"Master's and Higher",2013,353,0,166,0.470254957507082
"6938",27100,"Master's and Higher",2014,298,0,157,0.526845637583893
"6939",27140,"Associate's and below",2010,3314,0,2505,0.755884127942064
"6940",27140,"Associate's and below",2010,3314,1,129,0.0389257694628847
"6941",27140,"Associate's and below",2011,3357,1,136,0.0405123622281799
"6942",27140,"Associate's and below",2011,3357,0,2456,0.731605600238308
"6943",27140,"Associate's and below",2012,4469,0,3339,0.747147012754531
"6944",27140,"Associate's and below",2012,4469,1,197,0.0440814499888118
"6945",27140,"Associate's and below",2013,4026,0,2669,0.66294088425236
"6946",27140,"Associate's and below",2013,4026,1,205,0.0509190263288624
"6947",27140,"Associate's and below",2014,4666,0,3023,0.647878268324046
"6948",27140,"Associate's and below",2014,4666,1,250,0.0535790827261037
"6949",27140,"Bachelor's",2010,2720,1,79,0.0290441176470588
"6950",27140,"Bachelor's",2010,2720,0,2265,0.832720588235294
"6951",27140,"Bachelor's",2011,2799,0,2364,0.844587352625938
"6952",27140,"Bachelor's",2011,2799,1,65,0.023222579492676
"6953",27140,"Bachelor's",2012,2822,1,90,0.0318922749822821
"6954",27140,"Bachelor's",2012,2822,0,2339,0.82884479092842
"6955",27140,"Bachelor's",2013,2723,1,66,0.0242379728240911
"6956",27140,"Bachelor's",2013,2723,0,2342,0.860080793242747
"6957",27140,"Bachelor's",2014,2581,1,104,0.0402944595118171
"6958",27140,"Bachelor's",2014,2581,0,2115,0.819449825648973
"6959",27140,"Master's and Higher",2010,1673,0,1463,0.874476987447699
"6960",27140,"Master's and Higher",2010,1673,1,36,0.0215182307232516
"6961",27140,"Master's and Higher",2011,1736,1,24,0.0138248847926267
"6962",27140,"Master's and Higher",2011,1736,0,1515,0.872695852534562
"6963",27140,"Master's and Higher",2012,1840,1,21,0.0114130434782609
"6964",27140,"Master's and Higher",2012,1840,0,1634,0.88804347826087
"6965",27140,"Master's and Higher",2013,2066,1,20,0.00968054211035818
"6966",27140,"Master's and Higher",2013,2066,0,1829,0.885285575992256
"6967",27140,"Master's and Higher",2014,1629,1,34,0.0208717004297115
"6968",27140,"Master's and Higher",2014,1629,0,1543,0.947206875383671
"6969",27160,"Associate's and below",2012,48,0,18,0.375
"6970",27160,"Associate's and below",2013,52,0,52,1
"6971",27160,"Associate's and below",2014,39,0,39,1
"6972",27180,"Associate's and below",2010,1250,0,837,0.6696
"6973",27180,"Associate's and below",2010,1250,1,35,0.028
"6974",27180,"Associate's and below",2011,1385,0,931,0.672202166064982
"6975",27180,"Associate's and below",2011,1385,1,40,0.0288808664259928
"6976",27180,"Associate's and below",2012,1240,1,43,0.0346774193548387
"6977",27180,"Associate's and below",2012,1240,0,769,0.620161290322581
"6978",27180,"Associate's and below",2013,1227,1,23,0.0187449062754686
"6979",27180,"Associate's and below",2013,1227,0,802,0.653626731866341
"6980",27180,"Associate's and below",2014,1109,0,696,0.627592425608656
"6981",27180,"Associate's and below",2014,1109,1,26,0.0234445446348061
"6982",27180,"Bachelor's",2010,1272,0,968,0.761006289308176
"6983",27180,"Bachelor's",2010,1272,1,37,0.0290880503144654
"6984",27180,"Bachelor's",2011,1315,0,1006,0.765019011406844
"6985",27180,"Bachelor's",2011,1315,1,44,0.0334600760456274
"6986",27180,"Bachelor's",2012,1325,0,970,0.732075471698113
"6987",27180,"Bachelor's",2012,1325,1,56,0.0422641509433962
"6988",27180,"Bachelor's",2013,1280,0,963,0.75234375
"6989",27180,"Bachelor's",2013,1280,1,46,0.0359375
"6990",27180,"Bachelor's",2014,1203,0,955,0.793848711554447
"6991",27180,"Bachelor's",2014,1203,1,38,0.0315876974231089
"6992",27180,"Master's and Higher",2010,638,0,576,0.90282131661442
"6993",27180,"Master's and Higher",2010,638,1,56,0.0877742946708464
"6994",27180,"Master's and Higher",2011,673,1,50,0.0742942050520059
"6995",27180,"Master's and Higher",2011,673,0,612,0.909361069836553
"6996",27180,"Master's and Higher",2012,648,1,64,0.0987654320987654
"6997",27180,"Master's and Higher",2012,648,0,554,0.854938271604938
"6998",27180,"Master's and Higher",2013,608,1,64,0.105263157894737
"6999",27180,"Master's and Higher",2013,608,0,488,0.802631578947368
"7000",27180,"Master's and Higher",2014,633,1,104,0.164296998420221
"7001",27180,"Master's and Higher",2014,633,0,466,0.736176935229068
"7002",27260,"Associate's and below",2010,12844,1,412,0.0320772345063843
"7003",27260,"Associate's and below",2010,12844,0,8526,0.663811896605419
"7004",27260,"Associate's and below",2011,15923,1,387,0.0243044652389625
"7005",27260,"Associate's and below",2011,15923,0,10005,0.628336368774728
"7006",27260,"Associate's and below",2012,15897,1,370,0.0232748317292571
"7007",27260,"Associate's and below",2012,15897,0,10004,0.629301125998616
"7008",27260,"Associate's and below",2013,12146,0,7088,0.583566606290137
"7009",27260,"Associate's and below",2013,12146,1,529,0.0435534332290466
"7010",27260,"Associate's and below",2014,12258,0,7419,0.605237395986295
"7011",27260,"Associate's and below",2014,12258,1,615,0.0501713166911405
"7012",27260,"Bachelor's",2010,5148,1,251,0.0487567987567988
"7013",27260,"Bachelor's",2010,5148,0,4282,0.831779331779332
"7014",27260,"Bachelor's",2011,5290,0,4280,0.809073724007561
"7015",27260,"Bachelor's",2011,5290,1,268,0.0506616257088847
"7016",27260,"Bachelor's",2012,5751,0,4601,0.800034776560598
"7017",27260,"Bachelor's",2012,5751,1,289,0.0502521300643366
"7018",27260,"Bachelor's",2013,6111,1,298,0.0487645229913271
"7019",27260,"Bachelor's",2013,6111,0,4844,0.792668957617411
"7020",27260,"Bachelor's",2014,6028,0,4798,0.795952222959522
"7021",27260,"Bachelor's",2014,6028,1,323,0.0535832780358328
"7022",27260,"Master's and Higher",2010,1791,0,1717,0.958682300390843
"7023",27260,"Master's and Higher",2010,1791,1,28,0.0156337241764377
"7024",27260,"Master's and Higher",2011,1954,1,21,0.0107471852610031
"7025",27260,"Master's and Higher",2011,1954,0,1881,0.962640736949846
"7026",27260,"Master's and Higher",2012,1947,0,1890,0.970724191063174
"7027",27260,"Master's and Higher",2012,1947,1,21,0.0107858243451464
"7028",27260,"Master's and Higher",2013,1494,0,1401,0.937751004016064
"7029",27260,"Master's and Higher",2013,1494,1,31,0.0207496653279786
"7030",27260,"Master's and Higher",2014,1394,0,1329,0.953371592539455
"7031",27260,"Master's and Higher",2014,1394,1,25,0.0179340028694405
"7032",27300,"Associate's and below",2010,16,0,16,1
"7033",27300,"Associate's and below",2011,12,0,12,1
"7034",27300,"Associate's and below",2012,29,0,29,1
"7035",27300,"Associate's and below",2013,21,0,21,1
"7036",27300,"Associate's and below",2014,21,0,21,1
"7037",27300,"Bachelor's",2010,418,1,8,0.0191387559808612
"7038",27300,"Bachelor's",2010,418,0,364,0.870813397129187
"7039",27300,"Bachelor's",2011,371,1,5,0.0134770889487871
"7040",27300,"Bachelor's",2011,371,0,318,0.857142857142857
"7041",27300,"Bachelor's",2012,307,1,10,0.0325732899022801
"7042",27300,"Bachelor's",2012,307,0,263,0.856677524429967
"7043",27300,"Bachelor's",2013,359,1,11,0.0306406685236769
"7044",27300,"Bachelor's",2013,359,0,307,0.855153203342618
"7045",27300,"Bachelor's",2014,372,1,12,0.032258064516129
"7046",27300,"Bachelor's",2014,372,0,322,0.865591397849462
"7047",27300,"Master's and Higher",2012,0,0,0,NA
"7048",27300,"Master's and Higher",2013,0,0,0,NA
"7049",27300,"Master's and Higher",2014,13,0,13,1
"7050",27340,"Associate's and below",2010,1159,0,682,0.588438308886972
"7051",27340,"Associate's and below",2010,1159,1,64,0.0552200172562554
"7052",27340,"Associate's and below",2011,1276,0,755,0.591692789968652
"7053",27340,"Associate's and below",2011,1276,1,91,0.0713166144200627
"7054",27340,"Associate's and below",2012,1414,0,813,0.574964639321075
"7055",27340,"Associate's and below",2012,1414,1,94,0.0664780763790665
"7056",27340,"Associate's and below",2013,1519,0,1001,0.658986175115207
"7057",27340,"Associate's and below",2013,1519,1,77,0.0506912442396313
"7058",27340,"Associate's and below",2014,1641,1,103,0.0627666057282145
"7059",27340,"Associate's and below",2014,1641,0,1073,0.65386959171237
"7060",27380,"Associate's and below",2010,80,0,21,0.2625
"7061",27380,"Associate's and below",2010,80,1,2,0.025
"7062",27380,"Associate's and below",2011,124,0,48,0.387096774193548
"7063",27380,"Associate's and below",2011,124,1,3,0.0241935483870968
"7064",27420,"Bachelor's",2010,196,1,5,0.0255102040816327
"7065",27420,"Bachelor's",2010,196,0,180,0.918367346938776
"7066",27420,"Bachelor's",2011,219,1,12,0.0547945205479452
"7067",27420,"Bachelor's",2011,219,0,193,0.881278538812785
"7068",27420,"Bachelor's",2012,197,1,6,0.0304568527918782
"7069",27420,"Bachelor's",2012,197,0,180,0.913705583756345
"7070",27420,"Bachelor's",2013,171,1,3,0.0175438596491228
"7071",27420,"Bachelor's",2013,171,0,155,0.906432748538012
"7072",27420,"Bachelor's",2014,196,1,8,0.0408163265306122
"7073",27420,"Bachelor's",2014,196,0,180,0.918367346938776
"7074",27460,"Associate's and below",2010,865,0,551,0.636994219653179
"7075",27460,"Associate's and below",2010,865,1,26,0.0300578034682081
"7076",27460,"Associate's and below",2011,971,1,25,0.0257466529351184
"7077",27460,"Associate's and below",2011,971,0,558,0.574665293511843
"7078",27460,"Associate's and below",2012,960,1,25,0.0260416666666667
"7079",27460,"Associate's and below",2012,960,0,534,0.55625
"7080",27460,"Associate's and below",2013,859,1,17,0.019790454016298
"7081",27460,"Associate's and below",2013,859,0,519,0.60419091967404
"7082",27460,"Associate's and below",2014,894,1,31,0.034675615212528
"7083",27460,"Associate's and below",2014,894,0,555,0.620805369127517
"7084",27460,"Bachelor's",2010,1197,0,999,0.834586466165414
"7085",27460,"Bachelor's",2010,1197,1,29,0.0242272347535505
"7086",27460,"Bachelor's",2011,1278,0,1021,0.798904538341158
"7087",27460,"Bachelor's",2011,1278,1,57,0.0446009389671361
"7088",27460,"Bachelor's",2012,1308,0,1063,0.812691131498471
"7089",27460,"Bachelor's",2012,1308,1,48,0.036697247706422
"7090",27460,"Bachelor's",2013,1369,0,945,0.690284879474069
"7091",27460,"Bachelor's",2013,1369,1,55,0.0401753104455807
"7092",27460,"Bachelor's",2014,1342,1,39,0.0290611028315946
"7093",27460,"Bachelor's",2014,1342,0,1039,0.774217585692995
"7094",27460,"Master's and Higher",2010,172,0,167,0.970930232558139
"7095",27460,"Master's and Higher",2011,169,0,125,0.739644970414201
"7096",27460,"Master's and Higher",2011,169,1,35,0.207100591715976
"7097",27460,"Master's and Higher",2012,175,0,136,0.777142857142857
"7098",27460,"Master's and Higher",2012,175,1,31,0.177142857142857
"7099",27460,"Master's and Higher",2013,153,0,119,0.777777777777778
"7100",27460,"Master's and Higher",2013,153,1,28,0.183006535947712
"7101",27460,"Master's and Higher",2014,160,1,40,0.25
"7102",27460,"Master's and Higher",2014,160,0,112,0.7
"7103",27500,"Associate's and below",2010,1020,1,57,0.0558823529411765
"7104",27500,"Associate's and below",2010,1020,0,914,0.896078431372549
"7105",27500,"Associate's and below",2011,1068,0,963,0.901685393258427
"7106",27500,"Associate's and below",2011,1068,1,60,0.0561797752808989
"7107",27500,"Associate's and below",2012,959,0,854,0.89051094890511
"7108",27500,"Associate's and below",2012,959,1,57,0.059436913451512
"7109",27500,"Associate's and below",2013,920,1,55,0.0597826086956522
"7110",27500,"Associate's and below",2013,920,0,801,0.870652173913044
"7111",27500,"Associate's and below",2014,770,0,687,0.892207792207792
"7112",27500,"Associate's and below",2014,770,1,40,0.051948051948052
"7113",27500,"Bachelor's",2010,388,1,14,0.0360824742268041
"7114",27500,"Bachelor's",2010,388,0,347,0.894329896907217
"7115",27500,"Bachelor's",2011,367,0,326,0.888283378746594
"7116",27500,"Bachelor's",2011,367,1,9,0.0245231607629428
"7117",27500,"Bachelor's",2012,394,0,348,0.883248730964467
"7118",27500,"Bachelor's",2012,394,1,11,0.0279187817258883
"7119",27500,"Bachelor's",2013,374,0,332,0.887700534759358
"7120",27500,"Bachelor's",2013,374,1,10,0.0267379679144385
"7121",27500,"Bachelor's",2014,361,1,20,0.0554016620498615
"7122",27500,"Bachelor's",2014,361,0,311,0.861495844875346
"7123",27620,"Associate's and below",2010,744,0,605,0.813172043010753
"7124",27620,"Associate's and below",2010,744,1,55,0.0739247311827957
"7125",27620,"Associate's and below",2011,809,0,654,0.80840543881335
"7126",27620,"Associate's and below",2011,809,1,64,0.0791100123609394
"7127",27620,"Associate's and below",2012,787,0,610,0.775095298602287
"7128",27620,"Associate's and below",2012,787,1,73,0.0927573062261754
"7129",27620,"Associate's and below",2013,772,1,45,0.0582901554404145
"7130",27620,"Associate's and below",2013,772,0,623,0.80699481865285
"7131",27620,"Associate's and below",2014,825,0,618,0.749090909090909
"7132",27620,"Associate's and below",2014,825,1,78,0.0945454545454545
"7133",27620,"Bachelor's",2010,798,0,651,0.815789473684211
"7134",27620,"Bachelor's",2010,798,1,49,0.0614035087719298
"7135",27620,"Bachelor's",2011,788,1,25,0.0317258883248731
"7136",27620,"Bachelor's",2011,788,0,679,0.861675126903553
"7137",27620,"Bachelor's",2012,818,1,26,0.0317848410757946
"7138",27620,"Bachelor's",2012,818,0,690,0.843520782396088
"7139",27620,"Bachelor's",2013,818,0,668,0.816625916870416
"7140",27620,"Bachelor's",2013,818,1,32,0.039119804400978
"7141",27620,"Bachelor's",2014,884,1,30,0.0339366515837104
"7142",27620,"Bachelor's",2014,884,0,712,0.805429864253394
"7143",27620,"Master's and Higher",2010,1012,1,124,0.122529644268775
"7144",27620,"Master's and Higher",2010,1012,0,764,0.754940711462451
"7145",27620,"Master's and Higher",2011,891,1,112,0.125701459034792
"7146",27620,"Master's and Higher",2011,891,0,664,0.745230078563412
"7147",27620,"Master's and Higher",2012,636,0,488,0.767295597484277
"7148",27620,"Master's and Higher",2012,636,1,54,0.0849056603773585
"7149",27620,"Master's and Higher",2013,737,1,57,0.0773405698778833
"7150",27620,"Master's and Higher",2013,737,0,541,0.734056987788331
"7151",27620,"Master's and Higher",2014,774,1,50,0.0645994832041344
"7152",27620,"Master's and Higher",2014,774,0,582,0.751937984496124
"7153",27700,"Associate's and below",2010,961,0,849,0.883454734651405
"7154",27700,"Associate's and below",2010,961,1,14,0.0145681581685744
"7155",27700,"Associate's and below",2011,951,0,810,0.851735015772871
"7156",27700,"Associate's and below",2011,951,1,25,0.0262881177707676
"7157",27700,"Associate's and below",2012,649,0,581,0.895223420647149
"7158",27700,"Associate's and below",2012,649,1,13,0.0200308166409861
"7159",27700,"Associate's and below",2013,782,0,607,0.776214833759591
"7160",27700,"Associate's and below",2013,782,1,46,0.0588235294117647
"7161",27740,"Associate's and below",2010,554,0,392,0.707581227436823
"7162",27740,"Associate's and below",2010,554,1,0,0
"7163",27740,"Associate's and below",2011,656,0,453,0.690548780487805
"7164",27740,"Associate's and below",2011,656,1,0,0
"7165",27740,"Associate's and below",2012,654,1,10,0.0152905198776758
"7166",27740,"Associate's and below",2012,654,0,440,0.672782874617737
"7167",27740,"Associate's and below",2013,564,0,401,0.710992907801418
"7168",27740,"Associate's and below",2013,564,1,31,0.0549645390070922
"7169",27740,"Associate's and below",2014,506,1,19,0.0375494071146245
"7170",27740,"Associate's and below",2014,506,0,406,0.802371541501976
"7171",27740,"Bachelor's",2010,2144,0,1484,0.692164179104478
"7172",27740,"Bachelor's",2010,2144,1,110,0.0513059701492537
"7173",27740,"Bachelor's",2011,2313,1,102,0.0440985732814527
"7174",27740,"Bachelor's",2011,2313,0,1749,0.756160830090791
"7175",27740,"Bachelor's",2012,2461,1,110,0.0446972775294596
"7176",27740,"Bachelor's",2012,2461,0,1873,0.761072734660707
"7177",27740,"Bachelor's",2013,2642,1,159,0.0601816805450416
"7178",27740,"Bachelor's",2013,2642,0,1970,0.745647236941711
"7179",27740,"Bachelor's",2014,2633,1,124,0.0470945689327763
"7180",27740,"Bachelor's",2014,2633,0,1960,0.744398025066464
"7181",27740,"Master's and Higher",2010,949,1,21,0.0221285563751317
"7182",27740,"Master's and Higher",2010,949,0,801,0.84404636459431
"7183",27740,"Master's and Higher",2011,989,1,39,0.0394337714863498
"7184",27740,"Master's and Higher",2011,989,0,817,0.826086956521739
"7185",27740,"Master's and Higher",2012,955,0,791,0.8282722513089
"7186",27740,"Master's and Higher",2012,955,1,38,0.0397905759162304
"7187",27740,"Master's and Higher",2013,937,1,38,0.0405549626467449
"7188",27740,"Master's and Higher",2013,937,0,782,0.834578441835646
"7189",27740,"Master's and Higher",2014,1013,1,38,0.0375123395853899
"7190",27740,"Master's and Higher",2014,1013,0,837,0.826258637709773
"7191",27780,"Associate's and below",2010,1055,1,41,0.0388625592417062
"7192",27780,"Associate's and below",2010,1055,0,793,0.751658767772512
"7193",27780,"Associate's and below",2011,1252,0,1006,0.803514376996805
"7194",27780,"Associate's and below",2011,1252,1,63,0.0503194888178914
"7195",27780,"Associate's and below",2012,1225,0,1004,0.819591836734694
"7196",27780,"Associate's and below",2012,1225,1,54,0.0440816326530612
"7197",27780,"Associate's and below",2013,1115,1,30,0.0269058295964126
"7198",27780,"Associate's and below",2013,1115,0,926,0.830493273542601
"7199",27780,"Associate's and below",2014,1131,1,48,0.0424403183023873
"7200",27780,"Associate's and below",2014,1131,0,905,0.800176834659593
"7201",27780,"Bachelor's",2010,1094,0,944,0.862888482632541
"7202",27780,"Bachelor's",2010,1094,1,52,0.0475319926873857
"7203",27780,"Bachelor's",2011,1093,0,975,0.892040256175663
"7204",27780,"Bachelor's",2011,1093,1,43,0.0393412625800549
"7205",27780,"Bachelor's",2012,1173,0,1042,0.888320545609548
"7206",27780,"Bachelor's",2012,1173,1,63,0.0537084398976982
"7207",27780,"Bachelor's",2013,1055,0,919,0.871090047393365
"7208",27780,"Bachelor's",2013,1055,1,50,0.0473933649289099
"7209",27780,"Bachelor's",2014,1080,1,62,0.0574074074074074
"7210",27780,"Bachelor's",2014,1080,0,948,0.877777777777778
"7211",27780,"Master's and Higher",2010,325,0,192,0.590769230769231
"7212",27780,"Master's and Higher",2011,309,0,190,0.614886731391586
"7213",27780,"Master's and Higher",2012,332,0,194,0.58433734939759
"7214",27780,"Master's and Higher",2013,425,0,221,0.52
"7215",27780,"Master's and Higher",2013,425,1,7,0.0164705882352941
"7216",27780,"Master's and Higher",2014,388,0,191,0.492268041237113
"7217",27780,"Master's and Higher",2014,388,1,0,0
"7218",27860,"Associate's and below",2010,394,0,118,0.299492385786802
"7219",27860,"Associate's and below",2011,601,0,133,0.221297836938436
"7220",27860,"Associate's and below",2012,456,0,111,0.243421052631579
"7221",27860,"Associate's and below",2013,521,0,134,0.257197696737044
"7222",27860,"Associate's and below",2014,392,0,101,0.25765306122449
"7223",27860,"Bachelor's",2010,1554,0,1198,0.770913770913771
"7224",27860,"Bachelor's",2010,1554,1,103,0.0662805662805663
"7225",27860,"Bachelor's",2011,1609,0,1244,0.773151025481666
"7226",27860,"Bachelor's",2011,1609,1,77,0.0478558110627719
"7227",27860,"Bachelor's",2012,1695,0,1332,0.785840707964602
"7228",27860,"Bachelor's",2012,1695,1,72,0.0424778761061947
"7229",27860,"Bachelor's",2013,1771,0,1326,0.748729531338227
"7230",27860,"Bachelor's",2013,1771,1,115,0.0649350649350649
"7231",27860,"Bachelor's",2014,1876,1,58,0.0309168443496802
"7232",27860,"Bachelor's",2014,1876,0,1482,0.78997867803838
"7233",27860,"Master's and Higher",2010,725,0,398,0.548965517241379
"7234",27860,"Master's and Higher",2010,725,1,260,0.358620689655172
"7235",27860,"Master's and Higher",2011,1363,0,701,0.51430667644901
"7236",27860,"Master's and Higher",2011,1363,1,570,0.418195157740279
"7237",27860,"Master's and Higher",2012,1892,1,703,0.371564482029598
"7238",27860,"Master's and Higher",2012,1892,0,976,0.515856236786469
"7239",27860,"Master's and Higher",2013,1740,0,887,0.509770114942529
"7240",27860,"Master's and Higher",2013,1740,1,539,0.309770114942529
"7241",27860,"Master's and Higher",2014,1552,1,341,0.219716494845361
"7242",27860,"Master's and Higher",2014,1552,0,908,0.585051546391753
"7243",27900,"Associate's and below",2010,1162,0,829,0.71342512908778
"7244",27900,"Associate's and below",2010,1162,1,74,0.0636833046471601
"7245",27900,"Associate's and below",2011,1157,0,703,0.607605877268799
"7246",27900,"Associate's and below",2011,1157,1,79,0.0682800345721694
"7247",27900,"Associate's and below",2012,1240,0,716,0.57741935483871
"7248",27900,"Associate's and below",2012,1240,1,68,0.0548387096774194
"7249",27900,"Associate's and below",2013,1320,1,58,0.0439393939393939
"7250",27900,"Associate's and below",2013,1320,0,804,0.609090909090909
"7251",27900,"Associate's and below",2014,1374,0,876,0.637554585152838
"7252",27900,"Associate's and below",2014,1374,1,46,0.0334788937409025
"7253",27900,"Bachelor's",2010,878,0,724,0.824601366742597
"7254",27900,"Bachelor's",2010,878,1,20,0.0227790432801822
"7255",27900,"Bachelor's",2011,960,1,18,0.01875
"7256",27900,"Bachelor's",2011,960,0,766,0.797916666666667
"7257",27900,"Bachelor's",2012,942,0,761,0.807855626326964
"7258",27900,"Bachelor's",2012,942,1,20,0.0212314225053079
"7259",27900,"Bachelor's",2013,931,0,705,0.757250268528464
"7260",27900,"Bachelor's",2013,931,1,25,0.0268528464017186
"7261",27900,"Bachelor's",2014,904,0,703,0.777654867256637
"7262",27900,"Bachelor's",2014,904,1,26,0.0287610619469027
"7263",27900,"Master's and Higher",2011,22,0,22,1
"7264",27900,"Master's and Higher",2012,39,0,39,1
"7265",27900,"Master's and Higher",2013,41,0,41,1
"7266",27900,"Master's and Higher",2014,36,0,36,1
"7267",27940,"Associate's and below",2010,105,0,66,0.628571428571429
"7268",27940,"Associate's and below",2010,105,1,3,0.0285714285714286
"7269",27940,"Associate's and below",2011,178,0,125,0.702247191011236
"7270",27940,"Associate's and below",2011,178,1,6,0.0337078651685393
"7271",27940,"Associate's and below",2012,212,0,130,0.613207547169811
"7272",27940,"Associate's and below",2012,212,1,11,0.0518867924528302
"7273",27940,"Associate's and below",2013,224,0,152,0.678571428571429
"7274",27940,"Associate's and below",2013,224,1,10,0.0446428571428571
"7275",27940,"Associate's and below",2014,311,1,4,0.0128617363344051
"7276",27940,"Associate's and below",2014,311,0,215,0.691318327974277
"7277",27940,"Bachelor's",2010,165,0,115,0.696969696969697
"7278",27940,"Bachelor's",2010,165,1,8,0.0484848484848485
"7279",27940,"Bachelor's",2011,154,1,5,0.0324675324675325
"7280",27940,"Bachelor's",2011,154,0,109,0.707792207792208
"7281",27940,"Bachelor's",2012,202,1,6,0.0297029702970297
"7282",27940,"Bachelor's",2012,202,0,133,0.658415841584158
"7283",27940,"Bachelor's",2013,247,1,5,0.0202429149797571
"7284",27940,"Bachelor's",2013,247,0,176,0.712550607287449
"7285",27940,"Bachelor's",2014,253,0,195,0.770750988142292
"7286",27940,"Bachelor's",2014,253,1,5,0.0197628458498024
"7287",27940,"Master's and Higher",2010,107,0,107,1
"7288",27940,"Master's and Higher",2011,137,0,137,1
"7289",27940,"Master's and Higher",2012,129,0,104,0.806201550387597
"7290",27940,"Master's and Higher",2012,129,1,5,0.0387596899224806
"7291",27940,"Master's and Higher",2013,154,1,8,0.051948051948052
"7292",27940,"Master's and Higher",2013,154,0,125,0.811688311688312
"7293",27940,"Master's and Higher",2014,153,0,137,0.895424836601307
"7294",27940,"Master's and Higher",2014,153,1,4,0.0261437908496732
"7295",27980,"Associate's and below",2010,407,1,8,0.0196560196560197
"7296",27980,"Associate's and below",2010,407,0,269,0.660933660933661
"7297",27980,"Associate's and below",2011,479,1,21,0.0438413361169102
"7298",27980,"Associate's and below",2011,479,0,300,0.626304801670146
"7299",27980,"Associate's and below",2012,553,1,15,0.027124773960217
"7300",27980,"Associate's and below",2012,553,0,359,0.649186256781193
"7301",27980,"Associate's and below",2013,592,1,23,0.0388513513513514
"7302",27980,"Associate's and below",2013,592,0,379,0.640202702702703
"7303",27980,"Associate's and below",2014,647,1,17,0.0262751159196291
"7304",27980,"Associate's and below",2014,647,0,346,0.534775888717156
"7305",28020,"Associate's and below",2010,2198,1,60,0.0272975432211101
"7306",28020,"Associate's and below",2010,2198,0,1520,0.691537761601456
"7307",28020,"Associate's and below",2011,2146,0,1478,0.688723205964585
"7308",28020,"Associate's and below",2011,2146,1,95,0.0442684063373719
"7309",28020,"Associate's and below",2012,2244,1,117,0.0521390374331551
"7310",28020,"Associate's and below",2012,2244,0,1520,0.677361853832442
"7311",28020,"Associate's and below",2013,2396,1,108,0.0450751252086811
"7312",28020,"Associate's and below",2013,2396,0,1485,0.619782971619366
"7313",28020,"Associate's and below",2014,2083,1,92,0.0441670667306769
"7314",28020,"Associate's and below",2014,2083,0,1247,0.598655784925588
"7315",28020,"Bachelor's",2010,4463,0,3636,0.814698633206363
"7316",28020,"Bachelor's",2010,4463,1,328,0.0734931660318172
"7317",28020,"Bachelor's",2011,4505,0,3558,0.789789123196448
"7318",28020,"Bachelor's",2011,4505,1,324,0.0719200887902331
"7319",28020,"Bachelor's",2012,4701,1,345,0.0733886407147415
"7320",28020,"Bachelor's",2012,4701,0,3651,0.776643267389917
"7321",28020,"Bachelor's",2013,4597,1,321,0.0698281487926909
"7322",28020,"Bachelor's",2013,4597,0,3536,0.769197302588645
"7323",28020,"Bachelor's",2014,4459,0,3455,0.774837407490469
"7324",28020,"Bachelor's",2014,4459,1,336,0.0753532182103611
"7325",28020,"Master's and Higher",2010,1445,0,1233,0.853287197231834
"7326",28020,"Master's and Higher",2010,1445,1,137,0.0948096885813149
"7327",28020,"Master's and Higher",2011,1421,1,130,0.091484869809993
"7328",28020,"Master's and Higher",2011,1421,0,1195,0.840957072484166
"7329",28020,"Master's and Higher",2012,1398,1,130,0.0929899856938484
"7330",28020,"Master's and Higher",2012,1398,0,1189,0.850500715307582
"7331",28020,"Master's and Higher",2013,1517,1,147,0.0969017798286091
"7332",28020,"Master's and Higher",2013,1517,0,1292,0.851680949241925
"7333",28020,"Master's and Higher",2014,1441,0,1197,0.830673143650243
"7334",28020,"Master's and Higher",2014,1441,1,153,0.10617626648161
"7335",28060,"Associate's and below",2010,356,1,9,0.0252808988764045
"7336",28060,"Associate's and below",2010,356,0,143,0.401685393258427
"7337",28060,"Associate's and below",2011,478,0,242,0.506276150627615
"7338",28060,"Associate's and below",2011,478,1,50,0.104602510460251
"7339",28060,"Associate's and below",2012,498,0,276,0.55421686746988
"7340",28060,"Associate's and below",2012,498,1,21,0.0421686746987952
"7341",28060,"Associate's and below",2013,466,1,24,0.0515021459227468
"7342",28060,"Associate's and below",2013,466,0,240,0.515021459227468
"7343",28060,"Associate's and below",2014,474,0,254,0.535864978902954
"7344",28060,"Associate's and below",2014,474,1,13,0.0274261603375527
"7345",28100,"Associate's and below",2010,681,0,545,0.800293685756241
